Date,Team 1,FT,HT,Team 2
Tue Aug 4 1998,Berwick,0-3,?,Queens Park
Tue Aug 4 1998,Brechin,1-0,?,Stenhousemuir
Tue Aug 4 1998,Cowdenbeath,4-1,?,Montrose
Tue Aug 4 1998,Dumbarton,2-0,?,Albion Rvs
Tue Aug 4 1998,Ross County,1-0,?,East Stirling
Sat Aug 15 1998,Albion Rvs,0-8,?,Ross County
Sat Aug 15 1998,East Stirling,1-1,?,Brechin
Sat Aug 15 1998,Montrose,1-1,?,Berwick
Sat Aug 15 1998,Queens Park,0-1,?,Dumbarton
Sat Aug 15 1998,Stenhousemuir,1-2,?,Cowdenbeath
Sat Aug 22 1998,Berwick,2-1,?,Albion Rvs
Sat Aug 22 1998,Brechin,2-2,?,Queens Park
Sat Aug 22 1998,Cowdenbeath,2-1,?,East Stirling
Sat Aug 22 1998,Dumbarton,0-2,?,Stenhousemuir
Sat Aug 22 1998,Ross County,3-1,?,Montrose
Sat Aug 29 1998,Albion Rvs,2-1,?,Queens Park
Sat Aug 29 1998,Brechin,3-0,?,Montrose
Sat Aug 29 1998,Dumbarton,0-0,?,Berwick
Sat Aug 29 1998,Ross County,2-0,?,Cowdenbeath
Sat Aug 29 1998,Stenhousemuir,1-0,?,East Stirling
Sat Sep 5 1998,Berwick,0-2,?,Ross County
Sat Sep 5 1998,Cowdenbeath,0-1,?,Brechin
Sat Sep 5 1998,East Stirling,1-2,?,Dumbarton
Sat Sep 5 1998,Montrose,1-2,?,Albion Rvs
Sat Sep 5 1998,Queens Park,0-0,?,Stenhousemuir
Sat Sep 12 1998,Brechin,0-0,?,Dumbarton
Sat Sep 12 1998,Cowdenbeath,1-1,?,Berwick
Sat Sep 12 1998,East Stirling,0-1,?,Albion Rvs
Sat Sep 12 1998,Queens Park,4-2,?,Ross County
Sat Sep 12 1998,Stenhousemuir,4-0,?,Montrose
Sat Sep 19 1998,Albion Rvs,1-4,?,Brechin
Sat Sep 19 1998,Berwick,1-2,?,East Stirling
Sat Sep 19 1998,Dumbarton,5-0,?,Cowdenbeath
Sat Sep 19 1998,Montrose,1-0,?,Queens Park
Sat Sep 19 1998,Ross County,0-1,?,Stenhousemuir
Sat Sep 26 1998,Albion Rvs,0-1,?,Cowdenbeath
Sat Sep 26 1998,Berwick,1-2,?,Stenhousemuir
Sat Sep 26 1998,Montrose,1-1,?,Dumbarton
Sat Sep 26 1998,Queens Park,0-4,?,East Stirling
Sat Sep 26 1998,Ross County,0-1,?,Brechin
Sat Oct 3 1998,Brechin,1-1,?,Berwick
Sat Oct 3 1998,Cowdenbeath,0-3,?,Queens Park
Sat Oct 3 1998,Dumbarton,1-2,?,Ross County
Sat Oct 3 1998,East Stirling,3-1,?,Montrose
Sat Oct 3 1998,Stenhousemuir,4-1,?,Albion Rvs
Fri Oct 9 1998,Cowdenbeath,0-2,?,Stenhousemuir
Sat Oct 10 1998,Brechin,0-0,?,East Stirling
Sat Oct 10 1998,Dumbarton,1-0,?,Queens Park
Sat Oct 10 1998,Ross County,1-2,?,Albion Rvs
Sun Oct 11 1998,Berwick,1-1,?,Montrose
Sat Oct 17 1998,Albion Rvs,1-1,?,Berwick
Sat Oct 17 1998,East Stirling,1-1,?,Cowdenbeath
Sat Oct 17 1998,Montrose,3-6,?,Ross County
Sat Oct 17 1998,Queens Park,1-1,?,Brechin
Sat Oct 17 1998,Stenhousemuir,0-3,?,Dumbarton
Sat Oct 24 1998,Berwick,3-1,?,Dumbarton
Mon Oct 26 1998,East Stirling,1-1,?,Stenhousemuir
Tue Oct 27 1998,Montrose,1-2,?,Brechin
Tue Oct 27 1998,Queens Park,0-0,?,Albion Rvs
Wed Oct 28 1998,Cowdenbeath,1-2,?,Ross County
Sat Oct 31 1998,Albion Rvs,4-1,?,Montrose
Sat Oct 31 1998,Brechin,2-1,?,Cowdenbeath
Sat Oct 31 1998,Dumbarton,2-2,?,East Stirling
Sat Oct 31 1998,Ross County,3-1,?,Berwick
Sat Oct 31 1998,Stenhousemuir,2-1,?,Queens Park
Sat Nov 7 1998,Brechin,1-0,?,Albion Rvs
Sat Nov 7 1998,Cowdenbeath,0-2,?,Dumbarton
Sat Nov 7 1998,East Stirling,0-0,?,Berwick
Sat Nov 7 1998,Queens Park,3-0,?,Montrose
Sat Nov 7 1998,Stenhousemuir,2-4,?,Ross County
Sat Nov 14 1998,Albion Rvs,3-1,?,East Stirling
