Date,Team 1,FT,HT,Team 2
Sat Aug 29 1998,Alaves,0-0,0-0,Betis
Sat Aug 29 1998,Valencia,1-0,0-0,Ath Madrid
Sun Aug 30 1998,Celta,0-0,0-0,La Coruna
Sun Aug 30 1998,Espanol,2-1,1-0,Tenerife
Sun Aug 30 1998,Extremadura,0-0,0-0,Valladolid
Sun Aug 30 1998,Salamanca,0-0,0-0,Mallorca
Sun Aug 30 1998,Santander,0-0,0-0,Barcelona
Sun Aug 30 1998,Sociedad,3-3,1-2,Oviedo
Sun Aug 30 1998,Zaragoza,2-0,0-0,Ath Bilbao
Mon Aug 31 1998,Real Madrid,4-1,1-1,Villareal
Sat Sep 12 1998,Ath Bilbao,2-0,2-0,Santander
Sat Sep 12 1998,Ath Madrid,2-0,0-0,Salamanca
Sat Sep 12 1998,Barcelona,1-0,1-0,Extremadura
Sat Sep 12 1998,Betis,1-3,0-1,Zaragoza
Sat Sep 12 1998,La Coruna,1-0,1-0,Valencia
Sat Sep 12 1998,Tenerife,2-2,1-0,Sociedad
Sat Sep 12 1998,Valladolid,0-1,0-1,Real Madrid
Sat Sep 12 1998,Villareal,1-1,1-1,Celta
Sun Sep 13 1998,Mallorca,2-0,1-0,Espanol
Sun Sep 13 1998,Oviedo,1-0,1-0,Alaves
Sat Sep 19 1998,Real Madrid,2-2,2-1,Barcelona
Sun Sep 20 1998,Alaves,1-0,0-0,Zaragoza
Sun Sep 20 1998,Celta,0-0,0-0,Valladolid
Sun Sep 20 1998,Espanol,1-1,0-0,Ath Madrid
Sun Sep 20 1998,Extremadura,0-1,0-0,Ath Bilbao
Sun Sep 20 1998,Oviedo,0-1,0-1,Tenerife
Sun Sep 20 1998,Salamanca,3-1,1-0,La Coruna
Sun Sep 20 1998,Santander,1-0,0-0,Betis
Sun Sep 20 1998,Sociedad,0-1,0-1,Mallorca
Sun Sep 20 1998,Valencia,1-0,1-0,Villareal
Sat Sep 26 1998,Ath Bilbao,2-3,1-1,Real Madrid
Sat Sep 26 1998,Ath Madrid,4-1,3-0,Sociedad
Sat Sep 26 1998,Barcelona,2-2,1-1,Celta
Sat Sep 26 1998,Betis,1-1,0-0,Extremadura
Sat Sep 26 1998,Valladolid,3-1,2-1,Valencia
Sun Sep 27 1998,La Coruna,1-0,0-0,Espanol
Sun Sep 27 1998,Mallorca,0-0,0-0,Oviedo
Sun Sep 27 1998,Tenerife,1-2,0-2,Alaves
Sun Sep 27 1998,Villareal,5-0,1-0,Salamanca
