Date,Team 1,FT,HT,Team 2
Sat Sep 5 1998,Cremonese,3-2,2-1,Torino
Sun Sep 6 1998,Atalanta,1-0,0-0,Genoa
Sun Sep 6 1998,Brescia,3-0,0-0,Cesena
Sun Sep 6 1998,Lecce,1-0,1-0,Reggina
Sun Sep 6 1998,Monza,0-0,0-0,Lucchese
Sun Sep 6 1998,Napoli,1-2,1-2,Cosenza
Sun Sep 6 1998,Ravenna,3-0,2-0,F. Andria
Sun Sep 6 1998,Ternana,0-0,0-0,Reggiana
Sun Sep 6 1998,Treviso,1-0,0-0,Chievo
Sun Sep 6 1998,Verona,4-1,2-0,Pescara
Sat Sep 12 1998,Pescara,0-1,0-0,Napoli
Sun Sep 13 1998,Cesena,2-3,0-2,Treviso
Sun Sep 13 1998,Chievo,2-0,2-0,Atalanta
Sun Sep 13 1998,Cosenza,1-1,1-0,Ternana
Sun Sep 13 1998,F. Andria,1-1,0-1,Brescia
Sun Sep 13 1998,Genoa,0-1,0-1,Lecce
Sun Sep 13 1998,Lucchese,1-2,0-1,Verona
Sun Sep 13 1998,Reggiana,1-1,0-0,Cremonese
Sun Sep 13 1998,Reggina,0-0,0-0,Monza
Sun Sep 13 1998,Torino,3-0,0-0,Ravenna
Sat Sep 19 1998,Verona,2-5,0-3,Reggiana
Sun Sep 20 1998,Cosenza,2-1,1-0,Chievo
Sun Sep 20 1998,Cremonese,2-1,1-0,F. Andria
Sun Sep 20 1998,Lecce,0-1,0-0,Treviso
Sun Sep 20 1998,Lucchese,0-0,0-0,Brescia
Sun Sep 20 1998,Monza,0-2,0-0,Genoa
Sun Sep 20 1998,Napoli,1-1,1-0,Reggina
Sun Sep 20 1998,Pescara,1-0,0-0,Atalanta
Sun Sep 20 1998,Ravenna,2-1,1-1,Cesena
Sun Sep 20 1998,Ternana,2-1,1-0,Torino
Sat Sep 26 1998,F. Andria,0-0,0-0,Lecce
Sun Sep 27 1998,Atalanta,1-0,1-0,Ternana
Sun Sep 27 1998,Brescia,1-0,1-0,Cremonese
Sun Sep 27 1998,Cesena,0-1,0-0,Monza
Sun Sep 27 1998,Chievo,0-2,0-1,Pescara
Sun Sep 27 1998,Genoa,1-3,0-2,Ravenna
Sun Sep 27 1998,Reggiana,0-1,0-0,Napoli
Sun Sep 27 1998,Reggina,2-1,1-0,Lucchese
Sun Sep 27 1998,Torino,1-0,0-0,Cosenza
Sun Sep 27 1998,Treviso,0-0,0-0,Verona
Sat Oct 3 1998,Napoli,0-0,0-0,Atalanta
Sun Oct 4 1998,Chievo,0-2,0-1,Brescia
Sun Oct 4 1998,Cosenza,2-0,2-0,F. Andria
Sun Oct 4 1998,Cremonese,0-0,0-0,Verona
Sun Oct 4 1998,Lecce,1-1,1-0,Torino
Sun Oct 4 1998,Lucchese,0-0,0-0,Cesena
Sun Oct 4 1998,Monza,0-0,0-0,Treviso
Sun Oct 4 1998,Pescara,1-0,1-0,Reggiana
Sun Oct 4 1998,Ravenna,1-1,1-0,Reggina
Sun Oct 4 1998,Ternana,0-0,0-0,Genoa
Sat Oct 10 1998,Genoa,3-2,1-1,Pescara
Sun Oct 11 1998,Atalanta,1-1,0-1,Ravenna
Sun Oct 11 1998,Brescia,0-0,0-0,Cosenza
Sun Oct 11 1998,Cesena,0-0,0-0,Napoli
Sun Oct 11 1998,F. Andria,1-0,0-0,Lucchese
Sun Oct 11 1998,Reggiana,2-1,0-1,Lecce
Sun Oct 11 1998,Ternana,2-1,1-0,Monza
Sun Oct 11 1998,Torino,2-0,1-0,Chievo
Sun Oct 11 1998,Treviso,3-1,1-1,Cremonese
Sun Oct 11 1998,Verona,3-1,2-0,Reggina
Sat Oct 17 1998,Torino,3-0,1-0,Genoa
Sun Oct 18 1998,Atalanta,0-0,0-0,Cesena
Sun Oct 18 1998,Chievo,1-0,0-0,Ternana
Sun Oct 18 1998,Cosenza,0-1,0-0,Verona
Sun Oct 18 1998,Lecce,2-0,0-0,Brescia
Sun Oct 18 1998,Monza,1-0,1-0,F. Andria
Sun Oct 18 1998,Napoli,1-1,1-1,Treviso
Sun Oct 18 1998,Pescara,0-0,0-0,Lucchese
Sun Oct 18 1998,Ravenna,1-0,1-0,Reggiana
Sun Oct 18 1998,Reggina,0-0,0-0,Cremonese
Sat Oct 31 1998,Treviso,4-2,1-1,Reggina
Sun Nov 1 1998,Cesena,1-1,1-0,Pescara
Sun Nov 1 1998,Cremonese,0-2,0-1,Lecce
Sun Nov 1 1998,F. Andria,0-1,0-0,Chievo
Sun Nov 1 1998,Genoa,0-0,0-0,Cosenza
Sun Nov 1 1998,Lucchese,0-1,0-0,Torino
Sun Nov 1 1998,Reggiana,1-1,0-0,Monza
Sun Nov 1 1998,Ternana,2-1,1-0,Napoli
Sun Nov 1 1998,Verona,4-0,2-0,Ravenna
Tue Nov 3 1998,Brescia,1-1,1-1,Atalanta
Sat Nov 7 1998,Lecce,0-2,0-1,Verona
Sun Nov 8 1998,Atalanta,1-0,1-0,Lucchese
Sun Nov 8 1998,Chievo,1-1,0-1,Genoa
Sun Nov 8 1998,Cremonese,3-1,1-0,Cesena
Sun Nov 8 1998,Monza,0-2,0-0,Torino
Sun Nov 8 1998,Napoli,1-1,0-0,F. Andria
Sun Nov 8 1998,Pescara,5-1,3-0,Ternana
Sun Nov 8 1998,Ravenna,2-1,0-1,Cosenza
Sun Nov 8 1998,Reggina,3-0,0-0,Reggiana
Sun Nov 8 1998,Treviso,1-0,0-0,Brescia
