Date,Team 1,FT,HT,Team 2
Thu Jul 30 1998,Hannover,1-0,0-0,Karlsruhe
Fri Jul 31 1998,Cottbus,2-0,1-0,Stuttgarter K
Fri Jul 31 1998,F Koln,2-1,2-0,Dusseldorf
Fri Jul 31 1998,St Pauli,1-0,0-0,TB Berlin
Sun Aug 2 1998,Gutersloh,0-1,0-0,FC Koln
Sun Aug 2 1998,Mainz,3-0,1-0,Greuther Furth
Sun Aug 2 1998,Oberhausen,0-0,0-0,Uerdingen
Sun Aug 2 1998,Ulm,2-0,0-0,Wattenscheid
Sun Aug 2 1998,Unterhaching,0-2,0-0,Bielefeld
Fri Aug 7 1998,FC Koln,0-1,0-1,Unterhaching
Fri Aug 7 1998,Stuttgarter K,2-0,1-0,Oberhausen
Fri Aug 7 1998,Uerdingen,1-2,0-1,F Koln
Sun Aug 9 1998,Dusseldorf,3-1,2-1,Gutersloh
Sun Aug 9 1998,Greuther Furth,1-0,0-0,St Pauli
Sun Aug 9 1998,Karlsruhe,1-2,0-0,Ulm
Sun Aug 9 1998,TB Berlin,1-0,0-0,Cottbus
Sun Aug 9 1998,Wattenscheid,1-1,0-1,Mainz
Mon Aug 10 1998,Bielefeld,0-1,0-1,Hannover
Tue Aug 11 1998,F Koln,2-1,0-1,Stuttgarter K
Wed Aug 12 1998,Oberhausen,0-2,0-0,TB Berlin
Thu Aug 13 1998,Cottbus,1-1,1-1,Greuther Furth
Thu Aug 13 1998,Dusseldorf,2-2,1-2,Uerdingen
Thu Aug 13 1998,Gutersloh,1-1,0-1,Unterhaching
Thu Aug 13 1998,Mainz,4-1,2-1,Karlsruhe
Thu Aug 13 1998,St Pauli,1-0,0-0,Wattenscheid
Thu Aug 13 1998,Ulm,6-2,2-1,Bielefeld
Sat Aug 15 1998,TB Berlin,3-2,1-1,F Koln
Sun Aug 16 1998,Bielefeld,1-0,0-0,Mainz
Sun Aug 16 1998,FC Koln,1-1,0-1,Ulm
Sun Aug 16 1998,Greuther Furth,1-1,0-1,Oberhausen
Sun Aug 16 1998,Stuttgarter K,1-0,0-0,Dusseldorf
Sun Aug 16 1998,Uerdingen,2-0,0-0,Gutersloh
Sun Aug 16 1998,Unterhaching,3-1,1-1,Hannover
Sun Aug 16 1998,Wattenscheid,1-1,0-1,Cottbus
Mon Aug 17 1998,Karlsruhe,3-0,3-0,St Pauli
Fri Aug 21 1998,Mainz,2-1,1-0,FC Koln
Fri Aug 21 1998,Uerdingen,0-1,0-0,Stuttgarter K
Fri Aug 21 1998,Ulm,3-1,2-0,Unterhaching
Sun Aug 23 1998,Cottbus,4-0,2-0,Karlsruhe
Sun Aug 23 1998,F Koln,1-4,1-2,Greuther Furth
Sun Aug 23 1998,Gutersloh,2-1,1-0,Hannover
Sun Aug 23 1998,Oberhausen,1-0,0-0,Wattenscheid
Mon Aug 24 1998,St Pauli,1-2,0-1,Bielefeld
Wed Sep 9 1998,Dusseldorf,2-2,1-0,TB Berlin
Thu Sep 10 1998,Hannover,6-1,1-1,FC Koln
Fri Sep 11 1998,Bielefeld,2-0,0-0,Cottbus
Fri Sep 11 1998,Karlsruhe,3-1,0-1,Oberhausen
Fri Sep 11 1998,Wattenscheid,0-0,0-0,F Koln
Sun Sep 13 1998,Greuther Furth,1-0,1-0,Dusseldorf
Sun Sep 13 1998,Hannover,1-1,0-1,Ulm
Sun Sep 13 1998,Stuttgarter K,2-1,0-1,Gutersloh
Sun Sep 13 1998,TB Berlin,3-1,2-1,Uerdingen
Sun Sep 13 1998,Unterhaching,1-0,0-0,Mainz
Mon Sep 14 1998,FC Koln,1-4,1-4,St Pauli
Fri Sep 18 1998,Oberhausen,1-5,1-1,Bielefeld
Fri Sep 18 1998,Stuttgarter K,1-0,0-0,TB Berlin
Sat Sep 19 1998,Dusseldorf,1-1,0-1,Wattenscheid
Sun Sep 20 1998,F Koln,0-1,0-1,Karlsruhe
Sun Sep 20 1998,Gutersloh,1-1,0-0,Ulm
Sun Sep 20 1998,Mainz,1-0,1-0,Hannover
Sun Sep 20 1998,St Pauli,1-1,0-1,Unterhaching
Mon Sep 21 1998,Cottbus,2-3,2-2,FC Koln
Fri Sep 25 1998,Karlsruhe,3-1,1-1,Dusseldorf
Fri Sep 25 1998,TB Berlin,2-0,0-0,Gutersloh
Sat Sep 26 1998,Bielefeld,2-1,1-1,F Koln
Sun Sep 27 1998,FC Koln,2-1,2-0,Oberhausen
Sun Sep 27 1998,Greuther Furth,1-0,0-0,Stuttgarter K
Sun Sep 27 1998,Hannover,3-0,3-0,St Pauli
Sun Sep 27 1998,Unterhaching,1-0,0-0,Cottbus
Sun Sep 27 1998,Wattenscheid,2-1,1-0,Uerdingen
Mon Sep 28 1998,Ulm,4-2,2-1,Mainz
Fri Oct 2 1998,Dusseldorf,2-2,2-0,Bielefeld
Fri Oct 2 1998,Oberhausen,0-2,0-1,Unterhaching
Fri Oct 2 1998,St Pauli,0-1,0-1,Ulm
Fri Oct 2 1998,Uerdingen,1-3,1-1,Karlsruhe
Sun Oct 4 1998,Cottbus,1-0,0-0,Hannover
Sun Oct 4 1998,Gutersloh,6-1,2-0,Mainz
Sun Oct 4 1998,Stuttgarter K,0-2,0-1,Wattenscheid
Sun Oct 4 1998,TB Berlin,2-1,2-1,Greuther Furth
Mon Oct 5 1998,F Koln,4-2,3-0,FC Koln
Fri Oct 16 1998,Hannover,1-1,0-1,Oberhausen
Fri Oct 16 1998,Karlsruhe,6-0,2-0,Stuttgarter K
Fri Oct 16 1998,Wattenscheid,0-1,0-1,TB Berlin
Sun Oct 18 1998,Bielefeld,1-0,0-0,Uerdingen
Sun Oct 18 1998,Greuther Furth,3-2,1-2,Gutersloh
Sun Oct 18 1998,Mainz,3-0,0-0,St Pauli
Sun Oct 18 1998,Ulm,2-2,1-1,Cottbus
Sun Oct 18 1998,Unterhaching,3-0,1-0,F Koln
Mon Oct 19 1998,FC Koln,1-0,0-0,Dusseldorf
Wed Oct 21 1998,Uerdingen,0-2,0-1,Greuther Furth
Fri Oct 23 1998,Cottbus,2-2,1-1,Mainz
Fri Oct 23 1998,Oberhausen,2-2,0-1,Ulm
Fri Oct 23 1998,Stuttgarter K,2-2,0-1,Bielefeld
Sun Oct 25 1998,Dusseldorf,1-3,0-2,Unterhaching
