Date,Team 1,FT,HT,Team 2
Fri Aug 21 1998,Oostende,2-1,1-1,Standard
Fri Aug 21 1998,St Truiden,0-2,0-1,Mouscron
Sat Aug 22 1998,Aalst,0-2,0-0,Club Brugge
Sat Aug 22 1998,Anderlecht,1-1,0-1,Charleroi
Sat Aug 22 1998,Germinal,0-3,0-0,Westerlo
Sat Aug 22 1998,Lierse,1-2,0-2,Gent
Sat Aug 22 1998,Lokeren,2-0,0-0,Genk
Sat Aug 22 1998,Lommel,2-1,1-0,Beveren
Sun Aug 23 1998,Harelbeke,1-0,1-0,Kortrijk
Sat Aug 29 1998,Beveren,2-1,0-0,Anderlecht
Sat Aug 29 1998,Club Brugge,2-1,2-1,Germinal
Sat Aug 29 1998,Gent,1-1,0-0,Oostende
Sat Aug 29 1998,Mouscron,2-0,0-0,Lommel
Sat Aug 29 1998,Standard,3-0,0-0,Aalst
Sat Aug 29 1998,Westerlo,1-4,1-1,St Truiden
Sun Aug 30 1998,Charleroi,2-1,0-0,Harelbeke
Sun Aug 30 1998,Genk,3-1,1-0,Lierse
Sun Aug 30 1998,Kortrijk,0-6,0-3,Lokeren
Tue Sep 1 1998,Anderlecht,1-1,1-0,Mouscron
Wed Sep 2 1998,Aalst,5-0,2-0,Germinal
Wed Sep 2 1998,Harelbeke,1-1,0-0,Beveren
Wed Sep 2 1998,Lierse,5-1,2-1,Kortrijk
Wed Sep 2 1998,Lokeren,3-1,2-1,Charleroi
Wed Sep 2 1998,Lommel,0-1,0-0,Westerlo
Wed Sep 2 1998,St Truiden,1-1,0-0,Club Brugge
Wed Sep 2 1998,Standard,2-0,1-0,Gent
Sat Sep 5 1998,Beveren,1-2,0-1,Lokeren
Sat Sep 5 1998,Gent,2-2,2-1,Aalst
Sat Sep 5 1998,Germinal,1-0,1-0,St Truiden
Sat Sep 5 1998,Mouscron,2-2,1-2,Harelbeke
Sat Sep 5 1998,Westerlo,6-0,3-0,Anderlecht
Sun Sep 6 1998,Genk,2-1,1-1,Standard
Sun Sep 6 1998,Kortrijk,2-0,0-0,Oostende
Wed Sep 9 1998,Aalst,1-3,0-1,St Truiden
Wed Sep 9 1998,Anderlecht,2-3,0-1,Club Brugge
Wed Sep 9 1998,Gent,0-1,0-0,Genk
Wed Sep 9 1998,Harelbeke,1-2,1-1,Westerlo
Wed Sep 9 1998,Lierse,3-0,2-0,Beveren
Wed Sep 9 1998,Lokeren,0-0,0-0,Mouscron
Wed Sep 9 1998,Lommel,1-2,0-1,Germinal
Wed Sep 9 1998,Oostende,0-0,0-0,Charleroi
Wed Sep 9 1998,Standard,2-1,1-0,Kortrijk
Sat Sep 12 1998,Beveren,5-0,4-0,Oostende
Sat Sep 12 1998,Genk,2-0,1-0,Aalst
Sat Sep 12 1998,Germinal,0-3,0-0,Anderlecht
Sat Sep 12 1998,Mouscron,0-0,0-0,Lierse
Sat Sep 12 1998,St Truiden,2-1,1-1,Lommel
Sat Sep 12 1998,Westerlo,4-3,2-1,Lokeren
Sun Sep 13 1998,Charleroi,1-0,0-0,Standard
Sun Sep 13 1998,Club Brugge,1-0,1-0,Harelbeke
Sun Sep 13 1998,Kortrijk,3-4,1-2,Gent
Fri Sep 18 1998,Lokeren,2-0,0-0,Club Brugge
Sat Sep 19 1998,Anderlecht,1-1,1-0,St Truiden
Sat Sep 19 1998,Genk,3-1,1-0,Kortrijk
Sat Sep 19 1998,Gent,1-1,1-1,Charleroi
Sat Sep 19 1998,Lierse,5-1,2-0,Westerlo
Sat Sep 19 1998,Oostende,2-4,0-3,Mouscron
Sat Sep 19 1998,Standard,1-2,0-1,Beveren
Sun Sep 20 1998,Aalst,3-1,1-0,Lommel
Sun Sep 20 1998,Harelbeke,0-4,0-3,Germinal
Wed Sep 23 1998,Charleroi,5-0,?,Lierse
Wed Sep 23 1998,Club Brugge,0-1,0-0,Lommel
Wed Sep 23 1998,Oostende,1-1,0-0,Genk
