Date,Team 1,FT,HT,Team 2
Sat Aug 8 1998,Gueugnon,2-1,1-1,Caen
Sat Aug 8 1998,Laval,2-1,2-1,Ajaccio
Sat Aug 8 1998,Le Mans,1-1,0-0,Beauvais
Sat Aug 8 1998,Lille,1-2,0-1,Guingamp
Sat Aug 8 1998,Nice,1-1,1-0,Chateauroux
Sat Aug 8 1998,Nimes,1-1,0-0,Niort
Sat Aug 8 1998,Red Star 93,0-0,0-0,Wasquehal
Sat Aug 8 1998,St Etienne,1-1,0-0,Sedan
Sat Aug 8 1998,Troyes,2-1,0-0,Cannes
Sat Aug 8 1998,Valence,1-1,0-0,Amiens
Sat Aug 15 1998,Amiens,0-2,0-1,Ajaccio
Sat Aug 15 1998,Beauvais,0-3,0-2,Troyes
Sat Aug 15 1998,Caen,1-1,0-1,St Etienne
Sat Aug 15 1998,Cannes,1-1,1-1,Red Star 93
Sat Aug 15 1998,Chateauroux,5-0,3-0,Valence
Sat Aug 15 1998,Guingamp,1-3,0-2,Laval
Sat Aug 15 1998,Le Mans,4-0,3-0,Nimes
Sat Aug 15 1998,Niort,0-0,0-0,Lille
Sat Aug 15 1998,Sedan,4-0,1-0,Nice
Sat Aug 15 1998,Wasquehal,1-0,1-0,Gueugnon
Sat Aug 22 1998,Ajaccio,1-0,1-0,Chateauroux
Sat Aug 22 1998,Gueugnon,1-0,0-0,Cannes
Sat Aug 22 1998,Laval,1-0,0-0,Amiens
Sat Aug 22 1998,Lille,0-0,0-0,Caen
Sat Aug 22 1998,Nice,0-2,0-0,Wasquehal
Sat Aug 22 1998,Nimes,4-0,1-0,Beauvais
Sat Aug 22 1998,Red Star 93,2-0,1-0,Niort
Sat Aug 22 1998,St Etienne,0-0,0-0,Guingamp
Sat Aug 22 1998,Troyes,2-1,0-0,Le Mans
Sat Aug 22 1998,Valence,1-1,1-1,Sedan
Sat Aug 29 1998,Beauvais,1-1,1-0,Gueugnon
Sat Aug 29 1998,Caen,2-0,1-0,Nice
Sat Aug 29 1998,Cannes,1-0,1-0,Nimes
Sat Aug 29 1998,Chateauroux,0-0,0-0,Amiens
Sat Aug 29 1998,Guingamp,0-2,0-0,Valence
Sat Aug 29 1998,Le Mans,1-2,0-0,Red Star 93
Sat Aug 29 1998,Niort,0-0,0-0,Laval
Sat Aug 29 1998,Sedan,3-0,2-0,Ajaccio
Sat Aug 29 1998,Troyes,1-1,0-0,St Etienne
Sat Aug 29 1998,Wasquehal,0-1,0-1,Lille
Fri Sep 4 1998,Ajaccio,1-1,0-1,Wasquehal
Fri Sep 4 1998,Amiens,3-1,2-0,Sedan
Fri Sep 4 1998,Gueugnon,1-1,0-1,Le Mans
