Date,Team 1,FT,HT,Team 2
Fri Aug 21 1998,Benfica,2-0,1-0,Est Amadora
Fri Aug 21 1998,Sp Braga,2-1,2-0,Beira Mar
Sat Aug 22 1998,Porto,4-0,2-0,Rio Ave
Sun Aug 23 1998,Boavista,2-0,1-0,Guimaraes
Sun Aug 23 1998,Campomaiorense,2-2,1-1,Alverca
Sun Aug 23 1998,Chaves,1-0,0-0,Academica
Sun Aug 23 1998,Leiria,1-0,0-0,Maritimo
Sun Aug 23 1998,Salgueiros,4-2,3-0,Farense
Mon Aug 24 1998,Setubal,1-1,1-0,Sp Lisbon
Fri Aug 28 1998,Sp Lisbon,2-1,1-0,Chaves
Sat Aug 29 1998,Beira Mar,2-1,1-1,Porto
Sun Aug 30 1998,Academica,1-5,0-2,Campomaiorense
Sun Aug 30 1998,Alverca,0-0,0-0,Boavista
Sun Aug 30 1998,Est Amadora,5-0,3-0,Setubal
Sun Aug 30 1998,Farense,0-2,0-1,Sp Braga
Sun Aug 30 1998,Guimaraes,0-0,0-0,Leiria
Sun Aug 30 1998,Maritimo,2-2,0-1,Salgueiros
Sun Aug 30 1998,Rio Ave,0-2,0-0,Benfica
Fri Sep 11 1998,Academica,2-2,2-1,Sp Lisbon
Sat Sep 12 1998,Benfica,3-0,2-0,Beira Mar
Sat Sep 12 1998,Porto,2-0,1-0,Farense
Sat Sep 12 1998,Salgueiros,3-2,0-0,Guimaraes
Sat Sep 12 1998,Sp Braga,1-1,1-0,Maritimo
Sun Sep 13 1998,Campomaiorense,1-1,1-1,Boavista
Sun Sep 13 1998,Chaves,4-1,2-1,Est Amadora
Sun Sep 13 1998,Leiria,1-0,1-0,Alverca
Sun Sep 13 1998,Setubal,1-2,0-0,Rio Ave
Sat Sep 19 1998,Boavista,1-0,1-0,Leiria
Sat Sep 19 1998,Sp Lisbon,3-0,2-0,Campomaiorense
Sun Sep 20 1998,Alverca,1-1,1-0,Salgueiros
Sun Sep 20 1998,Beira Mar,1-1,0-0,Setubal
Sun Sep 20 1998,Est Amadora,2-1,2-1,Academica
Sun Sep 20 1998,Maritimo,0-1,0-1,Porto
Sun Sep 20 1998,Rio Ave,1-1,0-1,Chaves
Mon Sep 21 1998,Farense,1-0,0-0,Benfica
Mon Sep 21 1998,Guimaraes,5-1,2-0,Sp Braga
Fri Sep 25 1998,Sp Lisbon,3-0,2-0,Est Amadora
Sat Sep 26 1998,Benfica,3-1,1-1,Maritimo
Sat Sep 26 1998,Porto,2-0,1-0,Guimaraes
Sun Sep 27 1998,Academica,1-1,0-1,Rio Ave
Sun Sep 27 1998,Campomaiorense,0-3,0-1,Leiria
Sun Sep 27 1998,Chaves,1-0,0-0,Beira Mar
Sun Sep 27 1998,Salgueiros,0-0,0-0,Boavista
Sun Sep 27 1998,Sp Braga,0-0,0-0,Alverca
Mon Sep 28 1998,Setubal,1-1,0-0,Farense
Fri Oct 2 1998,Beira Mar,0-2,0-1,Academica
