Date,Team 1,FT,HT,Team 2
Sat Aug 29 1998,Ath Madrid B,2-3,2-0,Hercules
Sat Aug 29 1998,Las Palmas,2-1,1-1,Albacete
Sat Aug 29 1998,Lleida,1-4,0-3,Leganes
Sat Aug 29 1998,Numancia,2-1,1-0,Merida
Sun Aug 30 1998,Compostela,0-0,0-0,Recreativo
Sun Aug 30 1998,Logrones,1-0,0-0,Badajoz
Sun Aug 30 1998,Malaga,2-1,0-1,Eibar
Sun Aug 30 1998,Mallorca B,4-1,2-1,Barcelona B
Sun Aug 30 1998,Sevilla,3-0,1-0,Ourense
Sun Aug 30 1998,Sp Gijon,0-0,0-0,Toledo
Sun Aug 30 1998,Vallecano,1-1,1-0,Osasuna
Sat Sep 5 1998,Barcelona B,1-1,0-1,Ath Madrid B
Sat Sep 5 1998,Hercules,1-1,0-1,Vallecano
Sat Sep 5 1998,Osasuna,1-1,0-1,Logrones
Sat Sep 5 1998,Ourense,0-1,0-0,Malaga
Sun Sep 6 1998,Albacete,0-2,0-2,Mallorca B
Sun Sep 6 1998,Badajoz,1-2,0-1,Lleida
Sun Sep 6 1998,Eibar,2-1,1-1,Sp Gijon
Sun Sep 6 1998,Leganes,0-5,0-0,Numancia
Sun Sep 6 1998,Merida,0-1,0-0,Compostela
Sun Sep 6 1998,Recreativo,0-1,0-0,Sevilla
Sun Sep 6 1998,Toledo,2-0,0-0,Las Palmas
Sat Sep 12 1998,Compostela,4-1,0-1,Leganes
Sat Sep 12 1998,Las Palmas,3-0,2-0,Eibar
Sat Sep 12 1998,Vallecano,0-0,0-0,Barcelona B
Sun Sep 13 1998,Ath Madrid B,0-0,0-0,Albacete
Sun Sep 13 1998,Lleida,1-0,0-0,Osasuna
Sun Sep 13 1998,Logrones,2-1,1-0,Hercules
Sun Sep 13 1998,Malaga,1-1,1-1,Sp Gijon
Sun Sep 13 1998,Numancia,2-1,0-1,Badajoz
Sun Sep 13 1998,Ourense,1-0,1-0,Recreativo
Sun Sep 13 1998,Sevilla,0-0,0-0,Merida
Mon Sep 14 1998,Mallorca B,0-1,0-1,Toledo
Sat Sep 19 1998,Barcelona B,1-2,1-1,Logrones
Sat Sep 19 1998,Eibar,0-1,0-1,Mallorca B
Sat Sep 19 1998,Hercules,0-3,0-1,Lleida
Sat Sep 19 1998,Recreativo,2-2,1-1,Malaga
Sun Sep 20 1998,Albacete,2-2,1-1,Vallecano
Sun Sep 20 1998,Badajoz,2-2,0-2,Compostela
Sun Sep 20 1998,Leganes,0-1,0-1,Sevilla
Sun Sep 20 1998,Merida,1-1,1-1,Ourense
Sun Sep 20 1998,Osasuna,0-1,0-0,Numancia
Sun Sep 20 1998,Sp Gijon,0-2,0-1,Las Palmas
Sun Sep 20 1998,Toledo,2-0,1-0,Ath Madrid B
Sat Sep 26 1998,Compostela,0-2,0-0,Osasuna
Sat Sep 26 1998,Lleida,2-3,2-0,Barcelona B
Sat Sep 26 1998,Vallecano,1-1,1-0,Toledo
Sun Sep 27 1998,Ath Madrid B,2-1,1-0,Eibar
Sun Sep 27 1998,Logrones,0-1,0-0,Albacete
Sun Sep 27 1998,Malaga,0-0,0-0,Las Palmas
Sun Sep 27 1998,Numancia,2-0,0-0,Hercules
Sun Sep 27 1998,Ourense,1-0,0-0,Leganes
Sun Sep 27 1998,Recreativo,0-0,0-0,Merida
Sun Sep 27 1998,Sevilla,0-0,0-0,Badajoz
Mon Sep 28 1998,Mallorca B,2-0,1-0,Sp Gijon
Sat Oct 3 1998,Barcelona B,0-4,0-0,Numancia
Sat Oct 3 1998,Eibar,1-2,0-1,Vallecano
Sat Oct 3 1998,Hercules,3-2,3-1,Compostela
Sat Oct 3 1998,Leganes,1-0,0-0,Recreativo
Sun Oct 4 1998,Albacete,0-1,0-1,Lleida
Sun Oct 4 1998,Badajoz,2-0,0-0,Ourense
Sun Oct 4 1998,Las Palmas,4-2,1-0,Mallorca B
Sun Oct 4 1998,Merida,1-4,1-2,Malaga
Sun Oct 4 1998,Osasuna,2-1,1-0,Sevilla
Sun Oct 4 1998,Sp Gijon,0-3,0-1,Ath Madrid B
Sun Oct 4 1998,Toledo,4-1,3-0,Logrones
Sat Oct 10 1998,Compostela,2-1,1-0,Barcelona B
Sat Oct 10 1998,Logrones,1-1,1-0,Eibar
Sat Oct 10 1998,Sevilla,1-0,0-0,Hercules
