Date,Team 1,FT,HT,Team 2
Tue Aug 4 1998,Airdrie,0-0,?,Clydebank
Tue Aug 4 1998,Falkirk,1-0,?,Ayr
Tue Aug 4 1998,Morton,0-1,?,Hibernian
Tue Aug 4 1998,Raith Rvs,0-2,?,Hamilton
Wed Aug 5 1998,Stranraer,0-1,?,St Mirren
Sat Aug 15 1998,Ayr,1-0,?,Morton
Sat Aug 15 1998,Clydebank,0-1,?,Falkirk
Sat Aug 15 1998,Hamilton,1-1,?,Airdrie
Sat Aug 15 1998,Hibernian,1-2,?,Stranraer
Sat Aug 15 1998,St Mirren,2-1,?,Raith Rvs
Sat Aug 22 1998,Airdrie,1-0,?,St Mirren
Sat Aug 22 1998,Falkirk,1-1,?,Hibernian
Sat Aug 22 1998,Morton,1-2,?,Hamilton
Sat Aug 22 1998,Raith Rvs,0-0,?,Ayr
Sat Aug 22 1998,Stranraer,0-2,?,Clydebank
Sat Aug 29 1998,Airdrie,0-1,?,Raith Rvs
Sat Aug 29 1998,Falkirk,1-0,?,Stranraer
Sat Aug 29 1998,Hamilton,0-0,?,St Mirren
Sat Aug 29 1998,Hibernian,4-2,?,Ayr
Sat Aug 29 1998,Morton,2-2,?,Clydebank
Sat Sep 5 1998,Ayr,2-3,?,Hamilton
Sat Sep 5 1998,Clydebank,2-2,?,Hibernian
Sat Sep 5 1998,Raith Rvs,0-0,?,Morton
Sat Sep 5 1998,St Mirren,0-2,?,Falkirk
Sat Sep 5 1998,Stranraer,1-2,?,Airdrie
Sat Sep 12 1998,Airdrie,0-1,?,Morton
Sat Sep 12 1998,Clydebank,0-1,?,Ayr
Sat Sep 12 1998,Raith Rvs,1-1,?,Falkirk
Sat Sep 12 1998,St Mirren,2-0,?,Hibernian
Sat Sep 12 1998,Stranraer,2-1,?,Hamilton
Sat Sep 19 1998,Ayr,7-1,?,Stranraer
Sat Sep 19 1998,Falkirk,0-1,?,Airdrie
Sat Sep 19 1998,Hamilton,1-2,?,Clydebank
Sat Sep 19 1998,Hibernian,3-1,?,Raith Rvs
Sat Sep 19 1998,Morton,0-1,?,St Mirren
Sat Sep 26 1998,Ayr,1-2,?,Airdrie
Sat Sep 26 1998,Clydebank,1-0,?,St Mirren
Sat Sep 26 1998,Falkirk,2-1,?,Morton
Sat Sep 26 1998,Hibernian,0-0,?,Hamilton
Sat Sep 26 1998,Stranraer,2-2,?,Raith Rvs
Sat Oct 3 1998,Airdrie,1-3,?,Hibernian
Sat Oct 3 1998,Hamilton,2-1,?,Falkirk
Sat Oct 3 1998,Morton,3-0,?,Stranraer
Sat Oct 3 1998,Raith Rvs,0-1,?,Clydebank
Sat Oct 3 1998,St Mirren,0-2,?,Ayr
Tue Oct 6 1998,Airdrie,3-2,?,Hamilton
Sat Oct 10 1998,Stranraer,0-1,?,Hibernian
Sun Oct 11 1998,Falkirk,2-2,?,Clydebank
Sun Oct 11 1998,Morton,1-2,?,Ayr
Sun Oct 11 1998,Raith Rvs,1-0,?,St Mirren
Sat Oct 17 1998,Ayr,4-2,?,Falkirk
Sat Oct 17 1998,Clydebank,0-1,?,Airdrie
Sat Oct 17 1998,Hamilton,3-2,?,Raith Rvs
Sat Oct 17 1998,Hibernian,2-1,?,Morton
Sat Oct 17 1998,St Mirren,1-0,?,Stranraer
Sat Oct 24 1998,Ayr,3-3,?,Hibernian
Sat Oct 24 1998,St Mirren,3-2,?,Hamilton
Tue Oct 27 1998,Clydebank,2-1,?,Morton
Wed Oct 28 1998,Stranraer,1-2,?,Falkirk
Sat Oct 31 1998,Airdrie,3-2,?,Stranraer
Sat Oct 31 1998,Falkirk,1-1,?,St Mirren
Sat Oct 31 1998,Hamilton,1-3,?,Ayr
Sat Oct 31 1998,Hibernian,2-1,?,Clydebank
Sat Oct 31 1998,Morton,2-0,?,Raith Rvs
Tue Nov 3 1998,Raith Rvs,1-3,?,Airdrie
Sat Nov 7 1998,Airdrie,0-3,?,Falkirk
Sat Nov 7 1998,Clydebank,0-0,?,Hamilton
