Date,Team 1,FT,HT,Team 2
Sat Aug 1 1998,Celtic,5-0,1-0,Dunfermline
Sat Aug 1 1998,Dundee,0-2,0-2,Aberdeen
Sat Aug 1 1998,Kilmarnock,2-0,1-0,Dundee United
Sat Aug 1 1998,Motherwell,1-0,0-0,St Johnstone
Sun Aug 2 1998,Hearts,2-1,2-1,Rangers
Sat Aug 15 1998,Dunfermline,2-0,1-0,Dundee
Sat Aug 15 1998,Rangers,2-1,1-0,Motherwell
Sat Aug 15 1998,St Johnstone,0-0,0-0,Kilmarnock
Sun Aug 16 1998,Aberdeen,3-2,1-0,Celtic
Sun Aug 16 1998,Dundee United,0-0,0-0,Hearts
Sat Aug 22 1998,Celtic,2-1,0-1,Dundee United
Sat Aug 22 1998,Hearts,2-0,2-0,Aberdeen
Sat Aug 22 1998,Kilmarnock,1-3,0-2,Rangers
Sat Aug 22 1998,Motherwell,0-0,0-0,Dunfermline
Sun Aug 23 1998,Dundee,0-1,0-0,St Johnstone
Sat Aug 29 1998,Dundee,1-1,0-0,Celtic
Sat Aug 29 1998,Dunfermline,1-1,0-0,Aberdeen
Sat Aug 29 1998,Rangers,4-0,2-0,St Johnstone
Sun Aug 30 1998,Kilmarnock,3-0,1-0,Hearts
Sun Aug 30 1998,Motherwell,1-0,1-0,Dundee United
Sat Sep 12 1998,Aberdeen,1-1,1-1,Motherwell
Sat Sep 12 1998,Celtic,1-1,1-0,Kilmarnock
Sat Sep 12 1998,Dundee United,0-0,0-0,Rangers
Sat Sep 12 1998,Hearts,0-2,0-0,Dundee
Sat Sep 12 1998,St Johnstone,1-1,1-0,Dunfermline
Sat Sep 19 1998,Dundee,2-2,0-0,Dundee United
Sat Sep 19 1998,Motherwell,0-0,0-0,Kilmarnock
Sat Sep 19 1998,St Johnstone,2-0,1-0,Aberdeen
Sun Sep 20 1998,Dunfermline,1-1,1-0,Hearts
Sun Sep 20 1998,Rangers,0-0,0-0,Celtic
Wed Sep 23 1998,Aberdeen,1-1,1-0,Rangers
Wed Sep 23 1998,Celtic,0-1,0-1,St Johnstone
Wed Sep 23 1998,Dundee United,1-1,1-1,Dunfermline
Wed Sep 23 1998,Hearts,3-0,0-0,Motherwell
Wed Sep 23 1998,Kilmarnock,2-1,1-1,Dundee
Sat Sep 26 1998,Celtic,1-1,1-0,Hearts
Sat Sep 26 1998,Dundee,1-0,1-0,Motherwell
