Date,Team 1,FT,HT,Team 2
Fri Aug 12 2011,Gil Vicente,2-2,1-2,Benfica
Sat Aug 13 2011,Rio Ave,0-0,0-0,Sp Braga
Sat Aug 13 2011,Sp Lisbon,1-1,0-1,Olhanense
Sun Aug 14 2011,Feirense,0-0,0-0,Nacional
Sun Aug 14 2011,Guimaraes,0-1,0-1,Porto
Sun Aug 14 2011,Maritimo,0-0,0-0,Beira Mar
Sun Aug 14 2011,Setubal,2-1,0-1,Pacos Ferreira
Mon Aug 15 2011,Leiria,1-2,1-0,Academica
Fri Aug 19 2011,Porto,3-1,2-1,Gil Vicente
Sat Aug 20 2011,Benfica,3-1,1-0,Feirense
Sun Aug 21 2011,Academica,1-0,1-0,Rio Ave
Sun Aug 21 2011,Beira Mar,0-0,0-0,Sp Lisbon
Sun Aug 21 2011,Pacos Ferreira,2-1,0-0,Leiria
Sun Aug 21 2011,Sp Braga,2-0,0-0,Maritimo
Mon Aug 22 2011,Olhanense,2-2,0-2,Setubal
Sat Aug 27 2011,Gil Vicente,2-0,0-0,Academica
Sun Aug 28 2011,Feirense,0-0,0-0,Pacos Ferreira
Sun Aug 28 2011,Guimaraes,0-3,0-1,Beira Mar
Sun Aug 28 2011,Rio Ave,0-1,0-1,Olhanense
Sun Aug 28 2011,Sp Lisbon,2-3,1-0,Maritimo
Mon Aug 29 2011,Nacional,0-2,0-1,Benfica
Mon Aug 29 2011,Setubal,0-1,0-0,Sp Braga
Sun Sep 4 2011,Nacional,1-4,0-2,Guimaraes
Tue Sep 6 2011,Leiria,2-5,0-2,Porto
Fri Sep 9 2011,Porto,3-0,0-0,Setubal
Sat Sep 10 2011,Benfica,2-1,2-0,Guimaraes
Sat Sep 10 2011,Pacos Ferreira,2-3,1-0,Sp Lisbon
Sun Sep 11 2011,Beira Mar,0-1,0-0,Leiria
Sun Sep 11 2011,Maritimo,2-1,1-1,Rio Ave
Sun Sep 11 2011,Olhanense,1-2,0-1,Feirense
Sun Sep 11 2011,Sp Braga,3-1,0-0,Gil Vicente
Mon Sep 12 2011,Academica,4-0,0-0,Nacional
Fri Sep 16 2011,Gil Vicente,1-1,0-1,Olhanense
Sat Sep 17 2011,Nacional,1-0,1-0,Pacos Ferreira
Sun Sep 18 2011,Benfica,4-1,2-1,Academica
Sun Sep 18 2011,Feirense,0-0,0-0,Porto
Sun Sep 18 2011,Leiria,1-3,0-2,Maritimo
Sun Sep 18 2011,Setubal,1-0,0-0,Beira Mar
Mon Sep 19 2011,Guimaraes,1-1,1-0,Sp Braga
Mon Sep 19 2011,Rio Ave,2-3,0-2,Sp Lisbon
Fri Sep 23 2011,Porto,2-2,1-0,Benfica
Sat Sep 24 2011,Sp Braga,2-0,1-0,Nacional
Sat Sep 24 2011,Sp Lisbon,3-0,3-0,Setubal
Sun Sep 25 2011,Beira Mar,0-0,0-0,Rio Ave
Sun Sep 25 2011,Maritimo,2-1,1-0,Guimaraes
Sun Sep 25 2011,Olhanense,2-1,1-0,Leiria
Sun Sep 25 2011,Pacos Ferreira,1-2,1-1,Gil Vicente
Mon Sep 26 2011,Academica,4-0,4-0,Feirense
Fri Sep 30 2011,Setubal,2-1,1-1,Rio Ave
Sat Oct 1 2011,Benfica,4-1,2-0,Pacos Ferreira
Sun Oct 2 2011,Academica,0-3,0-2,Porto
Sun Oct 2 2011,Feirense,2-2,1-1,Maritimo
Sun Oct 2 2011,Guimaraes,0-1,0-1,Sp Lisbon
Sun Oct 2 2011,Leiria,1-0,1-0,Sp Braga
Sun Oct 2 2011,Nacional,1-0,1-0,Olhanense
Mon Oct 3 2011,Gil Vicente,0-0,0-0,Beira Mar
Fri Oct 21 2011,Pacos Ferreira,2-0,2-0,Academica
Sat Oct 22 2011,Beira Mar,0-1,0-1,Benfica
Sat Oct 22 2011,Olhanense,1-0,0-0,Guimaraes
Sun Oct 23 2011,Maritimo,1-0,1-0,Setubal
Sun Oct 23 2011,Porto,5-0,2-0,Nacional
Sun Oct 23 2011,Rio Ave,2-0,1-0,Leiria
Sun Oct 23 2011,Sp Braga,3-0,1-0,Feirense
Mon Oct 24 2011,Sp Lisbon,6-1,1-0,Gil Vicente
Fri Oct 28 2011,Porto,3-0,1-0,Pacos Ferreira
Sat Oct 29 2011,Academica,0-0,0-0,Sp Braga
Sat Oct 29 2011,Benfica,2-1,2-0,Olhanense
Sun Oct 30 2011,Feirense,0-2,0-0,Sp Lisbon
Sun Oct 30 2011,Guimaraes,2-1,1-1,Rio Ave
Sun Oct 30 2011,Leiria,2-0,2-0,Setubal
Sun Oct 30 2011,Nacional,2-1,2-1,Beira Mar
Tue Nov 1 2011,Gil Vicente,0-0,0-0,Maritimo
Fri Nov 4 2011,Pacos Ferreira,1-5,1-1,Guimaraes
Sat Nov 5 2011,Maritimo,3-2,2-1,Academica
Sat Nov 5 2011,Olhanense,0-0,0-0,Porto
Sun Nov 6 2011,Beira Mar,2-1,2-0,Feirense
Sun Nov 6 2011,Rio Ave,2-1,0-1,Nacional
Sun Nov 6 2011,Setubal,0-0,0-0,Gil Vicente
Sun Nov 6 2011,Sp Braga,1-1,1-0,Benfica
Sun Nov 6 2011,Sp Lisbon,3-1,1-1,Leiria
Fri Nov 25 2011,Academica,0-1,0-1,Beira Mar
Sat Nov 26 2011,Benfica,1-0,1-0,Sp Lisbon
Sat Nov 26 2011,Nacional,2-2,0-1,Maritimo
Sun Nov 27 2011,Feirense,2-0,2-0,Rio Ave
Sun Nov 27 2011,Gil Vicente,2-1,1-0,Leiria
Sun Nov 27 2011,Pacos Ferreira,1-1,0-0,Olhanense
Sun Nov 27 2011,Porto,3-2,1-0,Sp Braga
Mon Nov 28 2011,Guimaraes,3-0,0-0,Setubal
Fri Dec 9 2011,Sp Braga,5-2,2-1,Pacos Ferreira
Sat Dec 10 2011,Beira Mar,1-2,1-1,Porto
Sat Dec 10 2011,Sp Lisbon,1-0,1-0,Nacional
Sun Dec 11 2011,Leiria,1-0,1-0,Guimaraes
Sun Dec 11 2011,Maritimo,0-1,0-0,Benfica
