Date,Team 1,FT,HT,Team 2
Fri Aug 26 2011,Girona,1-4,0-2,Elche
Sat Aug 27 2011,Alcorcon,0-1,0-0,Xerez
Sat Aug 27 2011,Alcoyano,1-1,0-1,Numancia
Sat Aug 27 2011,Barcelona B,0-2,0-1,Villarreal B
Sat Aug 27 2011,Cordoba,1-1,0-1,Almeria
Sat Aug 27 2011,Guadalajara,1-1,1-0,Las Palmas
Sat Aug 27 2011,Hercules,2-0,1-0,Cartagena
Sat Aug 27 2011,La Coruna,1-0,1-0,Recreativo
Sat Aug 27 2011,Sabadell,2-1,0-0,Huesca
Sun Aug 28 2011,Gimnastic,0-3,0-3,Valladolid
Sun Aug 28 2011,Murcia,1-3,1-2,Celta
Sat Sep 3 2011,Almeria,2-2,2-0,Girona
Sat Sep 3 2011,Elche,1-0,0-0,Murcia
Sat Sep 3 2011,Huesca,0-3,0-0,Alcorcon
Sat Sep 3 2011,Las Palmas,1-0,0-0,Alcoyano
Sat Sep 3 2011,Valladolid,2-0,0-0,Cordoba
Sat Sep 3 2011,Villarreal B,3-4,1-1,Sabadell
Sat Sep 3 2011,Xerez,0-2,0-1,Guadalajara
Sun Sep 4 2011,Cartagena,0-4,0-2,Barcelona B
Sun Sep 4 2011,La Coruna,0-1,0-1,Hercules
Sun Sep 4 2011,Numancia,0-0,0-0,Gimnastic
Sun Sep 4 2011,Recreativo,1-2,0-1,Celta
Sat Sep 10 2011,Alcorcon,1-1,0-0,Villarreal B
Sat Sep 10 2011,Alcoyano,0-1,0-0,Xerez
Sat Sep 10 2011,Cordoba,1-0,0-0,Numancia
Sat Sep 10 2011,Guadalajara,2-1,2-0,Huesca
Sat Sep 10 2011,Hercules,0-1,0-0,Recreativo
Sat Sep 10 2011,Murcia,0-2,0-1,Almeria
Sat Sep 10 2011,Sabadell,3-2,1-1,Cartagena
Sun Sep 11 2011,Barcelona B,2-3,1-3,La Coruna
Sun Sep 11 2011,Celta,1-2,1-1,Elche
Sun Sep 11 2011,Gimnastic,1-3,0-1,Las Palmas
Sun Sep 11 2011,Girona,1-1,1-1,Valladolid
Fri Sep 16 2011,Hercules,2-1,0-0,Barcelona B
Sat Sep 17 2011,Cartagena,0-2,0-0,Alcorcon
Sat Sep 17 2011,Huesca,3-3,2-2,Alcoyano
Sat Sep 17 2011,La Coruna,2-1,2-0,Sabadell
Sat Sep 17 2011,Las Palmas,0-1,0-0,Cordoba
Sat Sep 17 2011,Numancia,1-0,0-0,Girona
Sat Sep 17 2011,Recreativo,1-0,0-0,Elche
Sat Sep 17 2011,Valladolid,1-3,0-2,Murcia
Sat Sep 17 2011,Xerez,0-0,0-0,Gimnastic
Sun Sep 18 2011,Almeria,1-0,0-0,Celta
Sun Sep 18 2011,Villarreal B,3-3,1-1,Guadalajara
Fri Sep 23 2011,Elche,1-3,0-1,Almeria
Sat Sep 24 2011,Alcorcon,4-0,3-0,La Coruna
Sat Sep 24 2011,Alcoyano,1-1,1-1,Villarreal B
Sat Sep 24 2011,Barcelona B,2-2,2-1,Recreativo
Sat Sep 24 2011,Gimnastic,1-3,0-2,Huesca
Sat Sep 24 2011,Girona,4-2,1-2,Las Palmas
Sat Sep 24 2011,Guadalajara,2-0,1-0,Cartagena
Sat Sep 24 2011,Sabadell,1-1,1-1,Hercules
Sun Sep 25 2011,Celta,1-1,0-0,Valladolid
Sun Sep 25 2011,Cordoba,2-1,1-0,Xerez
Sun Sep 25 2011,Murcia,2-1,2-1,Numancia
Fri Sep 30 2011,Villarreal B,3-2,1-1,Gimnastic
Sat Oct 1 2011,Barcelona B,0-1,0-1,Sabadell
Sat Oct 1 2011,Cartagena,1-2,1-2,Alcoyano
Sat Oct 1 2011,Hercules,1-0,1-0,Alcorcon
Sat Oct 1 2011,Huesca,0-1,0-0,Cordoba
Sat Oct 1 2011,La Coruna,4-0,3-0,Guadalajara
Sat Oct 1 2011,Las Palmas,1-1,0-1,Murcia
Sat Oct 1 2011,Recreativo,0-1,0-1,Almeria
Sun Oct 2 2011,Numancia,0-2,0-1,Celta
Sun Oct 2 2011,Valladolid,2-1,0-1,Elche
Mon Oct 3 2011,Xerez,2-1,2-0,Girona
Sat Oct 8 2011,Alcorcon,2-2,1-1,Barcelona B
Sat Oct 8 2011,Alcoyano,2-0,1-0,La Coruna
Sat Oct 8 2011,Celta,1-2,1-1,Las Palmas
Sat Oct 8 2011,Elche,2-2,1-0,Numancia
Sat Oct 8 2011,Girona,1-1,1-1,Huesca
Sat Oct 8 2011,Murcia,0-0,0-0,Xerez
Sun Oct 9 2011,Almeria,1-1,1-0,Valladolid
Sun Oct 9 2011,Cordoba,1-1,1-1,Villarreal B
Sun Oct 9 2011,Gimnastic,0-0,0-0,Cartagena
Sun Oct 9 2011,Guadalajara,1-2,0-1,Hercules
Mon Oct 10 2011,Sabadell,1-0,1-0,Recreativo
Fri Oct 14 2011,Villarreal B,2-2,1-1,Girona
Sat Oct 15 2011,Cartagena,0-0,0-0,Cordoba
Sat Oct 15 2011,Hercules,1-0,0-0,Alcoyano
Sat Oct 15 2011,Huesca,2-2,2-1,Murcia
Sat Oct 15 2011,La Coruna,2-2,1-0,Gimnastic
Sat Oct 15 2011,Las Palmas,1-1,0-0,Elche
Sat Oct 15 2011,Numancia,1-0,1-0,Almeria
Sat Oct 15 2011,Recreativo,1-1,1-0,Valladolid
Sat Oct 15 2011,Sabadell,1-0,1-0,Alcorcon
Sun Oct 16 2011,Barcelona B,1-2,0-1,Guadalajara
Sun Oct 16 2011,Xerez,3-3,2-1,Celta
Fri Oct 21 2011,Guadalajara,1-0,0-0,Sabadell
Sat Oct 22 2011,Alcorcon,2-1,2-1,Recreativo
Sat Oct 22 2011,Alcoyano,1-4,1-1,Barcelona B
Sat Oct 22 2011,Celta,4-0,1-0,Huesca
Sat Oct 22 2011,Cordoba,0-2,0-1,La Coruna
Sat Oct 22 2011,Gimnastic,0-1,0-0,Hercules
Sat Oct 22 2011,Girona,0-2,0-0,Cartagena
Sat Oct 22 2011,Murcia,3-1,2-1,Villarreal B
Sat Oct 22 2011,Valladolid,2-1,0-0,Numancia
Sun Oct 23 2011,Almeria,1-1,0-0,Las Palmas
Sun Oct 23 2011,Elche,1-0,1-0,Xerez
Tue Oct 25 2011,Celta,2-0,0-0,Girona
Tue Oct 25 2011,Valladolid,2-0,2-0,Alcoyano
Tue Oct 25 2011,Villarreal B,0-1,0-0,Hercules
Wed Oct 26 2011,Almeria,3-1,2-1,Gimnastic
Wed Oct 26 2011,Elche,0-1,0-0,Cordoba
Wed Oct 26 2011,Huesca,0-1,0-0,Barcelona B
Wed Oct 26 2011,Las Palmas,2-0,2-0,Alcorcon
Wed Oct 26 2011,Numancia,4-0,3-0,Guadalajara
Wed Oct 26 2011,Recreativo,0-2,0-1,Murcia
Wed Oct 26 2011,Xerez,2-2,2-1,Sabadell
Thu Oct 27 2011,Cartagena,2-1,1-0,La Coruna
Sat Oct 29 2011,Alcorcon,1-0,1-0,Guadalajara
Sat Oct 29 2011,Barcelona B,1-0,1-0,Gimnastic
Sat Oct 29 2011,Hercules,1-0,0-0,Cordoba
Sat Oct 29 2011,Huesca,0-1,0-0,Elche
Sat Oct 29 2011,Las Palmas,1-0,0-0,Valladolid
Sat Oct 29 2011,Recreativo,1-1,0-0,Numancia
Sat Oct 29 2011,Sabadell,2-2,1-2,Alcoyano
Sat Oct 29 2011,Xerez,0-1,0-0,Almeria
Sun Oct 30 2011,Cartagena,1-2,1-0,Murcia
Sun Oct 30 2011,La Coruna,3-2,1-1,Girona
Sun Oct 30 2011,Villarreal B,2-3,2-1,Celta
Fri Nov 4 2011,Cordoba,1-1,0-1,Barcelona B
Sat Nov 5 2011,Alcoyano,0-0,0-0,Alcorcon
Sat Nov 5 2011,Almeria,2-1,1-0,Huesca
Sat Nov 5 2011,Celta,1-0,1-0,Cartagena
Sat Nov 5 2011,Elche,3-0,1-0,Villarreal B
Sat Nov 5 2011,Girona,1-0,0-0,Hercules
Sat Nov 5 2011,Guadalajara,0-2,0-1,Recreativo
Sat Nov 5 2011,Numancia,3-2,1-1,Las Palmas
Sat Nov 5 2011,Valladolid,2-1,1-0,Xerez
Sun Nov 6 2011,Gimnastic,5-0,2-0,Sabadell
Mon Nov 7 2011,Murcia,0-0,0-0,La Coruna
Sat Nov 12 2011,Alcorcon,0-1,0-0,Gimnastic
Sat Nov 12 2011,Barcelona B,2-2,2-0,Girona
Sat Nov 12 2011,Cartagena,1-1,1-0,Elche
Sat Nov 12 2011,Hercules,0-1,0-0,Murcia
Sat Nov 12 2011,Huesca,2-2,0-1,Valladolid
Sat Nov 12 2011,Sabadell,0-3,0-1,Cordoba
Sat Nov 12 2011,Xerez,1-2,0-0,Numancia
Sun Nov 13 2011,Guadalajara,1-1,1-1,Alcoyano
Sun Nov 13 2011,La Coruna,2-1,1-0,Celta
Sun Nov 13 2011,Recreativo,4-2,3-1,Las Palmas
Sun Nov 13 2011,Villarreal B,2-1,0-1,Almeria
Fri Nov 18 2011,Gimnastic,0-0,0-0,Guadalajara
Sat Nov 19 2011,Alcoyano,2-1,1-0,Recreativo
Sat Nov 19 2011,Celta,0-1,0-1,Hercules
Sat Nov 19 2011,Cordoba,3-1,1-0,Alcorcon
Sat Nov 19 2011,Girona,1-1,1-1,Sabadell
Sat Nov 19 2011,Las Palmas,0-0,0-0,Xerez
Sat Nov 19 2011,Murcia,0-2,0-0,Barcelona B
Sat Nov 19 2011,Numancia,1-1,0-0,Huesca
Sat Nov 19 2011,Valladolid,2-1,1-0,Villarreal B
Sun Nov 20 2011,Almeria,0-0,0-0,Cartagena
Sun Nov 20 2011,Elche,3-2,2-0,La Coruna
