Date,Team 1,FT,HT,Team 2
Fri Aug 12 2011,Forest Green,1-1,1-0,Stockport
Sat Aug 13 2011,Barrow,1-1,0-1,Tamworth
Sat Aug 13 2011,Darlington,1-0,0-0,Braintree Town
Sat Aug 13 2011,Ebbsfleet,1-2,0-0,York
Sat Aug 13 2011,Grimsby,0-2,0-0,Fleetwood Town
Sat Aug 13 2011,Hayes & Yeading,3-1,2-0,Alfreton Town
Sat Aug 13 2011,Kettering Town,3-2,0-1,Newport County
Sat Aug 13 2011,Kidderminster,2-3,2-2,Gateshead
Sat Aug 13 2011,Mansfield,1-1,1-1,Bath City
Sat Aug 13 2011,Southport,2-2,1-1,Lincoln
Sat Aug 13 2011,Wrexham,1-1,1-0,Cambridge
Tue Aug 16 2011,Alfreton Town,0-0,0-0,Southport
Tue Aug 16 2011,Bath City,0-2,0-0,Wrexham
Tue Aug 16 2011,Braintree Town,5-0,2-0,Grimsby
Tue Aug 16 2011,Cambridge,1-0,0-0,AFC Telford United
Tue Aug 16 2011,Fleetwood Town,0-0,0-0,Darlington
Tue Aug 16 2011,Gateshead,3-0,2-0,Mansfield
Tue Aug 16 2011,Lincoln,0-1,0-1,Kidderminster
Tue Aug 16 2011,Luton,1-1,0-0,Forest Green
Tue Aug 16 2011,Newport County,4-0,1-0,Hayes & Yeading
Tue Aug 16 2011,Stockport,1-0,0-0,Kettering Town
Tue Aug 16 2011,Tamworth,1-0,0-0,Ebbsfleet
Tue Aug 16 2011,York,3-1,2-0,Barrow
Fri Aug 19 2011,Lincoln,1-2,1-1,Wrexham
Sat Aug 20 2011,Alfreton Town,1-6,1-3,Forest Green
Sat Aug 20 2011,Bath City,0-1,0-0,Barrow
Sat Aug 20 2011,Braintree Town,1-1,0-0,Mansfield
Sat Aug 20 2011,Cambridge,1-2,0-2,Kidderminster
Sat Aug 20 2011,Fleetwood Town,1-0,0-0,Hayes & Yeading
Sat Aug 20 2011,Gateshead,1-1,1-0,Kettering Town
Sat Aug 20 2011,Luton,5-1,1-1,Southport
Sat Aug 20 2011,Newport County,0-0,0-0,Grimsby
Sat Aug 20 2011,Stockport,1-1,0-0,Ebbsfleet
Sat Aug 20 2011,Tamworth,1-0,0-0,Darlington
Sat Aug 20 2011,York,0-1,0-0,AFC Telford United
Tue Aug 23 2011,AFC Telford United,1-2,0-0,Lincoln
Tue Aug 23 2011,Barrow,4-0,3-0,Fleetwood Town
Tue Aug 23 2011,Darlington,1-1,0-0,Alfreton Town
Tue Aug 23 2011,Ebbsfleet,1-1,0-1,Newport County
Tue Aug 23 2011,Forest Green,0-2,0-1,Braintree Town
Tue Aug 23 2011,Grimsby,2-1,1-1,Cambridge
Tue Aug 23 2011,Hayes & Yeading,1-1,1-0,Bath City
Tue Aug 23 2011,Kettering Town,1-5,1-4,York
Tue Aug 23 2011,Kidderminster,1-1,0-1,Stockport
Tue Aug 23 2011,Mansfield,1-1,1-0,Luton
Tue Aug 23 2011,Southport,1-3,1-1,Gateshead
Tue Aug 23 2011,Wrexham,3-0,1-0,Tamworth
Fri Aug 26 2011,Fleetwood Town,0-0,0-0,York
Fri Aug 26 2011,Lincoln,1-1,1-1,Stockport
Sat Aug 27 2011,AFC Telford United,2-1,1-1,Newport County
Sat Aug 27 2011,Alfreton Town,1-4,1-2,Wrexham
Sat Aug 27 2011,Barrow,1-2,1-2,Gateshead
Sat Aug 27 2011,Bath City,0-2,0-1,Tamworth
Sat Aug 27 2011,Cambridge,2-1,0-0,Hayes & Yeading
Sat Aug 27 2011,Ebbsfleet,1-1,1-0,Forest Green
Sat Aug 27 2011,Grimsby,1-2,0-2,Darlington
Sat Aug 27 2011,Kidderminster,2-0,0-0,Southport
Sat Aug 27 2011,Luton,3-1,3-1,Braintree Town
Sat Aug 27 2011,Mansfield,3-0,1-0,Kettering Town
Mon Aug 29 2011,Braintree Town,2-3,1-0,Ebbsfleet
Mon Aug 29 2011,Darlington,3-1,1-0,Lincoln
Mon Aug 29 2011,Forest Green,3-0,2-0,Bath City
Mon Aug 29 2011,Gateshead,1-0,0-0,Grimsby
Mon Aug 29 2011,Kettering Town,0-0,0-0,Cambridge
Mon Aug 29 2011,Newport County,1-3,0-0,Kidderminster
Mon Aug 29 2011,Southport,2-1,0-1,Barrow
Mon Aug 29 2011,Stockport,0-1,0-0,Mansfield
Mon Aug 29 2011,Tamworth,2-2,1-0,AFC Telford United
Mon Aug 29 2011,Wrexham,2-0,1-0,Fleetwood Town
Mon Aug 29 2011,York,0-1,0-1,Alfreton Town
Tue Aug 30 2011,Hayes & Yeading,2-2,2-2,Luton
Fri Sep 2 2011,Stockport,1-1,0-1,Luton
Sat Sep 3 2011,Braintree Town,1-0,1-0,Lincoln
Sat Sep 3 2011,Darlington,0-2,0-2,Mansfield
Sat Sep 3 2011,Ebbsfleet,1-2,1-1,Barrow
Sat Sep 3 2011,Forest Green,0-1,0-1,Grimsby
Sat Sep 3 2011,Gateshead,2-0,0-0,Alfreton Town
Sat Sep 3 2011,Kettering Town,2-3,0-3,Fleetwood Town
Sat Sep 3 2011,Newport County,0-1,0-1,Cambridge
Sat Sep 3 2011,Southport,3-2,3-2,AFC Telford United
Sat Sep 3 2011,Wrexham,2-0,1-0,Kidderminster
Sun Sep 4 2011,Hayes & Yeading,1-0,0-0,Tamworth
Sat Sep 10 2011,AFC Telford United,1-1,0-0,Stockport
Sat Sep 10 2011,Alfreton Town,0-1,0-1,Braintree Town
Sat Sep 10 2011,Barrow,3-1,0-1,Wrexham
Sat Sep 10 2011,Bath City,1-2,0-1,Southport
Sat Sep 10 2011,Cambridge,1-1,0-1,Forest Green
Sat Sep 10 2011,Fleetwood Town,3-1,0-0,Gateshead
Sat Sep 10 2011,Grimsby,3-0,1-0,Hayes & Yeading
Sat Sep 10 2011,Kidderminster,2-2,1-1,Ebbsfleet
Sat Sep 10 2011,Lincoln,0-2,0-0,Kettering Town
Sat Sep 10 2011,Luton,2-0,1-0,Darlington
Sat Sep 10 2011,Mansfield,5-0,2-0,Newport County
Sat Sep 10 2011,Tamworth,2-1,0-0,York
Tue Sep 13 2011,AFC Telford United,0-2,0-1,Luton
Tue Sep 13 2011,York,1-0,0-0,Bath City
Sat Sep 17 2011,AFC Telford United,2-1,1-1,Bath City
Sat Sep 17 2011,Barrow,2-3,1-2,Mansfield
Sat Sep 17 2011,Braintree Town,1-0,1-0,Newport County
Sat Sep 17 2011,Darlington,1-1,0-0,Hayes & Yeading
Sat Sep 17 2011,Ebbsfleet,1-3,1-0,Fleetwood Town
Sat Sep 17 2011,Forest Green,2-3,0-1,Southport
Sat Sep 17 2011,Gateshead,1-1,1-1,Cambridge
Sat Sep 17 2011,Kettering Town,0-2,0-1,Tamworth
Sat Sep 17 2011,Kidderminster,3-1,1-1,Alfreton Town
Sat Sep 17 2011,Luton,1-0,0-0,Lincoln
Sat Sep 17 2011,Stockport,2-0,1-0,Grimsby
Sat Sep 17 2011,Wrexham,0-3,0-3,York
Tue Sep 20 2011,Alfreton Town,2-1,0-1,Barrow
Tue Sep 20 2011,Bath City,1-1,0-1,Luton
Tue Sep 20 2011,Cambridge,2-0,2-0,Ebbsfleet
Tue Sep 20 2011,Fleetwood Town,5-2,1-0,Kidderminster
