Date,Team 1,FT,HT,Team 2
Sat Aug 11 2001,Gent,4-2,2-1,St Truiden
Sat Aug 11 2001,Anderlecht,3-0,0-0,Antwerp
Sat Aug 11 2001,Genk,5-1,1-1,Beveren
Sat Aug 11 2001,Lierse,1-1,1-1,Lokeren
Sat Aug 11 2001,Lommel,1-0,0-0,Molenbeek
Sun Aug 12 2001,Aalst,1-0,1-0,Mouscron
Sun Aug 12 2001,Charleroi,0-0,0-0,Standard
Sun Aug 12 2001,Club Brugge,4-2,4-1,Westerlo
Sun Aug 12 2001,Germinal,8-2,3-1,Louvieroise
Fri Aug 17 2001,Mouscron,0-1,0-1,Gent
Sat Aug 18 2001,Antwerp,3-0,2-0,Genk
Sat Aug 18 2001,Beveren,1-1,0-1,Lierse
Sat Aug 18 2001,Louvieroise,1-3,1-1,Anderlecht
Sat Aug 18 2001,Molenbeek,0-1,0-0,Charleroi
Sat Aug 18 2001,St Truiden,4-3,1-2,Lommel
Sat Aug 18 2001,Standard,3-0,2-0,Germinal
Sat Aug 18 2001,Westerlo,0-1,0-0,Aalst
Sun Aug 19 2001,Lokeren,0-1,0-1,Club Brugge
Sat Aug 25 2001,Gent,4-1,2-0,Westerlo
Sat Aug 25 2001,Charleroi,0-3,0-1,St Truiden
Sat Aug 25 2001,Lierse,2-1,1-0,Antwerp
Sat Aug 25 2001,Lommel,3-2,2-1,Mouscron
Sun Aug 26 2001,Aalst,2-1,1-0,Lokeren
Sun Aug 26 2001,Club Brugge,6-1,3-1,Beveren
Sun Aug 26 2001,Germinal,1-1,0-0,Anderlecht
Sun Aug 26 2001,Genk,5-1,2-0,Louvieroise
Sun Aug 26 2001,Standard,2-1,2-1,Molenbeek
Fri Sep 7 2001,Mouscron,0-1,0-1,Charleroi
Sat Sep 8 2001,Anderlecht,3-3,1-1,Genk
Sat Sep 8 2001,Beveren,0-4,0-1,Aalst
Sat Sep 8 2001,Louvieroise,0-0,0-0,Lierse
