Date,Team 1,FT,HT,Team 2
Fri Aug 10 2001,Boavista,3-0,1-0,Beira Mar
Sat Aug 11 2001,Sp Braga,0-0,0-0,Leiria
Sat Aug 11 2001,Varzim,2-2,0-1,Benfica
Sun Aug 12 2001,Pacos Ferreira,3-1,1-0,Belenenses
Sun Aug 12 2001,Salgueiros,0-2,0-1,Farense
Sun Aug 12 2001,Sp Lisbon,1-0,0-0,Porto
Sun Aug 12 2001,Guimaraes,0-2,0-1,Gil Vicente
Mon Aug 13 2001,Maritimo,3-1,2-0,Setubal
Sat Aug 18 2001,Belenenses,3-0,2-0,Sp Lisbon
Sat Aug 18 2001,Gil Vicente,2-1,2-1,Sp Braga
Sun Aug 19 2001,Alverca,1-0,1-0,Pacos Ferreira
Sun Aug 19 2001,Beira Mar,2-0,2-0,Maritimo
Sun Aug 19 2001,Porto,4-1,1-0,Boavista
Sun Aug 19 2001,Benfica,2-0,0-0,Salgueiros
Sun Aug 19 2001,Leiria,2-2,2-1,Santa Clara
Sun Aug 19 2001,Setubal,2-0,0-0,Varzim
Mon Aug 20 2001,Farense,0-1,0-1,Guimaraes
Sat Aug 25 2001,Benfica,3-2,2-1,Setubal
Sat Aug 25 2001,Santa Clara,0-0,0-0,Gil Vicente
Sat Aug 25 2001,Sp Lisbon,0-1,0-0,Alverca
Sun Aug 26 2001,Boavista,2-0,0-0,Belenenses
Sun Aug 26 2001,Pacos Ferreira,1-2,0-1,Leiria
Sun Aug 26 2001,Sp Braga,4-0,2-0,Farense
Sun Aug 26 2001,Varzim,1-1,1-1,Beira Mar
Mon Aug 27 2001,Maritimo,1-3,1-2,Porto
Mon Aug 27 2001,Salgueiros,1-3,0-1,Guimaraes
Sun Sep 2 2001,Santa Clara,2-1,0-1,Alverca
Fri Sep 7 2001,Alverca,1-2,0-1,Boavista
Sat Sep 8 2001,Belenenses,0-1,0-0,Maritimo
Sat Sep 8 2001,Leiria,1-1,0-0,Sp Lisbon
Sun Sep 9 2001,Beira Mar,3-3,1-2,Benfica
Sun Sep 9 2001,Porto,3-0,0-0,Varzim
Sun Sep 9 2001,Gil Vicente,1-1,1-0,Pacos Ferreira
Sun Sep 9 2001,Farense,1-0,0-0,Santa Clara
Sun Sep 9 2001,Setubal,3-0,1-0,Salgueiros
Mon Sep 10 2001,Guimaraes,2-1,1-1,Sp Braga
Fri Sep 14 2001,Varzim,1-5,0-3,Belenenses
Sat Sep 15 2001,Boavista,1-0,0-0,Leiria
Sat Sep 15 2001,Benfica,0-0,0-0,Porto
Sun Sep 16 2001,Maritimo,5-0,1-0,Alverca
Sun Sep 16 2001,Pacos Ferreira,1-1,0-1,Farense
Sun Sep 16 2001,Salgueiros,1-0,0-0,Sp Braga
Sun Sep 16 2001,Santa Clara,2-0,1-0,Guimaraes
Sun Sep 16 2001,Sp Lisbon,3-1,1-0,Gil Vicente
Sun Sep 16 2001,Setubal,4-1,2-0,Beira Mar
Fri Sep 21 2001,Sp Braga,6-0,1-0,Santa Clara
Sat Sep 22 2001,Porto,3-0,0-0,Setubal
