Date,Team 1,FT,HT,Team 2
Sat Jul 28 2001,Cottbus,1-0,0-0,Hamburg
Sat Jul 28 2001,Dortmund,2-0,1-0,Nurnberg
Sat Jul 28 2001,Freiburg,3-0,0-0,Werder Bremen
Sat Jul 28 2001,Leverkusen,2-1,1-0,Wolfsburg
Sat Jul 28 2001,M'gladbach,1-0,1-0,Bayern Munich
Sat Jul 28 2001,Munich 1860,0-4,0-0,Kaiserslautern
Sat Jul 28 2001,Stuttgart,0-0,0-0,FC Koln
Sun Jul 29 2001,St Pauli,0-0,0-0,Hertha
Sat Aug 4 2001,Bayern Munich,3-0,3-0,Schalke 04
Sat Aug 4 2001,FC Koln,2-0,0-0,Munich 1860
Sat Aug 4 2001,Hamburg,2-0,1-0,Stuttgart
Sat Aug 4 2001,Hansa Rostock,0-3,0-1,Leverkusen
Sat Aug 4 2001,Hertha,0-2,0-0,Dortmund
Sat Aug 4 2001,Werder Bremen,3-2,1-2,Cottbus
Sat Aug 4 2001,Wolfsburg,1-1,0-1,St Pauli
Sun Aug 5 2001,Kaiserslautern,3-2,0-0,M'gladbach
Sun Aug 5 2001,Nurnberg,2-0,1-0,Freiburg
Sat Aug 11 2001,Cottbus,1-0,1-0,Nurnberg
Sat Aug 11 2001,Dortmund,4-0,3-0,Wolfsburg
Sat Aug 11 2001,Freiburg,1-3,0-2,Hertha
Sat Aug 11 2001,Kaiserslautern,2-1,2-0,FC Koln
Sat Aug 11 2001,Leverkusen,1-1,0-0,Bayern Munich
Sat Aug 11 2001,Munich 1860,1-1,0-1,Hamburg
Sat Aug 11 2001,Stuttgart,0-0,0-0,Werder Bremen
Sun Aug 12 2001,M'gladbach,0-0,0-0,Schalke 04
Sun Aug 12 2001,St Pauli,0-1,0-1,Hansa Rostock
Sat Aug 18 2001,Bayern Munich,2-0,2-0,St Pauli
Sat Aug 18 2001,Hamburg,2-3,0-3,Kaiserslautern
Sat Aug 18 2001,Hansa Rostock,0-2,0-2,Dortmund
Sat Aug 18 2001,Nurnberg,2-4,1-1,Stuttgart
Sat Aug 18 2001,Schalke 04,3-3,2-0,Leverkusen
Sat Aug 18 2001,Werder Bremen,1-3,1-2,Munich 1860
Sat Aug 18 2001,Wolfsburg,1-1,0-1,Freiburg
Sun Aug 19 2001,FC Koln,0-2,0-0,M'gladbach
Sun Aug 19 2001,Hertha,2-3,1-0,Cottbus
Tue Aug 21 2001,Schalke 04,3-1,1-1,Hansa Rostock
Sat Sep 8 2001,Cottbus,3-3,2-2,Wolfsburg
Sat Sep 8 2001,Dortmund,0-2,0-1,Bayern Munich
Sat Sep 8 2001,Freiburg,1-1,0-0,Hansa Rostock
Sat Sep 8 2001,M'gladbach,0-1,0-1,Leverkusen
Sat Sep 8 2001,Munich 1860,1-0,0-0,Nurnberg
Sat Sep 8 2001,St Pauli,0-2,0-1,Schalke 04
Sat Sep 8 2001,Stuttgart,0-0,0-0,Hertha
Sun Sep 9 2001,FC Koln,2-1,0-1,Hamburg
Sun Sep 9 2001,Kaiserslautern,2-1,0-1,Werder Bremen
Sat Sep 15 2001,Bayern Munich,1-0,0-0,Freiburg
Sat Sep 15 2001,Hamburg,3-3,2-1,M'gladbach
Sat Sep 15 2001,Leverkusen,3-1,1-0,St Pauli
Sat Sep 15 2001,Nurnberg,0-2,0-0,Kaiserslautern
Sat Sep 15 2001,Schalke 04,1-0,1-0,Dortmund
Sat Sep 15 2001,Werder Bremen,1-1,0-1,FC Koln
Sat Sep 15 2001,Wolfsburg,0-2,0-1,Stuttgart
Sun Sep 16 2001,Hansa Rostock,0-0,0-0,Cottbus
Sun Sep 16 2001,Hertha,2-1,0-1,Munich 1860
Sat Sep 22 2001,Cottbus,0-3,0-2,Bayern Munich
Sat Sep 22 2001,Dortmund,1-1,1-0,Leverkusen
Sat Sep 22 2001,FC Koln,1-2,1-2,Nurnberg
Sat Sep 22 2001,Freiburg,2-0,0-0,Schalke 04
Sat Sep 22 2001,Hamburg,0-4,0-2,Werder Bremen
Sat Sep 22 2001,Kaiserslautern,4-1,1-0,Hertha
Sat Sep 22 2001,Stuttgart,2-1,0-1,Hansa Rostock
Sun Sep 23 2001,M'gladbach,2-2,0-0,St Pauli
Sun Sep 23 2001,Munich 1860,2-1,1-0,Wolfsburg
Sat Sep 29 2001,Hansa Rostock,2-2,1-1,Munich 1860
Sat Sep 29 2001,Hertha,3-0,1-0,FC Koln
Sat Sep 29 2001,Nurnberg,0-0,0-0,Hamburg
Sat Sep 29 2001,Schalke 04,2-0,2-0,Cottbus
Sat Sep 29 2001,St Pauli,1-2,0-2,Dortmund
Sat Sep 29 2001,Werder Bremen,1-0,0-0,M'gladbach
Sat Sep 29 2001,Wolfsburg,2-0,1-0,Kaiserslautern
Sun Sep 30 2001,Bayern Munich,4-0,2-0,Stuttgart
Sun Sep 30 2001,Leverkusen,4-1,3-1,Freiburg
Sat Oct 13 2001,Cottbus,2-3,1-2,Leverkusen
Sat Oct 13 2001,Freiburg,2-2,1-1,St Pauli
Sat Oct 13 2001,Hamburg,4-0,2-0,Hertha
Sat Oct 13 2001,Kaiserslautern,3-1,0-1,Hansa Rostock
Sat Oct 13 2001,M'gladbach,1-2,0-2,Dortmund
Sat Oct 13 2001,Munich 1860,1-5,1-2,Bayern Munich
Sat Oct 13 2001,Stuttgart,3-0,1-0,Schalke 04
Sun Oct 14 2001,FC Koln,0-4,0-2,Wolfsburg
Sun Oct 14 2001,Werder Bremen,3-0,1-0,Nurnberg
Sat Oct 20 2001,Bayern Munich,4-1,3-0,Kaiserslautern
Sat Oct 20 2001,Hansa Rostock,3-0,0-0,FC Koln
Sat Oct 20 2001,Hertha,3-1,2-1,Werder Bremen
Sat Oct 20 2001,Leverkusen,4-1,1-1,Stuttgart
Sat Oct 20 2001,Nurnberg,1-2,0-1,M'gladbach
Sat Oct 20 2001,Schalke 04,1-0,1-0,Munich 1860
Sat Oct 20 2001,St Pauli,4-0,1-0,Cottbus
Sun Oct 21 2001,Dortmund,0-2,0-1,Freiburg
Sun Oct 21 2001,Wolfsburg,0-1,0-0,Hamburg
Sat Oct 27 2001,Cottbus,0-2,0-0,Dortmund
Sat Oct 27 2001,FC Koln,0-2,0-1,Bayern Munich
Sat Oct 27 2001,Kaiserslautern,0-0,0-0,Schalke 04
Sat Oct 27 2001,M'gladbach,2-2,1-1,Freiburg
Sat Oct 27 2001,Munich 1860,1-4,1-1,Leverkusen
Sat Oct 27 2001,Stuttgart,2-0,1-0,St Pauli
Sat Oct 27 2001,Werder Bremen,1-0,0-0,Wolfsburg
Sun Oct 28 2001,Hamburg,0-1,0-1,Hansa Rostock
Sun Oct 28 2001,Nurnberg,1-3,0-1,Hertha
Sat Nov 3 2001,Bayern Munich,3-0,0-0,Hamburg
Sat Nov 3 2001,Dortmund,1-0,0-0,Stuttgart
Sat Nov 3 2001,Hansa Rostock,0-1,0-0,Werder Bremen
Sat Nov 3 2001,Leverkusen,2-1,1-1,Kaiserslautern
Sat Nov 3 2001,Schalke 04,3-1,1-1,FC Koln
Sat Nov 3 2001,St Pauli,0-3,0-1,Munich 1860
Sat Nov 3 2001,Wolfsburg,5-0,2-0,Nurnberg
Sun Nov 4 2001,Freiburg,3-1,1-1,Cottbus
Sun Nov 4 2001,Hertha,3-0,2-0,M'gladbach
Sat Nov 17 2001,FC Koln,1-2,0-0,Leverkusen
Sat Nov 17 2001,Hamburg,0-0,0-0,Schalke 04
