Date,Team 1,FT,HT,Team 2
Sat Jul 28 2001,Aberdeen,0-3,0-0,Rangers
Sat Jul 28 2001,Celtic,3-0,1-0,St Johnstone
Sat Jul 28 2001,Dundee United,2-2,1-1,Dundee
Sat Jul 28 2001,Dunfermline,5-2,1-1,Motherwell
Sat Jul 28 2001,Hibernian,2-2,1-2,Kilmarnock
Sat Jul 28 2001,Livingston,2-1,1-0,Hearts
Sat Aug 4 2001,Dundee,2-1,1-0,Hibernian
Sat Aug 4 2001,Hearts,1-0,1-0,Aberdeen
Sat Aug 4 2001,Kilmarnock,0-1,0-0,Celtic
Sat Aug 4 2001,Motherwell,0-0,0-0,Dundee United
Sat Aug 4 2001,Rangers,0-0,0-0,Livingston
Sat Aug 4 2001,St Johnstone,0-2,0-1,Dunfermline
Sat Aug 11 2001,Celtic,2-0,1-0,Hearts
Sat Aug 11 2001,Dundee,1-0,1-0,Livingston
Sat Aug 11 2001,Dunfermline,1-4,0-2,Rangers
Sat Aug 11 2001,Hibernian,2-0,2-0,Aberdeen
Sat Aug 11 2001,St Johnstone,0-1,0-1,Dundee United
Sun Aug 12 2001,Motherwell,2-2,1-1,Kilmarnock
Sat Aug 18 2001,Aberdeen,4-2,2-2,Motherwell
Sat Aug 18 2001,Dundee United,3-2,2-0,Dunfermline
Sat Aug 18 2001,Hearts,3-1,3-0,Dundee
Sat Aug 18 2001,Kilmarnock,2-1,2-0,St Johnstone
Sat Aug 18 2001,Livingston,0-0,0-0,Celtic
Sat Aug 18 2001,Rangers,2-2,1-1,Hibernian
Sat Aug 25 2001,Dunfermline,0-1,0-0,Hearts
Sat Aug 25 2001,Hibernian,1-4,0-4,Celtic
Sat Aug 25 2001,Motherwell,0-0,0-0,Livingston
Sat Aug 25 2001,St Johnstone,1-1,0-1,Aberdeen
Sun Aug 26 2001,Dundee United,0-2,0-1,Kilmarnock
Sun Aug 26 2001,Rangers,2-0,1-0,Dundee
Sat Sep 8 2001,Aberdeen,2-0,0-0,Kilmarnock
Sat Sep 8 2001,Celtic,3-1,2-0,Dunfermline
Sat Sep 8 2001,Dundee,1-1,1-0,St Johnstone
Sat Sep 8 2001,Hearts,2-2,1-1,Rangers
Sat Sep 8 2001,Livingston,2-0,0-0,Dundee United
Sat Sep 8 2001,Motherwell,1-3,1-1,Hibernian
Sat Sep 15 2001,Aberdeen,2-1,0-0,Dundee United
Sat Sep 15 2001,Dundee,0-4,0-1,Celtic
Sat Sep 15 2001,St Johnstone,2-2,1-2,Livingston
