Date,Team 1,FT,HT,Team 2
Fri Aug 17 2001,Twente,1-0,1-0,Waalwijk
Sat Aug 18 2001,Graafschap,3-0,2-0,AZ Alkmaar
Sat Aug 18 2001,Den Bosch,0-0,0-0,Heerenveen
Sat Aug 18 2001,Groningen,2-2,1-0,PSV Eindhoven
Sat Aug 18 2001,NAC Breda,1-0,0-0,Utrecht
Sun Aug 19 2001,Ajax,1-1,0-0,Roda JC
Sun Aug 19 2001,Feyenoord,5-0,2-0,Sparta
Sun Aug 19 2001,For Sittard,0-0,0-0,Vitesse
Sun Aug 19 2001,Willem II,3-1,3-0,Nijmegen
Tue Aug 21 2001,NAC Breda,3-3,1-0,Twente
Wed Aug 22 2001,For Sittard,2-1,2-0,Graafschap
Wed Aug 22 2001,Groningen,1-0,0-0,Willem II
Wed Aug 22 2001,Nijmegen,1-0,1-0,Waalwijk
Wed Aug 22 2001,PSV Eindhoven,3-2,1-1,Den Bosch
Wed Aug 22 2001,Roda JC,0-2,0-1,Feyenoord
Wed Aug 22 2001,Sparta,3-1,1-0,Utrecht
Wed Aug 22 2001,Vitesse,1-0,0-0,AZ Alkmaar
Fri Aug 24 2001,Heerenveen,5-0,2-0,NAC Breda
Sat Aug 25 2001,AZ Alkmaar,3-0,1-0,Sparta
Sat Aug 25 2001,Graafschap,1-1,1-0,Nijmegen
Sat Aug 25 2001,Twente,3-0,2-0,Roda JC
Sat Aug 25 2001,Vitesse,1-0,0-0,Utrecht
Sat Aug 25 2001,Willem II,3-1,1-0,PSV Eindhoven
Sun Aug 26 2001,Den Bosch,4-0,2-0,For Sittard
Sun Aug 26 2001,Feyenoord,1-2,0-0,Ajax
Sun Aug 26 2001,Waalwijk,4-0,4-0,Groningen
Fri Sep 7 2001,Heerenveen,1-1,1-0,Vitesse
Sat Sep 8 2001,AZ Alkmaar,2-1,0-0,NAC Breda
Sat Sep 8 2001,Nijmegen,0-3,0-1,Feyenoord
Sat Sep 8 2001,PSV Eindhoven,3-0,0-0,For Sittard
Sat Sep 8 2001,Roda JC,0-1,0-0,Graafschap
Sat Sep 8 2001,Twente,0-2,0-1,Ajax
Sun Sep 9 2001,Sparta,0-0,0-0,Waalwijk
Sun Sep 9 2001,Utrecht,3-1,1-1,Groningen
Sun Sep 9 2001,Willem II,1-1,1-0,Den Bosch
Fri Sep 14 2001,For Sittard,1-2,0-0,Willem II
Sat Sep 15 2001,Feyenoord,2-0,2-0,Graafschap
Sat Sep 15 2001,NAC Breda,2-0,1-0,PSV Eindhoven
Sat Sep 15 2001,Vitesse,1-1,1-0,Sparta
Sun Sep 16 2001,Ajax,1-0,0-0,AZ Alkmaar
Sun Sep 16 2001,Den Bosch,2-1,0-1,Nijmegen
Sun Sep 16 2001,Groningen,3-0,2-0,Twente
Sun Sep 16 2001,Waalwijk,2-1,1-1,Heerenveen
Sun Sep 16 2001,Utrecht,4-1,4-1,Roda JC
Fri Sep 21 2001,Roda JC,4-1,2-0,Den Bosch
Sat Sep 22 2001,Heerenveen,4-1,2-1,PSV Eindhoven
Sat Sep 22 2001,Waalwijk,1-0,0-0,For Sittard
Sun Sep 23 2001,Ajax,3-0,3-0,Sparta
Sun Sep 23 2001,AZ Alkmaar,1-0,0-0,Utrecht
Sun Sep 23 2001,Graafschap,0-2,0-1,Vitesse
Sun Sep 23 2001,Nijmegen,1-0,0-0,Groningen
Fri Sep 28 2001,Graafschap,4-2,1-2,NAC Breda
Sat Sep 29 2001,For Sittard,2-2,1-0,Nijmegen
Sat Sep 29 2001,PSV Eindhoven,0-2,0-2,Vitesse
Sat Sep 29 2001,Willem II,2-2,0-1,AZ Alkmaar
Sun Sep 30 2001,Den Bosch,0-0,0-0,Feyenoord
Sun Sep 30 2001,Groningen,1-4,0-2,Ajax
Sun Sep 30 2001,Roda JC,0-2,0-1,Heerenveen
Sun Sep 30 2001,Sparta,1-1,0-1,Twente
Sun Sep 30 2001,Utrecht,2-1,1-0,Waalwijk
Sun Oct 7 2001,Sparta,1-1,0-1,Den Bosch
Tue Oct 9 2001,AZ Alkmaar,1-1,1-0,PSV Eindhoven
Tue Oct 9 2001,NAC Breda,2-1,2-1,Roda JC
Tue Oct 9 2001,Waalwijk,2-0,1-0,Graafschap
Tue Oct 9 2001,Twente,0-0,0-0,Willem II
Wed Oct 10 2001,Ajax,5-0,4-0,Nijmegen
Wed Oct 10 2001,Heerenveen,1-2,1-1,Utrecht
Fri Oct 12 2001,Roda JC,0-1,0-1,PSV Eindhoven
Sat Oct 13 2001,For Sittard,3-4,2-1,Sparta
Sat Oct 13 2001,Heerenveen,2-1,1-1,AZ Alkmaar
Sat Oct 13 2001,Waalwijk,0-2,0-1,Ajax
Sun Oct 14 2001,Graafschap,4-2,1-1,Twente
Sun Oct 14 2001,Feyenoord,1-0,0-0,Groningen
Sun Oct 14 2001,NAC Breda,0-0,0-0,Den Bosch
Sun Oct 14 2001,Nijmegen,1-0,0-0,Vitesse
Sun Oct 14 2001,Utrecht,3-1,2-1,Willem II
Wed Oct 17 2001,NAC Breda,1-1,1-1,Willem II
Wed Oct 17 2001,Vitesse,1-0,0-0,Groningen
Sat Oct 20 2001,AZ Alkmaar,1-3,1-3,Feyenoord
Sat Oct 20 2001,PSV Eindhoven,4-0,2-0,Graafschap
Sat Oct 20 2001,Sparta,0-3,0-1,Roda JC
Sat Oct 20 2001,Vitesse,1-0,0-0,NAC Breda
Sat Oct 20 2001,Willem II,3-1,1-1,Waalwijk
Sun Oct 21 2001,Den Bosch,1-1,0-0,Utrecht
Sun Oct 21 2001,Groningen,1-1,1-1,Heerenveen
Sun Oct 21 2001,Nijmegen,2-0,1-0,Twente
Wed Oct 24 2001,Heerenveen,5-1,1-0,Ajax
Fri Oct 26 2001,Roda JC,0-0,0-0,Nijmegen
Sat Oct 27 2001,AZ Alkmaar,3-0,1-0,For Sittard
Sat Oct 27 2001,Heerenveen,1-0,1-0,Graafschap
Sat Oct 27 2001,PSV Eindhoven,2-0,1-0,Waalwijk
Sat Oct 27 2001,Twente,0-0,0-0,Vitesse
Sun Oct 28 2001,Ajax,4-1,1-1,Willem II
Sun Oct 28 2001,Feyenoord,4-0,1-0,Utrecht
Sun Oct 28 2001,Groningen,2-0,0-0,Den Bosch
Tue Oct 30 2001,Sparta,2-3,1-2,NAC Breda
Fri Nov 2 2001,Willem II,1-1,0-0,Vitesse
Sat Nov 3 2001,For Sittard,1-0,1-0,Heerenveen
Sat Nov 3 2001,Nijmegen,1-0,0-0,AZ Alkmaar
Sat Nov 3 2001,Waalwijk,3-3,2-1,Den Bosch
Sat Nov 3 2001,Sparta,2-1,1-1,PSV Eindhoven
Sun Nov 4 2001,Graafschap,1-1,0-0,Ajax
Sun Nov 4 2001,NAC Breda,2-1,2-0,Feyenoord
Sun Nov 4 2001,Roda JC,3-1,1-1,Groningen
Sun Nov 4 2001,Utrecht,1-1,0-1,Twente
Fri Nov 16 2001,Heerenveen,3-0,2-0,Sparta
Sat Nov 17 2001,AZ Alkmaar,0-1,0-0,Waalwijk
Sat Nov 17 2001,Den Bosch,1-3,0-1,Twente
Sat Nov 17 2001,Feyenoord,3-2,2-1,Vitesse
Sat Nov 17 2001,PSV Eindhoven,3-1,1-1,Nijmegen
Sat Nov 17 2001,Willem II,1-1,0-0,Roda JC
Sun Nov 18 2001,Ajax,1-3,1-1,NAC Breda
Sun Nov 18 2001,Groningen,4-2,2-2,For Sittard
Sun Nov 18 2001,Utrecht,6-0,3-0,Graafschap
Fri Nov 23 2001,AZ Alkmaar,3-2,2-2,Den Bosch
Sat Nov 24 2001,Graafschap,3-0,1-0,Sparta
Sat Nov 24 2001,For Sittard,1-4,0-3,Waalwijk
Sat Nov 24 2001,NAC Breda,5-0,2-0,Groningen
Sat Nov 24 2001,Twente,0-0,0-0,Heerenveen
Sat Nov 24 2001,Vitesse,2-0,1-0,Roda JC
Sun Nov 25 2001,Ajax,1-3,0-2,PSV Eindhoven
Sun Nov 25 2001,Feyenoord,3-1,1-0,Willem II
Sun Nov 25 2001,Nijmegen,0-3,0-0,Utrecht
Tue Nov 27 2001,Den Bosch,3-1,1-1,Graafschap
Tue Nov 27 2001,Groningen,0-1,0-0,AZ Alkmaar
Wed Nov 28 2001,Ajax,3-2,0-2,Twente
Wed Nov 28 2001,Nijmegen,1-3,0-0,NAC Breda
Wed Nov 28 2001,Waalwijk,2-3,0-2,Feyenoord
Wed Nov 28 2001,Roda JC,1-0,0-0,For Sittard
Wed Nov 28 2001,Sparta,3-2,1-2,Willem II
Wed Nov 28 2001,Utrecht,3-3,1-1,PSV Eindhoven
Fri Nov 30 2001,Graafschap,1-2,0-1,Groningen
Sat Dec 1 2001,Heerenveen,1-0,0-0,Feyenoord
Sat Dec 1 2001,PSV Eindhoven,3-0,1-0,AZ Alkmaar
Sat Dec 1 2001,Waalwijk,3-0,1-0,Roda JC
Sat Dec 1 2001,Twente,1-1,1-0,For Sittard
Sun Dec 2 2001,Sparta,0-0,0-0,Nijmegen
Sun Dec 2 2001,Utrecht,3-1,1-1,Vitesse
Sun Dec 2 2001,Willem II,2-2,1-0,NAC Breda
Tue Dec 4 2001,Ajax,4-0,2-0,For Sittard
Fri Dec 7 2001,For Sittard,1-3,0-1,Den Bosch
Fri Dec 7 2001,Vitesse,2-1,0-0,Graafschap
Sat Dec 8 2001,AZ Alkmaar,1-2,1-1,Roda JC
Sat Dec 8 2001,NAC Breda,0-1,0-0,Waalwijk
Sat Dec 8 2001,Willem II,2-2,1-0,Heerenveen
Sun Dec 9 2001,Feyenoord,5-0,2-0,Nijmegen
Sun Dec 9 2001,Groningen,0-0,0-0,Sparta
Sun Dec 9 2001,PSV Eindhoven,1-0,0-0,Twente
Fri Dec 14 2001,For Sittard,2-3,1-2,NAC Breda
Sat Dec 15 2001,Graafschap,1-1,0-0,Willem II
Sat Dec 15 2001,Den Bosch,4-1,1-1,Vitesse
Sat Dec 15 2001,Roda JC,1-1,1-0,Ajax
Sat Dec 15 2001,Twente,0-0,0-0,AZ Alkmaar
Sun Dec 16 2001,Feyenoord,0-0,0-0,PSV Eindhoven
Sun Dec 16 2001,Groningen,2-2,1-0,Utrecht
Sun Dec 16 2001,Nijmegen,1-0,0-0,Heerenveen
Sun Dec 16 2001,Waalwijk,1-1,0-1,Sparta
Wed Dec 19 2001,Ajax,5-1,3-1,Vitesse
Wed Dec 19 2001,For Sittard,3-3,0-1,Utrecht
Wed Dec 19 2001,Heerenveen,2-0,1-0,Den Bosch
Wed Dec 19 2001,Twente,3-2,1-0,Feyenoord
Sat Dec 22 2001,NAC Breda,2-1,2-0,Heerenveen
Sat Dec 22 2001,PSV Eindhoven,8-0,5-0,Groningen
Sat Dec 22 2001,Vitesse,1-1,1-1,Waalwijk
Sat Dec 22 2001,Willem II,3-3,1-1,Twente
Sun Dec 23 2001,Nijmegen,1-0,1-0,Roda JC
Sun Dec 23 2001,Utrecht,3-1,0-1,Ajax
Fri Jan 25 2002,Sparta,1-4,0-1,Heerenveen
Sat Jan 26 2002,AZ Alkmaar,3-2,2-0,Groningen
Sat Jan 26 2002,Graafschap,5-0,2-0,For Sittard
Sat Jan 26 2002,PSV Eindhoven,3-1,2-0,NAC Breda
Sat Jan 26 2002,Roda JC,2-1,0-1,Twente
Sun Jan 27 2002,Den Bosch,0-1,0-1,Ajax
Sun Jan 27 2002,Waalwijk,0-1,0-1,Willem II
Sun Jan 27 2002,Utrecht,2-2,2-1,Feyenoord
Sun Jan 27 2002,Vitesse,2-1,1-1,Nijmegen
Thu Jan 31 2002,Willem II,3-1,1-1,Groningen
Fri Feb 1 2002,Nijmegen,1-1,0-1,Sparta
Sat Feb 2 2002,AZ Alkmaar,0-0,0-0,Vitesse
Sat Feb 2 2002,Den Bosch,1-0,1-0,Waalwijk
Sat Feb 2 2002,For Sittard,0-1,0-1,PSV Eindhoven
Sat Feb 2 2002,Twente,0-0,0-0,Graafschap
Sun Feb 3 2002,Feyenoord,5-0,2-0,Roda JC
Sun Feb 3 2002,Groningen,3-0,0-0,NAC Breda
Sun Feb 3 2002,Utrecht,0-0,0-0,Heerenveen
Sun Feb 3 2002,Willem II,1-3,1-0,Ajax
Tue Feb 5 2002,Waalwijk,2-1,1-0,PSV Eindhoven
Wed Feb 6 2002,Feyenoord,1-0,0-0,For Sittard
Wed Feb 6 2002,NAC Breda,2-2,1-1,Sparta
Wed Feb 6 2002,Roda JC,1-0,0-0,Utrecht
Fri Feb 8 2002,Twente,4-0,1-0,Den Bosch
Sat Feb 9 2002,AZ Alkmaar,0-2,0-1,Heerenveen
Sat Feb 9 2002,Sparta,1-3,1-0,Graafschap
Sat Feb 9 2002,Vitesse,1-1,1-1,For Sittard
Sun Feb 10 2002,Ajax,3-1,1-0,Waalwijk
Sun Feb 10 2002,Groningen,0-1,0-1,Feyenoord
Sun Feb 10 2002,Utrecht,1-4,0-3,Nijmegen
