Date,Team 1,FT,HT,Team 2
Fri Aug 10 2001,Besiktas,1-2,0-1,Trabzonspor
Sat Aug 11 2001,Fenerbahce,3-0,2-0,Samsunspor
Sat Aug 11 2001,Genclerbirligi,4-4,1-3,Diyarbakirspor
Sat Aug 11 2001,Goztep,2-0,2-0,Bursaspor
Sat Aug 11 2001,Rizespor,0-0,0-0,Kocaelispor
Sun Aug 12 2001,Antalyaspor,1-8,1-2,Ankaragucu
Sun Aug 12 2001,Denizlispor,5-0,2-0,Yozgatspor
Sun Aug 12 2001,Gaziantepspor,1-1,1-1,Galatasaray
Sun Aug 12 2001,Istanbulspor,1-0,0-0,Malatyaspor
Fri Aug 17 2001,Bursaspor,2-2,1-0,Besiktas
Sat Aug 18 2001,Diyarbakirspor,1-2,0-1,Goztep
Sat Aug 18 2001,Galatasaray,1-0,0-0,Denizlispor
Sat Aug 18 2001,Kocaelispor,3-1,1-0,Antalyaspor
Sat Aug 18 2001,Samsunspor,2-2,1-1,Genclerbirligi
Sun Aug 19 2001,Ankaragucu,6-0,1-0,Malatyaspor
Sun Aug 19 2001,Istanbulspor,1-0,1-0,Fenerbahce
Sun Aug 19 2001,Trabzonspor,2-1,0-0,Gaziantepspor
Sun Aug 19 2001,Yozgatspor,2-1,1-1,Rizespor
Fri Aug 24 2001,Trabzonspor,5-0,1-0,Bursaspor
Sat Aug 25 2001,Antalyaspor,3-3,2-0,Yozgatspor
Sat Aug 25 2001,Besiktas,4-0,1-0,Diyarbakirspor
Sat Aug 25 2001,Genclerbirligi,0-1,0-0,Istanbulspor
Sat Aug 25 2001,Goztep,2-1,1-0,Samsunspor
Sun Aug 26 2001,Fenerbahce,4-1,3-1,Ankaragucu
Sun Aug 26 2001,Gaziantepspor,0-0,0-0,Denizlispor
Sun Aug 26 2001,Kocaelispor,2-0,1-0,Malatyaspor
Sun Aug 26 2001,Rizespor,3-6,0-3,Galatasaray
Fri Sep 7 2001,Ankaragucu,2-5,0-3,Genclerbirligi
Sat Sep 8 2001,Bursaspor,0-2,0-2,Gaziantepspor
Sat Sep 8 2001,Diyarbakirspor,3-1,0-1,Trabzonspor
Sat Sep 8 2001,Galatasaray,2-1,1-0,Antalyaspor
Sat Sep 8 2001,Kocaelispor,3-3,2-2,Fenerbahce
Sun Sep 9 2001,Denizlispor,1-2,0-0,Rizespor
Sun Sep 9 2001,Istanbulspor,0-0,0-0,Goztep
Sun Sep 9 2001,Yozgatspor,3-0,0-0,Malatyaspor
Fri Sep 14 2001,Besiktas,0-1,0-1,Istanbulspor
Sat Sep 15 2001,Antalyaspor,1-0,0-0,Denizlispor
Sat Sep 15 2001,Bursaspor,2-1,2-0,Diyarbakirspor
Sat Sep 15 2001,Fenerbahce,1-0,0-0,Yozgatspor
Sat Sep 15 2001,Malatyaspor,0-2,0-2,Galatasaray
Sun Sep 16 2001,Gaziantepspor,0-2,0-1,Rizespor
Sun Sep 16 2001,Genclerbirligi,2-2,1-0,Kocaelispor
Sun Sep 16 2001,Goztep,2-1,0-0,Ankaragucu
Sun Sep 16 2001,Trabzonspor,1-2,0-2,Samsunspor
Fri Sep 21 2001,Kocaelispor,2-0,2-0,Goztep
Sat Sep 22 2001,Bursaspor,2-1,1-0,Samsunspor
Sat Sep 22 2001,Denizlispor,4-1,1-0,Malatyaspor
Sat Sep 22 2001,Galatasaray,2-0,0-0,Fenerbahce
Sun Sep 23 2001,Ankaragucu,3-4,1-2,Besiktas
Sun Sep 23 2001,Istanbulspor,2-1,1-1,Trabzonspor
Sun Sep 23 2001,Rizespor,1-1,0-0,Antalyaspor
Sun Sep 23 2001,Yozgatspor,0-2,0-1,Genclerbirligi
Fri Sep 28 2001,Trabzonspor,2-2,2-2,Ankaragucu
Sat Sep 29 2001,Diyarbakirspor,1-1,1-0,Samsunspor
Sat Sep 29 2001,Fenerbahce,2-1,1-0,Denizlispor
Sat Sep 29 2001,Malatyaspor,2-1,1-0,Rizespor
Sun Sep 30 2001,Besiktas,4-2,3-0,Kocaelispor
Sun Sep 30 2001,Bursaspor,1-2,1-1,Istanbulspor
Sun Sep 30 2001,Gaziantepspor,2-3,1-0,Antalyaspor
Sun Sep 30 2001,Genclerbirligi,1-3,1-1,Galatasaray
Sun Sep 30 2001,Goztep,0-0,0-0,Yozgatspor
Wed Oct 10 2001,Diyarbakirspor,2-3,1-3,Gaziantepspor
Wed Oct 10 2001,Samsunspor,2-1,0-0,Besiktas
Fri Oct 12 2001,Galatasaray,4-1,2-1,Goztep
Sat Oct 13 2001,Ankaragucu,0-1,0-0,Bursaspor
Sat Oct 13 2001,Antalyaspor,2-1,1-0,Malatyaspor
Sat Oct 13 2001,Denizlispor,4-1,1-0,Genclerbirligi
Sat Oct 13 2001,Kocaelispor,1-0,0-0,Trabzonspor
Sun Oct 14 2001,Gaziantepspor,1-0,0-0,Samsunspor
Sun Oct 14 2001,Istanbulspor,1-0,1-0,Diyarbakirspor
Sun Oct 14 2001,Rizespor,1-2,1-0,Fenerbahce
Sun Oct 14 2001,Yozgatspor,1-3,1-0,Besiktas
Fri Oct 19 2001,Diyarbakirspor,2-1,1-0,Ankaragucu
Sat Oct 20 2001,Fenerbahce,3-2,2-1,Antalyaspor
Sat Oct 20 2001,Gaziantepspor,1-0,1-0,Malatyaspor
Sat Oct 20 2001,Istanbulspor,0-1,0-1,Samsunspor
Sat Oct 20 2001,Trabzonspor,2-0,1-0,Yozgatspor
Sun Oct 21 2001,Besiktas,2-2,2-0,Galatasaray
Sun Oct 21 2001,Bursaspor,2-1,1-0,Kocaelispor
Sun Oct 21 2001,Genclerbirligi,2-2,1-1,Rizespor
Sun Oct 21 2001,Goztep,1-1,0-0,Denizlispor
Fri Oct 26 2001,Kocaelispor,3-1,1-0,Diyarbakirspor
Sat Oct 27 2001,Galatasaray,3-1,2-1,Trabzonspor
Sat Oct 27 2001,Malatyaspor,1-3,0-1,Fenerbahce
Sat Oct 27 2001,Rizespor,0-0,0-0,Goztep
Sat Oct 27 2001,Yozgatspor,3-4,1-2,Bursaspor
Sun Oct 28 2001,Ankaragucu,2-0,0-0,Samsunspor
Sun Oct 28 2001,Antalyaspor,2-2,0-1,Genclerbirligi
Sun Oct 28 2001,Denizlispor,3-3,2-1,Besiktas
Sun Oct 28 2001,Istanbulspor,0-1,0-0,Gaziantepspor
Fri Nov 2 2001,Bursaspor,5-0,2-0,Galatasaray
Sat Nov 3 2001,Besiktas,2-1,0-0,Rizespor
Sat Nov 3 2001,Genclerbirligi,1-2,0-0,Malatyaspor
Sat Nov 3 2001,Istanbulspor,1-2,1-2,Ankaragucu
Sat Nov 3 2001,Kocaelispor,0-1,0-0,Samsunspor
Sun Nov 4 2001,Diyarbakirspor,1-1,1-1,Yozgatspor
Sun Nov 4 2001,Gaziantepspor,0-2,0-1,Fenerbahce
Sun Nov 4 2001,Goztep,0-0,0-0,Antalyaspor
