Date,Team 1,FT,HT,Team 2
Wed Feb 21 2024,Inter Miami,2-0,?,Real Salt Lake
Sat Feb 24 2024,Columbus Crew,1-0,?,Atlanta Utd
Sat Feb 24 2024,Los Angeles FC,2-1,?,Seattle Sounders
Sat Feb 24 2024,Charlotte,1-0,?,New York City
Sat Feb 24 2024,DC United,3-1,?,New England Revolution
Sat Feb 24 2024,Orlando City,0-0,?,CF Montreal
Sat Feb 24 2024,Philadelphia Union,2-2,?,Chicago Fire
Sat Feb 24 2024,Austin FC,1-2,?,Minnesota United
Sat Feb 24 2024,FC Dallas,2-1,?,San Jose Earthquakes
Sat Feb 24 2024,Houston Dynamo,1-1,?,Sporting Kansas City
Sat Feb 24 2024,St. Louis City,1-1,?,Real Salt Lake
Sat Feb 24 2024,Portland Timbers,4-1,?,Colorado Rapids
Sun Feb 25 2024,FC Cincinnati,0-0,?,Toronto FC
Sun Feb 25 2024,Nashville SC,0-0,?,New York Red Bulls
Sun Feb 25 2024,Los Angeles Galaxy,1-1,?,Inter Miami
Sat Mar 2 2024,Minnesota United,1-1,?,Columbus Crew
Sat Mar 2 2024,Real Salt Lake,3-0,?,Los Angeles FC
Sat Mar 2 2024,Inter Miami,5-0,?,Orlando City
Sat Mar 2 2024,Vancouver Whitecaps,1-1,?,Charlotte
Sat Mar 2 2024,Chicago Fire,1-2,?,FC Cincinnati
Sat Mar 2 2024,FC Dallas,1-2,?,CF Montreal
Sat Mar 2 2024,Houston Dynamo,1-2,?,New York Red Bulls
Sat Mar 2 2024,Sporting Kansas City,1-1,?,Philadelphia Union
Sat Mar 2 2024,St. Louis City,2-0,?,New York City
Sat Mar 2 2024,Colorado Rapids,1-1,?,Nashville SC
Sat Mar 2 2024,Portland Timbers,2-2,?,DC United
Sat Mar 2 2024,San Jose Earthquakes,1-3,?,Los Angeles Galaxy
Sat Mar 2 2024,Seattle Sounders,0-0,?,Austin FC
Sun Mar 3 2024,New England Revolution,0-1,?,Toronto FC
Sat Mar 9 2024,New York City,1-2,?,Portland Timbers
Sat Mar 9 2024,Toronto FC,1-0,?,Charlotte
Sat Mar 9 2024,Atlanta Utd,4-1,?,New England Revolution
Sat Mar 9 2024,Columbus Crew,2-1,?,Chicago Fire
Sat Mar 9 2024,New York Red Bulls,2-1,?,FC Dallas
Sat Mar 9 2024,Orlando City,2-3,?,Minnesota United
Sat Mar 9 2024,Austin FC,2-2,?,St. Louis City
Sat Mar 9 2024,Real Salt Lake,1-2,?,Colorado Rapids
Sat Mar 9 2024,Los Angeles FC,0-0,?,Sporting Kansas City
Sat Mar 9 2024,San Jose Earthquakes,0-2,?,Vancouver Whitecaps
Sun Mar 10 2024,FC Cincinnati,0-0,?,DC United
Sun Mar 10 2024,Nashville SC,2-2,?,Los Angeles Galaxy
Sun Mar 10 2024,Inter Miami,2-3,?,CF Montreal
Sat Mar 16 2024,Chicago Fire,4-3,?,CF Montreal
Sat Mar 16 2024,DC United,1-3,?,Inter Miami
Sat Mar 16 2024,Seattle Sounders,1-1,?,Colorado Rapids
Sat Mar 16 2024,Columbus Crew,3-0,?,New York Red Bulls
Sat Mar 16 2024,New York City,2-1,?,Toronto FC
Sat Mar 16 2024,Austin FC,2-2,?,Philadelphia Union
Sat Mar 16 2024,FC Dallas,1-3,?,Vancouver Whitecaps
Sat Mar 16 2024,Houston Dynamo,1-0,?,Portland Timbers
Sat Mar 16 2024,Minnesota United,2-0,?,Los Angeles FC
Sat Mar 16 2024,Nashville SC,2-1,?,Charlotte
Sat Mar 16 2024,Sporting Kansas City,2-1,?,San Jose Earthquakes
Sat Mar 16 2024,Los Angeles Galaxy,3-3,?,St. Louis City
Sun Mar 17 2024,New England Revolution,1-2,?,FC Cincinnati
Sun Mar 17 2024,Atlanta Utd,2-0,?,Orlando City
