Date,Team 1,FT,HT,Team 2
Sat May 4 2024,Qingdao West Coast,0-0,?,Shandong Taishan
Sat May 4 2024,Henan Songshan Longmen,1-2,?,Tianjin Jinmen Tiger
Sun May 5 2024,Nantong Zhiyun,2-3,?,Changchun Yatai
Sun May 5 2024,Shanghai Shenhua,4-0,?,Zhejiang Professional
Sun May 5 2024,Meizhou Hakka,1-1,?,Cangzhou
Sun May 5 2024,Beijing Guoan,2-1,?,Chengdu Rongcheng
Sun May 5 2024,Wuhan Three Towns,1-0,?,Qingdao Hainiu
Sun May 5 2024,Shenzhen Xinpengcheng,0-6,?,Shanghai Port
Fri May 10 2024,Qingdao Hainiu,2-2,?,Nantong Zhiyun
Fri May 10 2024,Chengdu Rongcheng,4-2,?,Henan Songshan Longmen
Fri May 10 2024,Shanghai Port,5-2,?,Changchun Yatai
Sat May 11 2024,Tianjin Jinmen Tiger,0-0,?,Shanghai Shenhua
Sat May 11 2024,Wuhan Three Towns,1-2,?,Shandong Taishan
Sat May 11 2024,Beijing Guoan,3-2,?,Meizhou Hakka
Sun May 12 2024,Cangzhou,0-1,?,Zhejiang Professional
Sun May 12 2024,Shenzhen Xinpengcheng,1-2,?,Qingdao West Coast
Wed May 15 2024,Shanghai Shenhua,2-0,?,Qingdao Hainiu
Thu May 16 2024,Shandong Taishan,3-2,?,Shenzhen Xinpengcheng
Fri May 17 2024,Zhejiang Professional,5-2,?,Nantong Zhiyun
Fri May 17 2024,Cangzhou,2-4,?,Tianjin Jinmen Tiger
Fri May 17 2024,Henan Songshan Longmen,2-3,?,Wuhan Three Towns
Fri May 17 2024,Meizhou Hakka,1-4,?,Chengdu Rongcheng
Fri May 17 2024,Changchun Yatai,3-2,?,Beijing Guoan
Sat May 18 2024,Qingdao West Coast,3-5,?,Shanghai Port
Tue May 21 2024,Meizhou Hakka,0-0,?,Shenzhen Xinpengcheng
Tue May 21 2024,Henan Songshan Longmen,1-2,?,Shanghai Shenhua
Tue May 21 2024,Qingdao Hainiu,1-1,?,Beijing Guoan
Tue May 21 2024,Zhejiang Professional,3-1,?,Wuhan Three Towns
Tue May 21 2024,Nantong Zhiyun,1-1,?,Cangzhou
Tue May 21 2024,Tianjin Jinmen Tiger,1-1,?,Shandong Taishan
Wed May 22 2024,Qingdao West Coast,2-2,?,Changchun Yatai
Wed May 22 2024,Shanghai Port,2-0,?,Chengdu Rongcheng
Sat May 25 2024,Shandong Taishan,3-0,?,Zhejiang Professional
Sat May 25 2024,Wuhan Three Towns,0-1,?,Meizhou Hakka
Sun May 26 2024,Shenzhen Xinpengcheng,0-1,?,Shanghai Shenhua
Sun May 26 2024,Beijing Guoan,5-2,?,Nantong Zhiyun
Sun May 26 2024,Qingdao Hainiu,3-1,?,Tianjin Jinmen Tiger
Sun May 26 2024,Changchun Yatai,0-0,?,Henan Songshan Longmen
Sun May 26 2024,Chengdu Rongcheng,7-0,?,Qingdao West Coast
Sun May 26 2024,Shanghai Port,4-1,?,Cangzhou
