Date,Team 1,FT,HT,Team 2
Sat Apr 6 2024,Gnistan,2-1,?,Inter Turku
Sat Apr 6 2024,Haka,1-2,?,VPS
Sat Apr 6 2024,Ilves,0-0,?,Lahti
Sat Apr 6 2024,Mariehamn,3-2,?,Ekenas
Sat Apr 6 2024,SJK,2-1,?,AC Oulu
Sat Apr 6 2024,KuPS,3-1,?,HJK
Thu Apr 11 2024,HJK,4-0,?,Lahti
Fri Apr 12 2024,Haka,2-1,?,Ekenas
Fri Apr 12 2024,VPS,1-1,?,SJK
Fri Apr 12 2024,Inter Turku,3-3,?,AC Oulu
Sat Apr 13 2024,Ilves,4-6,?,Gnistan
Sat Apr 13 2024,Mariehamn,2-2,?,KuPS
Fri Apr 19 2024,Inter Turku,1-1,?,KuPS
Fri Apr 19 2024,SJK,1-0,?,Ilves
Sat Apr 20 2024,HJK,2-1,?,Mariehamn
Sat Apr 20 2024,Lahti,1-1,?,Haka
Sat Apr 20 2024,VPS,3-2,?,Gnistan
Sun Apr 21 2024,Ekenas,1-1,?,AC Oulu
Wed Apr 24 2024,SJK,3-3,?,HJK
Fri Apr 26 2024,Inter Turku,2-1,?,Ekenas
Sat Apr 27 2024,Haka,1-1,?,HJK
Sat Apr 27 2024,Lahti,0-1,?,KuPS
Sat Apr 27 2024,AC Oulu,1-2,?,VPS
Sun Apr 28 2024,Gnistan,0-1,?,SJK
Sun Apr 28 2024,Mariehamn,0-1,?,Ilves
Fri May 3 2024,VPS,3-0,?,Lahti
Sat May 4 2024,Ilves,3-2,?,AC Oulu
Sat May 4 2024,HJK,0-0,?,Ekenas
Sat May 4 2024,SJK,1-1,?,KuPS
Sun May 5 2024,Gnistan,0-3,?,Haka
Sun May 5 2024,Mariehamn,3-1,?,Inter Turku
Fri May 10 2024,KuPS,2-1,?,VPS
Sat May 11 2024,Haka,2-0,?,SJK
Sat May 11 2024,AC Oulu,1-1,?,Gnistan
Sat May 11 2024,Inter Turku,0-1,?,HJK
Sun May 12 2024,Ekenas,0-2,?,Ilves
Sun May 12 2024,Lahti,3-0,?,Mariehamn
Fri May 17 2024,AC Oulu,1-1,?,Mariehamn
Fri May 17 2024,HJK,1-2,?,VPS
Fri May 17 2024,SJK,3-1,?,Inter Turku
Fri May 17 2024,Ilves,5-0,?,Haka
Sun May 19 2024,Gnistan,0-0,?,KuPS
Sun May 19 2024,Ekenas,1-1,?,Lahti
Wed May 22 2024,HJK,1-0,?,Gnistan
Wed May 22 2024,VPS,1-3,?,KuPS
Wed May 22 2024,Ilves,3-0,?,Inter Turku
Fri May 24 2024,Haka,4-3,?,AC Oulu
Sat May 25 2024,HJK,1-1,?,Ilves
Sun May 26 2024,KuPS,4-1,?,Ekenas
Sun May 26 2024,Mariehamn,1-1,?,Gnistan
Mon May 27 2024,Lahti,0-4,?,SJK
Mon May 27 2024,VPS,3-1,?,Inter Turku
Fri May 31 2024,Ilves,1-2,?,KuPS
Fri May 31 2024,Inter Turku,3-1,?,Haka
Fri May 31 2024,SJK,0-2,?,Mariehamn
Fri May 31 2024,AC Oulu,1-0,?,HJK
Sun Jun 2 2024,Gnistan,2-1,?,Lahti
Sun Jun 2 2024,Ekenas,1-2,?,VPS
