Date,Team 1,FT,HT,Team 2
Fri Aug 2 2013,Ajax,3-0,2-0,Roda
Sat Aug 3 2013,Den Haag,2-3,1-3,PSV Eindhoven
Sat Aug 3 2013,Heerenveen,4-2,1-0,AZ Alkmaar
Sat Aug 3 2013,Nijmegen,1-4,1-2,Groningen
Sat Aug 3 2013,Twente,0-0,0-0,Waalwijk
Sun Aug 4 2013,Cambuur,0-0,0-0,NAC Breda
Sun Aug 4 2013,Utrecht,1-1,1-0,Go Ahead Eagles
Sun Aug 4 2013,Vitesse,3-1,2-0,Heracles
Sun Aug 4 2013,Zwolle,2-1,0-0,Feyenoord
Fri Aug 9 2013,Roda,2-0,1-0,Cambuur
Sat Aug 10 2013,Go Ahead Eagles,2-1,1-1,Den Haag
Sat Aug 10 2013,Heracles,1-3,1-2,Zwolle
Sat Aug 10 2013,NAC Breda,0-2,0-1,Heerenveen
Sat Aug 10 2013,PSV Eindhoven,5-0,1-0,Nijmegen
Sun Aug 11 2013,AZ Alkmaar,3-2,1-1,Ajax
Sun Aug 11 2013,Feyenoord,1-4,1-1,Twente
Sun Aug 11 2013,Groningen,2-0,1-0,Utrecht
Sun Aug 11 2013,Waalwijk,4-2,2-1,Vitesse
Sat Aug 17 2013,Cambuur,4-1,3-0,Groningen
Sat Aug 17 2013,Nijmegen,1-5,0-3,Zwolle
Sat Aug 17 2013,PSV Eindhoven,3-0,0-0,Go Ahead Eagles
Sat Aug 17 2013,Roda,1-1,0-0,Vitesse
Sat Aug 17 2013,Waalwijk,1-2,0-1,AZ Alkmaar
Sun Aug 18 2013,Ajax,2-1,2-1,Feyenoord
Sun Aug 18 2013,Heerenveen,2-4,1-1,Heracles
Sun Aug 18 2013,NAC Breda,1-2,0-0,Den Haag
Sun Aug 18 2013,Twente,6-0,4-0,Utrecht
Fri Aug 23 2013,Heerenveen,3-3,3-2,Ajax
Sat Aug 24 2013,Den Haag,0-4,0-2,Roda
Sat Aug 24 2013,Heracles,1-1,1-0,PSV Eindhoven
Sat Aug 24 2013,Nijmegen,2-2,2-0,Waalwijk
Sat Aug 24 2013,Zwolle,2-0,0-0,Cambuur
Sun Aug 25 2013,Feyenoord,3-1,2-0,NAC Breda
Sun Aug 25 2013,Go Ahead Eagles,3-3,1-1,Groningen
Sun Aug 25 2013,Utrecht,2-0,0-0,AZ Alkmaar
Sun Aug 25 2013,Vitesse,1-0,1-0,Twente
Fri Aug 30 2013,NAC Breda,1-1,1-1,Nijmegen
Sat Aug 31 2013,Heracles,1-0,1-0,Den Haag
Sat Aug 31 2013,PSV Eindhoven,0-0,0-0,Cambuur
Sat Aug 31 2013,Twente,1-1,0-0,Heerenveen
Sat Aug 31 2013,Waalwijk,1-4,0-2,Go Ahead Eagles
Sun Sep 1 2013,AZ Alkmaar,1-1,1-0,Vitesse
Sun Sep 1 2013,Feyenoord,4-0,2-0,Roda
Sun Sep 1 2013,Groningen,1-1,0-1,Ajax
Sun Sep 1 2013,Zwolle,1-1,0-0,Utrecht
Sat Sep 14 2013,Ajax,2-1,0-0,Zwolle
Sat Sep 14 2013,Cambuur,2-0,1-0,Heracles
Sat Sep 14 2013,Twente,2-2,1-0,PSV Eindhoven
Sun Sep 15 2013,AZ Alkmaar,3-0,1-0,Go Ahead Eagles
Sun Sep 15 2013,Heerenveen,4-2,0-1,Groningen
Sun Sep 15 2013,Nijmegen,3-3,1-1,Feyenoord
Sun Sep 15 2013,Roda,1-5,1-1,NAC Breda
Sun Sep 15 2013,Utrecht,2-1,2-0,Waalwijk
Fri Sep 20 2013,Go Ahead Eagles,0-0,0-0,Cambuur
Sat Sep 21 2013,Den Haag,1-1,0-0,Nijmegen
Sat Sep 21 2013,Groningen,4-1,0-0,Waalwijk
Sat Sep 21 2013,Heracles,0-3,0-1,Twente
Sat Sep 21 2013,Roda,3-3,1-1,Heerenveen
Sun Sep 22 2013,Feyenoord,1-0,1-0,Utrecht
Sun Sep 22 2013,NAC Breda,3-0,0-0,AZ Alkmaar
Sun Sep 22 2013,PSV Eindhoven,4-0,0-0,Ajax
Sun Sep 22 2013,Vitesse,3-0,1-0,Zwolle
Sat Sep 28 2013,Ajax,6-0,0-0,Go Ahead Eagles
Sat Sep 28 2013,AZ Alkmaar,2-1,1-1,PSV Eindhoven
Sat Sep 28 2013,Utrecht,3-3,2-1,Roda
Sat Sep 28 2013,Waalwijk,1-4,1-2,Heracles
Sat Sep 28 2013,Zwolle,0-0,0-0,NAC Breda
Sun Sep 29 2013,Feyenoord,4-2,2-0,Den Haag
Sun Sep 29 2013,Heerenveen,2-1,1-0,Cambuur
Sun Sep 29 2013,Nijmegen,2-3,1-2,Vitesse
Sun Sep 29 2013,Twente,5-0,3-0,Groningen
Wed Oct 2 2013,Den Haag,2-1,1-0,Vitesse
Fri Oct 4 2013,Cambuur,0-1,0-0,Twente
Sat Oct 5 2013,Go Ahead Eagles,4-3,3-0,Nijmegen
Sat Oct 5 2013,NAC Breda,2-1,0-0,Heracles
Sat Oct 5 2013,Roda,0-0,0-0,Zwolle
Sun Oct 6 2013,Ajax,3-0,1-0,Utrecht
Sun Oct 6 2013,Groningen,2-1,0-0,AZ Alkmaar
Sun Oct 6 2013,PSV Eindhoven,2-1,1-1,Waalwijk
Sun Oct 6 2013,Vitesse,1-2,0-2,Feyenoord
Sat Oct 19 2013,Go Ahead Eagles,2-2,0-1,Feyenoord
Sat Oct 19 2013,Heerenveen,2-3,1-0,Vitesse
Sat Oct 19 2013,Twente,1-1,1-0,Ajax
Sat Oct 19 2013,Utrecht,4-2,1-1,NAC Breda
Sat Oct 19 2013,Waalwijk,1-2,0-0,Roda
Sun Oct 20 2013,AZ Alkmaar,3-1,2-1,Cambuur
Sun Oct 20 2013,Groningen,1-0,0-0,PSV Eindhoven
Sun Oct 20 2013,Heracles,1-1,0-1,Nijmegen
Sun Oct 20 2013,Zwolle,6-1,3-0,Den Haag
Fri Oct 25 2013,Nijmegen,2-1,1-0,Heerenveen
Sat Oct 26 2013,Ajax,0-0,0-0,Waalwijk
Sat Oct 26 2013,Cambuur,3-1,0-1,Utrecht
Sat Oct 26 2013,Den Haag,3-2,0-0,Twente
Sat Oct 26 2013,NAC Breda,5-0,4-0,Go Ahead Eagles
Sun Oct 27 2013,Feyenoord,1-2,1-1,Heracles
Sun Oct 27 2013,Roda,2-1,0-1,PSV Eindhoven
Sun Oct 27 2013,Vitesse,2-2,1-0,Groningen
Sun Oct 27 2013,Zwolle,0-2,0-1,AZ Alkmaar
Fri Nov 1 2013,Waalwijk,3-0,3-0,NAC Breda
Sat Nov 2 2013,Ajax,0-1,0-0,Vitesse
Sat Nov 2 2013,AZ Alkmaar,2-0,1-0,Den Haag
Sat Nov 2 2013,PSV Eindhoven,1-1,1-1,Zwolle
Sat Nov 2 2013,Twente,2-2,2-0,Nijmegen
Sun Nov 3 2013,Cambuur,0-2,0-1,Feyenoord
Sun Nov 3 2013,Groningen,3-3,1-1,Roda
Sun Nov 3 2013,Utrecht,2-0,1-0,Heerenveen
Fri Nov 8 2013,Heerenveen,5-2,1-0,Waalwijk
Sat Nov 9 2013,Den Haag,3-0,2-0,Cambuur
Sat Nov 9 2013,Heracles,0-3,0-0,Groningen
Sat Nov 9 2013,Roda,1-4,1-3,Go Ahead Eagles
Sat Nov 9 2013,Vitesse,3-1,1-0,Utrecht
Sun Nov 10 2013,Feyenoord,2-2,0-1,AZ Alkmaar
Sun Nov 10 2013,NAC Breda,2-1,0-1,PSV Eindhoven
Sun Nov 10 2013,Nijmegen,0-3,0-2,Ajax
Sun Nov 10 2013,Zwolle,1-1,0-0,Twente
Sat Nov 23 2013,Ajax,3-0,1-0,Heracles
Sat Nov 23 2013,AZ Alkmaar,2-2,2-1,Roda
Sat Nov 23 2013,Cambuur,2-1,1-1,Nijmegen
Sat Nov 23 2013,PSV Eindhoven,1-1,0-0,Heerenveen
Sun Nov 24 2013,Go Ahead Eagles,0-3,0-2,Vitesse
Sun Nov 24 2013,Groningen,0-0,0-0,Zwolle
Sun Nov 24 2013,Twente,5-2,2-1,NAC Breda
Sun Nov 24 2013,Utrecht,3-0,2-0,Den Haag
Sun Nov 24 2013,Waalwijk,1-0,0-0,Feyenoord
Fri Nov 29 2013,Roda,1-2,1-0,Twente
Sat Nov 30 2013,Heerenveen,3-1,0-1,Go Ahead Eagles
Sat Nov 30 2013,Heracles,1-2,1-0,Utrecht
Sat Nov 30 2013,NAC Breda,2-2,1-0,Groningen
Sat Nov 30 2013,Zwolle,1-1,1-0,Waalwijk
Sun Dec 1 2013,Den Haag,0-4,0-2,Ajax
Sun Dec 1 2013,Feyenoord,3-1,1-1,PSV Eindhoven
Sun Dec 1 2013,Nijmegen,3-2,1-1,AZ Alkmaar
Sun Dec 1 2013,Vitesse,3-0,1-0,Cambuur
Wed Dec 4 2013,Den Haag,1-1,0-0,Heerenveen
Wed Dec 4 2013,Go Ahead Eagles,1-1,0-0,Heracles
Fri Dec 6 2013,Utrecht,2-0,0-0,Nijmegen
Sat Dec 7 2013,Ajax,4-0,2-0,NAC Breda
Sat Dec 7 2013,AZ Alkmaar,1-2,1-1,Twente
Sat Dec 7 2013,PSV Eindhoven,2-6,1-1,Vitesse
Sat Dec 7 2013,Waalwijk,2-2,1-2,Cambuur
Sun Dec 8 2013,Go Ahead Eagles,4-1,2-0,Zwolle
Sun Dec 8 2013,Groningen,1-2,0-1,Den Haag
Sun Dec 8 2013,Heerenveen,1-2,1-2,Feyenoord
Sun Dec 8 2013,Roda,1-3,1-1,Heracles
Fri Dec 13 2013,Zwolle,1-2,0-1,Heerenveen
Sat Dec 14 2013,Den Haag,1-2,0-1,Waalwijk
Sat Dec 14 2013,Nijmegen,4-3,0-2,Roda
Sat Dec 14 2013,Twente,3-1,1-0,Go Ahead Eagles
Sun Dec 15 2013,Cambuur,1-2,0-1,Ajax
Sun Dec 15 2013,Feyenoord,1-0,1-0,Groningen
Sun Dec 15 2013,Heracles,2-0,1-0,AZ Alkmaar
Sun Dec 15 2013,Utrecht,1-5,0-4,PSV Eindhoven
Sun Dec 15 2013,Vitesse,3-2,1-1,NAC Breda
Fri Dec 20 2013,Waalwijk,1-1,1-0,Twente
Sat Dec 21 2013,AZ Alkmaar,1-5,1-3,Heerenveen
Sat Dec 21 2013,Feyenoord,3-0,2-0,Zwolle
Sat Dec 21 2013,Heracles,2-2,0-2,Vitesse
Sat Dec 21 2013,NAC Breda,1-0,0-0,Cambuur
Sun Dec 22 2013,Go Ahead Eagles,2-1,1-1,Utrecht
Sun Dec 22 2013,Groningen,5-2,3-0,Nijmegen
Sun Dec 22 2013,PSV Eindhoven,2-0,2-0,Den Haag
Sun Dec 22 2013,Roda,1-2,1-0,Ajax
Fri Jan 17 2014,Twente,3-1,1-0,Heracles
Sat Jan 18 2014,AZ Alkmaar,3-0,2-0,NAC Breda
Sat Jan 18 2014,Heerenveen,2-2,1-1,Roda
Sat Jan 18 2014,Waalwijk,1-1,0-1,Groningen
Sat Jan 18 2014,Zwolle,1-2,1-1,Vitesse
Sun Jan 19 2014,Ajax,1-0,0-0,PSV Eindhoven
Sun Jan 19 2014,Cambuur,2-0,1-0,Go Ahead Eagles
Sun Jan 19 2014,Nijmegen,3-1,2-1,Den Haag
Sun Jan 19 2014,Utrecht,2-5,2-3,Feyenoord
Fri Jan 24 2014,Heracles,2-1,1-0,Waalwijk
Sat Jan 25 2014,Den Haag,3-2,2-0,Feyenoord
Sat Jan 25 2014,NAC Breda,1-2,1-0,Zwolle
Sat Jan 25 2014,PSV Eindhoven,1-0,1-0,AZ Alkmaar
Sat Jan 25 2014,Roda,1-0,1-0,Utrecht
Sun Jan 26 2014,Cambuur,3-1,2-0,Heerenveen
Sun Jan 26 2014,Go Ahead Eagles,0-1,0-0,Ajax
Sun Jan 26 2014,Vitesse,1-1,1-0,Nijmegen
Fri Jan 31 2014,Feyenoord,1-1,1-0,Vitesse
Sat Feb 1 2014,AZ Alkmaar,2-0,2-0,Groningen
Sat Feb 1 2014,Heerenveen,3-0,0-0,Den Haag
Sat Feb 1 2014,Heracles,1-2,0-1,NAC Breda
Sat Feb 1 2014,Zwolle,3-1,1-0,Roda
Sun Feb 2 2014,Nijmegen,1-1,1-0,Go Ahead Eagles
Sun Feb 2 2014,Twente,3-1,0-1,Cambuur
Sun Feb 2 2014,Utrecht,1-1,1-1,Ajax
Sun Feb 2 2014,Waalwijk,2-0,0-0,PSV Eindhoven
Tue Feb 4 2014,Den Haag,0-3,0-2,Heracles
Tue Feb 4 2014,Roda,1-2,0-2,Feyenoord
Tue Feb 4 2014,Vitesse,0-2,0-2,AZ Alkmaar
Wed Feb 5 2014,Cambuur,1-2,1-1,PSV Eindhoven
Wed Feb 5 2014,Go Ahead Eagles,2-2,1-0,Waalwijk
Wed Feb 5 2014,Heerenveen,0-2,0-0,Twente
Wed Feb 5 2014,Nijmegen,1-1,1-1,NAC Breda
Thu Feb 6 2014,Ajax,2-1,1-1,Groningen
