Date,Team 1,FT,HT,Team 2
Fri Jul 19 2013,Queretaro,1-3,?,Monarcas
Fri Jul 19 2013,Club Tijuana,3-3,?,Atlas
Sat Jul 20 2013,Cruz Azul,1-0,?,Monterrey
Sat Jul 20 2013,Veracruz,2-2,?,Chiapas
Sat Jul 20 2013,Club Leon,1-0,?,Atlante
Sun Jul 21 2013,Puebla,1-1,?,U.N.A.M.- Pumas
Sun Jul 21 2013,Toluca,0-1,?,Pachuca
Fri Jul 26 2013,Monarcas,3-4,?,Toluca
Fri Jul 26 2013,Santos Laguna,3-2,?,Cruz Azul
Sat Jul 27 2013,Atlante,2-4,?,Veracruz
Sat Jul 27 2013,Monterrey,1-1,?,Puebla
Sat Jul 27 2013,Pachuca,2-1,?,U.A.N.L.- Tigres
Sat Jul 27 2013,Atlas,1-2,?,Club Leon
Sat Jul 27 2013,Chiapas,1-1,?,Guadalajara Chivas
Sun Jul 28 2013,U.N.A.M.- Pumas,0-3,?,Queretaro
Tue Jul 30 2013,Cruz Azul,1-1,?,Chiapas
Tue Jul 30 2013,Atlante,1-1,?,Atlas
Tue Jul 30 2013,Club Tijuana,1-0,?,Pachuca
Wed Jul 31 2013,Guadalajara Chivas,0-2,?,Veracruz
Wed Jul 31 2013,Puebla,1-1,?,Santos Laguna
Wed Jul 31 2013,Queretaro,3-3,?,Monterrey
Wed Jul 31 2013,Toluca,0-0,?,U.N.A.M.- Pumas
Wed Jul 31 2013,U.A.N.L.- Tigres,1-2,?,Monarcas
Wed Jul 31 2013,Club Leon,1-1,?,Club America
Sat Aug 3 2013,Club America,3-0,?,Atlas
Sat Aug 3 2013,Veracruz,3-2,?,Cruz Azul
Sat Aug 3 2013,Monarcas,2-1,?,Club Tijuana
Sat Aug 3 2013,Monterrey,1-1,?,Toluca
Sat Aug 3 2013,Pachuca,1-1,?,Club Leon
Sat Aug 3 2013,Santos Laguna,2-0,?,Queretaro
Sat Aug 3 2013,Chiapas,4-2,?,Puebla
Sun Aug 4 2013,U.N.A.M.- Pumas,0-2,?,U.A.N.L.- Tigres
Sun Aug 4 2013,Guadalajara Chivas,1-0,?,Atlante
Fri Aug 9 2013,Queretaro,1-1,?,Chiapas
Fri Aug 9 2013,Club Tijuana,2-0,?,U.N.A.M.- Pumas
Sat Aug 10 2013,Cruz Azul,3-1,?,Guadalajara Chivas
Sat Aug 10 2013,Atlante,2-4,?,Club America
Sat Aug 10 2013,U.A.N.L.- Tigres,3-1,?,Monterrey
Sat Aug 10 2013,Club Leon,0-0,?,Monarcas
Sat Aug 10 2013,Atlas,1-1,?,Pachuca
Sun Aug 11 2013,Puebla,0-0,?,Veracruz
Sun Aug 11 2013,Toluca,2-2,?,Santos Laguna
Fri Aug 16 2013,Monarcas,2-0,?,Atlas
Fri Aug 16 2013,Santos Laguna,3-0,?,U.A.N.L.- Tigres
Sat Aug 17 2013,Cruz Azul,1-0,?,Atlante
Sat Aug 17 2013,Veracruz,0-0,?,Queretaro
Sat Aug 17 2013,Monterrey,2-1,?,Club Tijuana
Sat Aug 17 2013,Pachuca,0-1,?,Club America
Sat Aug 17 2013,Chiapas,0-4,?,Toluca
Sun Aug 18 2013,U.N.A.M.- Pumas,1-1,?,Club Leon
Sun Aug 18 2013,Guadalajara Chivas,2-4,?,Puebla
Fri Aug 23 2013,Queretaro,2-0,?,Guadalajara Chivas
Fri Aug 23 2013,Club Tijuana,1-1,?,Santos Laguna
Sat Aug 24 2013,Club America,3-1,?,Monarcas
Sat Aug 24 2013,Atlante,1-1,?,Pachuca
Sat Aug 24 2013,U.A.N.L.- Tigres,2-2,?,Chiapas
Sat Aug 24 2013,Club Leon,3-1,?,Monterrey
Sat Aug 24 2013,Atlas,1-1,?,U.N.A.M.- Pumas
Sun Aug 25 2013,Puebla,1-2,?,Cruz Azul
Sun Aug 25 2013,Toluca,3-1,?,Veracruz
Fri Aug 30 2013,Monarcas,4-1,?,Pachuca
Fri Aug 30 2013,Santos Laguna,0-2,?,Club Leon
Sat Aug 31 2013,Cruz Azul,0-2,?,Queretaro
Sat Aug 31 2013,Veracruz,1-1,?,U.A.N.L.- Tigres
Sat Aug 31 2013,Monterrey,0-0,?,Atlas
Sat Aug 31 2013,Chiapas,3-1,?,Club Tijuana
Sun Sep 1 2013,Puebla,1-0,?,Atlante
Sun Sep 1 2013,Guadalajara Chivas,0-0,?,Toluca
Mon Sep 2 2013,U.N.A.M.- Pumas,1-4,?,Club America
Fri Sep 6 2013,Queretaro,1-0,?,Puebla
Sat Sep 7 2013,Club America,1-0,?,Monterrey
Sat Sep 7 2013,Atlante,2-2,?,Monarcas
Sat Sep 7 2013,Pachuca,0-0,?,U.N.A.M.- Pumas
Sat Sep 7 2013,U.A.N.L.- Tigres,3-3,?,Guadalajara Chivas
Sat Sep 7 2013,Club Leon,0-1,?,Chiapas
Sat Sep 7 2013,Atlas,2-2,?,Santos Laguna
Sat Sep 7 2013,Club Tijuana,3-0,?,Veracruz
Sun Sep 8 2013,Toluca,1-2,?,Cruz Azul
Fri Sep 13 2013,Queretaro,1-0,?,Atlante
Fri Sep 13 2013,Santos Laguna,2-1,?,Club America
Sat Sep 14 2013,Cruz Azul,0-1,?,U.A.N.L.- Tigres
Sat Sep 14 2013,Veracruz,0-1,?,Club Leon
Sat Sep 14 2013,Monterrey,1-0,?,Pachuca
Sat Sep 14 2013,Chiapas,3-0,?,Atlas
Sun Sep 15 2013,Puebla,1-1,?,Toluca
Sun Sep 15 2013,U.N.A.M.- Pumas,0-1,?,Monarcas
Sun Sep 15 2013,Guadalajara Chivas,2-2,?,Club Tijuana
Fri Sep 20 2013,Monarcas,1-3,?,Monterrey
Fri Sep 20 2013,Club Tijuana,0-0,?,Cruz Azul
Sat Sep 21 2013,Club America,3-1,?,Chiapas
Sat Sep 21 2013,Atlante,1-0,?,U.N.A.M.- Pumas
Sat Sep 21 2013,Pachuca,1-1,?,Santos Laguna
Sat Sep 21 2013,U.A.N.L.- Tigres,0-0,?,Puebla
Sat Sep 21 2013,Club Leon,2-1,?,Guadalajara Chivas
Sat Sep 21 2013,Atlas,3-3,?,Veracruz
Sun Sep 22 2013,Toluca,4-0,?,Queretaro
Fri Sep 27 2013,Queretaro,2-2,?,U.A.N.L.- Tigres
Fri Sep 27 2013,Santos Laguna,3-1,?,Monarcas
Sat Sep 28 2013,Cruz Azul,1-0,?,Club Leon
Sat Sep 28 2013,Veracruz,0-1,?,Club America
Sat Sep 28 2013,Monterrey,0-1,?,U.N.A.M.- Pumas
Sat Sep 28 2013,Chiapas,2-1,?,Pachuca
Sun Sep 29 2013,Puebla,2-0,?,Club Tijuana
Sun Sep 29 2013,Toluca,7-1,?,Atlante
Sun Sep 29 2013,Guadalajara Chivas,1-1,?,Atlas
Tue Oct 1 2013,Club America,2-0,?,Club Tijuana
Fri Oct 4 2013,Monarcas,2-1,?,Chiapas
Fri Oct 4 2013,Club Tijuana,1-0,?,Queretaro
Sat Oct 5 2013,Club America,2-0,?,Guadalajara Chivas
Sat Oct 5 2013,Atlante,2-1,?,Monterrey
Sat Oct 5 2013,Pachuca,1-1,?,Veracruz
Sat Oct 5 2013,U.A.N.L.- Tigres,1-2,?,Toluca
Sat Oct 5 2013,Club Leon,3-1,?,Puebla
Sat Oct 5 2013,Atlas,1-2,?,Cruz Azul
Sun Oct 6 2013,U.N.A.M.- Pumas,0-1,?,Santos Laguna
Fri Oct 18 2013,Queretaro,2-0,?,Club Leon
Fri Oct 18 2013,Santos Laguna,3-2,?,Monterrey
Sat Oct 19 2013,Cruz Azul,1-1,?,Club America
Sat Oct 19 2013,Veracruz,1-0,?,Monarcas
Sat Oct 19 2013,U.A.N.L.- Tigres,3-1,?,Atlante
Sat Oct 19 2013,Chiapas,1-1,?,U.N.A.M.- Pumas
Sun Oct 20 2013,Puebla,2-0,?,Atlas
Sun Oct 20 2013,Toluca,0-0,?,Club Tijuana
Sun Oct 20 2013,Guadalajara Chivas,1-3,?,Pachuca
Fri Oct 25 2013,Monarcas,1-1,?,Guadalajara Chivas
Fri Oct 25 2013,Club Tijuana,0-0,?,U.A.N.L.- Tigres
Sat Oct 26 2013,Club America,3-1,?,Puebla
Sat Oct 26 2013,Atlante,1-3,?,Santos Laguna
Sat Oct 26 2013,Monterrey,1-1,?,Chiapas
Sat Oct 26 2013,Pachuca,0-0,?,Cruz Azul
Sat Oct 26 2013,Club Leon,2-2,?,Toluca
Sat Oct 26 2013,Atlas,3-1,?,Queretaro
Sun Oct 27 2013,U.N.A.M.- Pumas,0-0,?,Veracruz
Tue Oct 29 2013,U.A.N.L.- Tigres,1-0,?,Club America
Wed Oct 30 2013,Guadalajara Chivas,0-2,?,Santos Laguna
Fri Nov 1 2013,Queretaro,0-0,?,Club America
Fri Nov 1 2013,Club Tijuana,4-1,?,Atlante
Sat Nov 2 2013,Cruz Azul,1-0,?,Monarcas
Sat Nov 2 2013,Veracruz,0-3,?,Monterrey
Sat Nov 2 2013,U.A.N.L.- Tigres,1-1,?,Club Leon
Sat Nov 2 2013,Chiapas,2-1,?,Santos Laguna
Sun Nov 3 2013,Puebla,1-1,?,Pachuca
Sun Nov 3 2013,Toluca,1-1,?,Atlas
Sun Nov 3 2013,Guadalajara Chivas,1-0,?,U.N.A.M.- Pumas
Fri Nov 8 2013,Monarcas,1-0,?,Puebla
Fri Nov 8 2013,Santos Laguna,2-2,?,Veracruz
Sat Nov 9 2013,Club America,1-1,?,Toluca
Sat Nov 9 2013,Atlante,2-0,?,Chiapas
Sat Nov 9 2013,Monterrey,2-1,?,Guadalajara Chivas
Sat Nov 9 2013,Pachuca,0-1,?,Queretaro
Sat Nov 9 2013,Club Leon,5-0,?,Club Tijuana
Sat Nov 9 2013,Atlas,0-1,?,U.A.N.L.- Tigres
Sun Nov 10 2013,U.N.A.M.- Pumas,2-2,?,Cruz Azul
Sat Nov 23 2013,Toluca,3-0,?,Cruz Azul
Sat Nov 23 2013,Monarcas,3-3,?,Club Leon
Sun Nov 24 2013,U.A.N.L.- Tigres,2-2,?,Club America
