Date,Team 1,FT,HT,Team 2
Fri Aug 16 2013,Antalyaspor,0-0,0-0,Erciyesspor
Sat Aug 17 2013,Karabukspor,2-0,1-0,Kasimpasa
Sat Aug 17 2013,Konyaspor,3-2,0-2,Fenerbahce
Sat Aug 17 2013,Rizespor,1-0,1-0,Genclerbirligi
Sun Aug 18 2013,Akhisar Belediyespor,3-1,1-1,Elazigspor
Sun Aug 18 2013,Besiktas,2-0,0-0,Trabzonspor
Sun Aug 18 2013,Eskisehirspor,2-0,0-0,Bursaspor
Mon Aug 19 2013,Galatasaray,2-1,1-0,Gaziantepspor
Mon Aug 19 2013,Kayserispor,1-0,0-0,Sivasspor
Fri Aug 23 2013,Genclerbirligi,3-0,2-0,Akhisar Belediyespor
Sat Aug 24 2013,Fenerbahce,1-0,0-0,Eskisehirspor
Sat Aug 24 2013,Gaziantepspor,0-0,0-0,Antalyaspor
Sat Aug 24 2013,Kasimpasa,3-1,2-0,Kayserispor
Sun Aug 25 2013,Bursaspor,1-1,0-1,Galatasaray
Sun Aug 25 2013,Elazigspor,2-2,1-1,Karabukspor
Sun Aug 25 2013,Sivasspor,2-0,0-0,Konyaspor
Mon Aug 26 2013,Erciyesspor,2-4,2-1,Besiktas
Mon Aug 26 2013,Trabzonspor,2-1,1-1,Rizespor
Fri Aug 30 2013,Eskisehirspor,0-0,0-0,Galatasaray
Fri Aug 30 2013,Konyaspor,1-2,1-0,Kasimpasa
Sat Aug 31 2013,Antalyaspor,1-2,1-1,Bursaspor
Sat Aug 31 2013,Fenerbahce,5-2,3-0,Sivasspor
Sat Aug 31 2013,Kayserispor,1-3,0-3,Elazigspor
Sun Sep 1 2013,Akhisar Belediyespor,3-0,1-0,Trabzonspor
Sun Sep 1 2013,Besiktas,2-0,2-0,Gaziantepspor
Sun Sep 1 2013,Karabukspor,1-0,0-0,Genclerbirligi
Sun Sep 1 2013,Rizespor,2-1,1-0,Erciyesspor
Fri Sep 13 2013,Galatasaray,1-1,0-1,Antalyaspor
Sat Sep 14 2013,Erciyesspor,1-0,0-0,Akhisar Belediyespor
Sat Sep 14 2013,Gaziantepspor,2-5,1-2,Rizespor
Sat Sep 14 2013,Trabzonspor,1-0,0-0,Karabukspor
Sun Sep 15 2013,Bursaspor,0-3,0-2,Besiktas
Sun Sep 15 2013,Elazigspor,2-0,2-0,Konyaspor
Sun Sep 15 2013,Genclerbirligi,1-1,0-0,Kayserispor
Sun Sep 15 2013,Sivasspor,3-2,1-1,Eskisehirspor
Mon Sep 16 2013,Kasimpasa,2-3,2-1,Fenerbahce
Fri Sep 20 2013,Akhisar Belediyespor,2-0,1-0,Gaziantepspor
Fri Sep 20 2013,Karabukspor,0-0,0-0,Erciyesspor
Sat Sep 21 2013,Eskisehirspor,2-1,1-0,Antalyaspor
Sat Sep 21 2013,Fenerbahce,4-0,2-0,Elazigspor
Sat Sep 21 2013,Konyaspor,1-0,1-0,Genclerbirligi
Sat Sep 21 2013,Sivasspor,1-2,1-2,Kasimpasa
Sun Sep 22 2013,Besiktas,0-3,?,Galatasaray
Sun Sep 22 2013,Rizespor,2-1,2-1,Bursaspor
Mon Sep 23 2013,Kayserispor,0-1,0-0,Trabzonspor
Fri Sep 27 2013,Bursaspor,0-0,0-0,Akhisar Belediyespor
Sat Sep 28 2013,Galatasaray,1-1,1-0,Rizespor
Sat Sep 28 2013,Gaziantepspor,3-0,0-0,Karabukspor
Sun Sep 29 2013,Elazigspor,2-4,0-2,Sivasspor
Sun Sep 29 2013,Genclerbirligi,0-1,0-0,Fenerbahce
Sun Sep 29 2013,Kasimpasa,0-2,0-0,Eskisehirspor
Sun Sep 29 2013,Trabzonspor,2-0,0-0,Konyaspor
Mon Sep 30 2013,Antalyaspor,2-0,0-0,Besiktas
Mon Sep 30 2013,Erciyesspor,1-1,0-0,Kayserispor
Fri Oct 4 2013,Karabukspor,0-1,0-1,Bursaspor
Sat Oct 5 2013,Eskisehirspor,0-1,0-0,Besiktas
Sat Oct 5 2013,Kayserispor,0-1,0-0,Gaziantepspor
Sat Oct 5 2013,Konyaspor,1-0,0-0,Erciyesspor
Sun Oct 6 2013,Akhisar Belediyespor,2-1,1-0,Galatasaray
Sun Oct 6 2013,Fenerbahce,0-0,0-0,Trabzonspor
Sun Oct 6 2013,Kasimpasa,4-0,3-0,Elazigspor
Sun Oct 6 2013,Rizespor,1-2,0-1,Antalyaspor
Sun Oct 6 2013,Sivasspor,2-0,1-0,Genclerbirligi
Sat Oct 19 2013,Elazigspor,0-2,0-1,Eskisehirspor
Sat Oct 19 2013,Galatasaray,2-1,1-0,Karabukspor
Sat Oct 19 2013,Genclerbirligi,1-3,1-3,Kasimpasa
