Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 16 Aug 2013 (W33),Antalyaspor (1),0-0,0-0,Kayseri Erciyesspor (1)
?,(Sat) 17 Aug 2013 (W33),Kardemir Karabükspor (1),2-0,1-0,Kasımpaşa İstanbul SK (1)
?,(Sat) 17 Aug 2013 (W33),Konyaspor (1),3-2,0-2,Fenerbahçe İstanbul SK (1)
?,(Sat) 17 Aug 2013 (W33),Çaykur Rizespor (1),1-0,1-0,Gençlerbirliği Ankara SK (1)
?,(Sun) 18 Aug 2013 (W33),Akhisar Belediyespor (1),3-1,1-1,Elazığspor (1)
?,(Sun) 18 Aug 2013 (W33),Beşiktaş İstanbul JK (1),2-0,0-0,Trabzonspor AŞ (1)
?,(Sun) 18 Aug 2013 (W33),Eskişehirspor (1),2-0,0-0,Bursaspor (1)
?,(Mon) 19 Aug 2013 (W34),Galatasaray İstanbul AŞ (1),2-1,1-0,Gaziantepspor (1)
?,(Mon) 19 Aug 2013 (W34),Kayserispor (1),1-0,0-0,Sivasspor (1)
?,(Fri) 23 Aug 2013 (W34),Gençlerbirliği Ankara SK (2),3-0,2-0,Akhisar Belediyespor (2)
?,(Sat) 24 Aug 2013 (W34),Fenerbahçe İstanbul SK (2),1-0,0-0,Eskişehirspor (2)
?,(Sat) 24 Aug 2013 (W34),Gaziantepspor (2),0-0,0-0,Antalyaspor (2)
?,(Sat) 24 Aug 2013 (W34),Kasımpaşa İstanbul SK (2),3-1,2-0,Kayserispor (2)
?,(Sun) 25 Aug 2013 (W34),Bursaspor (2),1-1,0-1,Galatasaray İstanbul AŞ (2)
?,(Sun) 25 Aug 2013 (W34),Elazığspor (2),2-2,1-1,Kardemir Karabükspor (2)
?,(Sun) 25 Aug 2013 (W34),Sivasspor (2),2-0,0-0,Konyaspor (2)
?,(Mon) 26 Aug 2013 (W35),Kayseri Erciyesspor (2),2-4,2-1,Beşiktaş İstanbul JK (2)
?,(Mon) 26 Aug 2013 (W35),Trabzonspor AŞ (2),2-1,1-1,Çaykur Rizespor (2)
?,(Fri) 30 Aug 2013 (W35),Eskişehirspor (3),0-0,0-0,Galatasaray İstanbul AŞ (3)
?,(Fri) 30 Aug 2013 (W35),Konyaspor (3),1-2,1-0,Kasımpaşa İstanbul SK (3)
?,(Sat) 31 Aug 2013 (W35),Antalyaspor (3),1-2,1-1,Bursaspor (3)
?,(Sat) 31 Aug 2013 (W35),Fenerbahçe İstanbul SK (3),5-2,3-0,Sivasspor (3)
?,(Sat) 31 Aug 2013 (W35),Kayserispor (3),1-3,0-3,Elazığspor (3)
?,(Sun) 1 Sep 2013 (W35),Akhisar Belediyespor (3),3-0,1-0,Trabzonspor AŞ (3)
?,(Sun) 1 Sep 2013 (W35),Beşiktaş İstanbul JK (3),2-0,2-0,Gaziantepspor (3)
?,(Sun) 1 Sep 2013 (W35),Kardemir Karabükspor (3),1-0,0-0,Gençlerbirliği Ankara SK (3)
?,(Sun) 1 Sep 2013 (W35),Çaykur Rizespor (3),2-1,1-0,Kayseri Erciyesspor (3)
?,(Fri) 13 Sep 2013 (W37),Galatasaray İstanbul AŞ (4),1-1,0-1,Antalyaspor (4)
?,(Sat) 14 Sep 2013 (W37),Kayseri Erciyesspor (4),1-0,0-0,Akhisar Belediyespor (4)
?,(Sat) 14 Sep 2013 (W37),Gaziantepspor (4),2-5,1-2,Çaykur Rizespor (4)
?,(Sat) 14 Sep 2013 (W37),Trabzonspor AŞ (4),1-0,0-0,Kardemir Karabükspor (4)
