Date,Team 1,FT,HT,Team 2
Fri Jul 26 2013,Club Brugge,2-0,0-0,Charleroi
Sat Jul 27 2013,Bergen,1-1,1-0,Cercle Brugge
Sat Jul 27 2013,Genk,3-0,1-0,Oostende
Sat Jul 27 2013,Kortrijk,1-0,0-0,Oud-Heverlee Leuven
Sat Jul 27 2013,Lierse,1-2,1-2,Waregem
Sat Jul 27 2013,Waasland-Beveren,1-1,0-0,Gent
Sun Jul 28 2013,Anderlecht,2-3,0-1,Lokeren
Sun Jul 28 2013,Mechelen,0-2,0-0,Standard
Fri Aug 2 2013,Cercle Brugge,0-4,0-2,Anderlecht
Sat Aug 3 2013,Charleroi,1-1,0-0,Waasland-Beveren
Sat Aug 3 2013,Lokeren,2-1,0-1,Bergen
Sat Aug 3 2013,Oud-Heverlee Leuven,1-4,0-1,Genk
Sat Aug 3 2013,Waregem,1-0,0-0,Kortrijk
Sun Aug 4 2013,Gent,2-1,0-1,Mechelen
Sun Aug 4 2013,Oostende,1-2,1-1,Club Brugge
Sun Aug 4 2013,Standard,3-0,2-0,Lierse
Fri Aug 9 2013,Kortrijk,3-3,0-0,Lokeren
Sat Aug 10 2013,Bergen,1-2,1-0,Charleroi
Sat Aug 10 2013,Lierse,1-1,1-0,Cercle Brugge
Sat Aug 10 2013,Oostende,1-1,0-1,Oud-Heverlee Leuven
Sat Aug 10 2013,Waasland-Beveren,0-0,0-0,Mechelen
Sun Aug 11 2013,Anderlecht,4-1,2-0,Gent
Sun Aug 11 2013,Club Brugge,1-1,1-0,Waregem
Sun Aug 11 2013,Genk,0-2,0-1,Standard
Sat Aug 17 2013,Cercle Brugge,2-0,2-0,Oostende
Sat Aug 17 2013,Charleroi,1-2,1-2,Kortrijk
Sat Aug 17 2013,Gent,2-1,0-1,Lierse
Sat Aug 17 2013,Lokeren,3-1,1-0,Genk
Sat Aug 17 2013,Mechelen,1-2,0-1,Club Brugge
Sat Aug 17 2013,Waregem,2-0,1-0,Bergen
Sun Aug 18 2013,Standard,1-0,0-0,Oud-Heverlee Leuven
Sun Aug 18 2013,Waasland-Beveren,0-3,0-0,Anderlecht
Sat Aug 24 2013,Kortrijk,1-2,0-1,Mechelen
Sat Aug 24 2013,Lierse,1-0,0-0,Waasland-Beveren
Sat Aug 24 2013,Oud-Heverlee Leuven,2-1,0-0,Lokeren
Sun Aug 25 2013,Anderlecht,5-2,2-1,Charleroi
Sun Aug 25 2013,Bergen,0-2,0-1,Standard
Sun Aug 25 2013,Club Brugge,1-1,1-1,Gent
Sun Aug 25 2013,Genk,1-0,1-0,Cercle Brugge
Sun Aug 25 2013,Oostende,1-1,1-1,Waregem
Sat Aug 31 2013,Cercle Brugge,1-1,0-0,Oud-Heverlee Leuven
Sat Aug 31 2013,Gent,1-0,1-0,Bergen
Sat Aug 31 2013,Lokeren,1-0,0-0,Oostende
Sat Aug 31 2013,Mechelen,0-0,0-0,Lierse
Sun Sep 1 2013,Charleroi,1-1,1-1,Genk
Sun Sep 1 2013,Standard,2-0,0-0,Kortrijk
Sun Sep 1 2013,Waasland-Beveren,1-2,0-1,Club Brugge
Sun Sep 1 2013,Waregem,4-3,1-1,Anderlecht
Sat Sep 14 2013,Anderlecht,5-0,4-0,Mechelen
Sat Sep 14 2013,Bergen,1-1,1-0,Waasland-Beveren
Sat Sep 14 2013,Club Brugge,4-1,1-0,Lierse
Sat Sep 14 2013,Kortrijk,3-0,1-0,Gent
Sat Sep 14 2013,Lokeren,3-0,2-0,Cercle Brugge
Sat Sep 14 2013,Oud-Heverlee Leuven,0-0,0-0,Charleroi
Sun Sep 15 2013,Genk,5-2,1-1,Waregem
Sun Sep 15 2013,Oostende,2-4,1-3,Standard
Sat Sep 21 2013,Charleroi,2-0,0-0,Cercle Brugge
Sat Sep 21 2013,Gent,1-1,0-0,Oostende
Sat Sep 21 2013,Lierse,2-0,1-0,Kortrijk
Sat Sep 21 2013,Mechelen,4-2,2-1,Bergen
Sun Sep 22 2013,Club Brugge,4-0,1-0,Anderlecht
Sun Sep 22 2013,Standard,2-1,2-1,Lokeren
Sun Sep 22 2013,Waasland-Beveren,0-0,0-0,Genk
Sun Sep 22 2013,Waregem,4-2,0-1,Oud-Heverlee Leuven
Sat Sep 28 2013,Bergen,0-1,0-1,Club Brugge
Sat Sep 28 2013,Genk,1-0,0-0,Mechelen
Sat Sep 28 2013,Kortrijk,2-1,2-1,Waasland-Beveren
Sat Sep 28 2013,Lokeren,2-4,0-1,Waregem
Sat Sep 28 2013,Oostende,1-0,1-0,Charleroi
Sat Sep 28 2013,Oud-Heverlee Leuven,1-1,0-1,Gent
Sun Sep 29 2013,Anderlecht,2-0,0-0,Lierse
Sun Sep 29 2013,Cercle Brugge,0-5,0-3,Standard
Sat Oct 5 2013,Charleroi,2-1,1-0,Lokeren
Sat Oct 5 2013,Club Brugge,1-0,1-0,Oud-Heverlee Leuven
Sat Oct 5 2013,Lierse,2-1,1-0,Bergen
Sat Oct 5 2013,Mechelen,1-2,0-0,Cercle Brugge
Sat Oct 5 2013,Waasland-Beveren,2-0,1-0,Oostende
Sun Oct 6 2013,Anderlecht,0-1,0-1,Kortrijk
Sun Oct 6 2013,Gent,1-2,1-0,Genk
Sun Oct 6 2013,Waregem,1-0,0-0,Standard
Fri Oct 18 2013,Bergen,0-2,0-2,Anderlecht
Sat Oct 19 2013,Cercle Brugge,1-1,1-0,Waregem
Sat Oct 19 2013,Genk,4-0,3-0,Lierse
Sat Oct 19 2013,Lokeren,2-2,2-0,Gent
Sat Oct 19 2013,Oostende,0-3,0-3,Mechelen
Sat Oct 19 2013,Oud-Heverlee Leuven,4-2,1-1,Waasland-Beveren
Sun Oct 20 2013,Kortrijk,4-1,1-1,Club Brugge
Sun Oct 20 2013,Standard,2-2,0-1,Charleroi
Fri Oct 25 2013,Gent,1-1,0-1,Cercle Brugge
Sat Oct 26 2013,Bergen,0-1,0-1,Kortrijk
Sat Oct 26 2013,Lierse,0-2,0-0,Oostende
Sat Oct 26 2013,Mechelen,4-2,1-1,Oud-Heverlee Leuven
Sat Oct 26 2013,Waasland-Beveren,0-2,0-2,Lokeren
Sun Oct 27 2013,Anderlecht,1-1,1-1,Standard
Sun Oct 27 2013,Club Brugge,0-2,0-1,Genk
Sun Oct 27 2013,Waregem,1-1,1-0,Charleroi
Wed Oct 30 2013,Charleroi,2-2,0-0,Mechelen
Wed Oct 30 2013,Genk,1-0,0-0,Kortrijk
Wed Oct 30 2013,Lokeren,1-0,1-0,Lierse
Wed Oct 30 2013,Oostende,0-3,0-1,Anderlecht
Wed Oct 30 2013,Oud-Heverlee Leuven,2-2,2-2,Bergen
Wed Oct 30 2013,Waregem,3-2,1-1,Gent
Thu Oct 31 2013,Cercle Brugge,2-0,1-0,Club Brugge
Thu Oct 31 2013,Standard,2-2,1-1,Waasland-Beveren
Sat Nov 2 2013,Anderlecht,3-1,2-0,Oud-Heverlee Leuven
Sat Nov 2 2013,Bergen,2-3,0-1,Genk
Sat Nov 2 2013,Kortrijk,2-0,2-0,Oostende
Sat Nov 2 2013,Lierse,2-1,0-0,Charleroi
Sat Nov 2 2013,Mechelen,2-2,0-0,Waregem
Sun Nov 3 2013,Club Brugge,1-0,1-0,Lokeren
Sun Nov 3 2013,Gent,0-1,0-0,Standard
Sun Nov 3 2013,Waasland-Beveren,0-1,0-0,Cercle Brugge
Fri Nov 8 2013,Lokeren,4-0,2-0,Mechelen
