Date,Team 1,FT,HT,Team 2
Fri Aug 23 2013,Reggina,0-0,0-0,Bari
Sat Aug 24 2013,Avellino,2-1,1-0,Novara
Sat Aug 24 2013,Brescia,2-2,1-1,Virtus Lanciano
Sat Aug 24 2013,Empoli,3-1,3-0,Latina
Sat Aug 24 2013,Modena,1-1,0-1,Palermo
Sat Aug 24 2013,Padova,0-2,0-0,Trapani
Sat Aug 24 2013,Pescara,3-0,2-0,Juve Stabia
Sat Aug 24 2013,Siena,5-2,3-0,Crotone
Sat Aug 24 2013,Spezia,0-0,0-0,Cittadella
Sat Aug 24 2013,Ternana,1-0,1-0,Carpi
Mon Aug 26 2013,Cesena,1-0,0-0,Varese
Sat Aug 31 2013,Bari,0-0,0-0,Brescia
Sat Aug 31 2013,Cittadella,2-2,0-0,Ternana
Sat Aug 31 2013,Crotone,1-2,1-0,Cesena
Sat Aug 31 2013,Juve Stabia,1-2,1-1,Spezia
Sat Aug 31 2013,Latina,1-1,0-1,Avellino
Sat Aug 31 2013,Novara,2-1,0-0,Siena
Sat Aug 31 2013,Palermo,1-2,1-1,Empoli
Sat Aug 31 2013,Varese,1-1,0-0,Modena
Sat Aug 31 2013,Virtus Lanciano,1-1,1-0,Reggina
Mon Sep 2 2013,Trapani,2-2,1-1,Pescara
Sat Sep 7 2013,Brescia,1-1,1-0,Novara
Sat Sep 7 2013,Spezia,0-2,0-1,Carpi
Sun Sep 8 2013,Avellino,1-0,0-0,Ternana
Sun Sep 8 2013,Cesena,0-1,0-0,Virtus Lanciano
Sun Sep 8 2013,Empoli,1-1,1-0,Trapani
Sun Sep 8 2013,Latina,0-3,0-1,Varese
Sun Sep 8 2013,Modena,2-0,1-0,Cittadella
Sun Sep 8 2013,Padova,0-3,0-2,Palermo
Sun Sep 8 2013,Pescara,2-2,1-1,Crotone
Sun Sep 8 2013,Reggina,3-1,0-0,Juve Stabia
Sun Sep 8 2013,Siena,3-2,3-1,Bari
Fri Sep 13 2013,Palermo,2-1,0-0,Cesena
Sat Sep 14 2013,Bari,1-0,0-0,Modena
Sat Sep 14 2013,Carpi,0-2,0-1,Empoli
Sat Sep 14 2013,Cittadella,0-0,0-0,Latina
Sat Sep 14 2013,Crotone,1-0,1-0,Spezia
Sat Sep 14 2013,Juve Stabia,2-2,2-1,Siena
Sat Sep 14 2013,Novara,1-0,0-0,Padova
Sat Sep 14 2013,Trapani,4-0,2-0,Reggina
Sat Sep 14 2013,Varese,3-2,1-1,Pescara
Sat Sep 14 2013,Virtus Lanciano,1-0,1-0,Avellino
Mon Sep 16 2013,Ternana,1-2,1-1,Brescia
Fri Sep 20 2013,Latina,0-0,0-0,Virtus Lanciano
Fri Sep 20 2013,Spezia,1-0,0-0,Palermo
Sat Sep 21 2013,Avellino,1-1,0-1,Varese
Sat Sep 21 2013,Brescia,1-2,0-2,Crotone
Sat Sep 21 2013,Cesena,4-1,1-0,Carpi
Sat Sep 21 2013,Cittadella,0-2,0-1,Juve Stabia
Sat Sep 21 2013,Empoli,3-1,0-1,Padova
Sat Sep 21 2013,Modena,3-1,2-0,Trapani
Sat Sep 21 2013,Pescara,0-1,0-1,Bari
Sat Sep 21 2013,Reggina,1-1,0-1,Novara
Sat Sep 21 2013,Siena,1-1,0-1,Ternana
Tue Sep 24 2013,Bari,2-1,1-0,Palermo
Tue Sep 24 2013,Carpi,0-0,0-0,Brescia
Tue Sep 24 2013,Crotone,3-1,2-0,Modena
Tue Sep 24 2013,Empoli,0-0,0-0,Siena
Tue Sep 24 2013,Juve Stabia,0-1,0-1,Virtus Lanciano
Tue Sep 24 2013,Novara,2-2,2-1,Cittadella
Tue Sep 24 2013,Padova,0-0,0-0,Latina
Tue Sep 24 2013,Pescara,1-1,1-0,Avellino
Tue Sep 24 2013,Ternana,1-2,0-1,Spezia
Tue Sep 24 2013,Trapani,0-1,0-1,Cesena
Tue Sep 24 2013,Varese,1-0,0-0,Reggina
Sat Sep 28 2013,Cittadella,1-0,0-0,Crotone
Sat Sep 28 2013,Latina,2-0,1-0,Brescia
Sat Sep 28 2013,Modena,3-1,2-0,Padova
Sat Sep 28 2013,Palermo,3-0,1-0,Juve Stabia
Sat Sep 28 2013,Reggina,0-1,0-0,Carpi
Sat Sep 28 2013,Siena,2-1,1-1,Trapani
Sat Sep 28 2013,Spezia,0-0,0-0,Novara
Sat Sep 28 2013,Varese,2-1,0-1,Ternana
Sat Sep 28 2013,Virtus Lanciano,1-0,0-0,Bari
Mon Sep 30 2013,Avellino,1-0,1-0,Empoli
Mon Sep 30 2013,Cesena,1-1,0-0,Pescara
Fri Oct 4 2013,Padova,3-2,1-2,Varese
Sat Oct 5 2013,Avellino,1-0,0-0,Bari
Sat Oct 5 2013,Brescia,1-1,1-0,Palermo
Sat Oct 5 2013,Carpi,0-1,0-0,Cittadella
Sat Oct 5 2013,Cesena,1-1,0-0,Siena
Sat Oct 5 2013,Empoli,2-1,1-0,Modena
Sat Oct 5 2013,Novara,0-3,0-2,Virtus Lanciano
Sat Oct 5 2013,Pescara,1-1,1-0,Spezia
Sat Oct 5 2013,Ternana,1-1,0-0,Juve Stabia
Sat Oct 5 2013,Trapani,1-1,1-1,Latina
Mon Oct 7 2013,Crotone,2-0,1-0,Reggina
Sat Oct 12 2013,Reggina,2-1,0-0,Empoli
Sat Oct 12 2013,Spezia,2-2,0-0,Brescia
Sun Oct 13 2013,Bari,1-2,0-1,Crotone
Sun Oct 13 2013,Cittadella,1-0,1-0,Padova
Sun Oct 13 2013,Juve Stabia,0-2,0-1,Cesena
Sun Oct 13 2013,Latina,0-0,0-0,Modena
Sun Oct 13 2013,Palermo,1-0,1-0,Pescara
Sun Oct 13 2013,Siena,3-0,1-0,Avellino
Sun Oct 13 2013,Varese,0-0,0-0,Trapani
Sun Oct 13 2013,Virtus Lanciano,1-1,0-1,Ternana
Mon Oct 14 2013,Carpi,1-0,1-0,Novara
Fri Oct 18 2013,Cesena,2-1,2-0,Bari
Sat Oct 19 2013,Avellino,4-1,3-0,Carpi
Sat Oct 19 2013,Brescia,4-1,2-0,Cittadella
Sat Oct 19 2013,Crotone,1-2,0-0,Virtus Lanciano
Sat Oct 19 2013,Empoli,2-0,1-0,Varese
Sat Oct 19 2013,Modena,3-0,1-0,Reggina
Sat Oct 19 2013,Padova,2-1,1-0,Juve Stabia
Sat Oct 19 2013,Pescara,0-1,0-0,Latina
Sat Oct 19 2013,Ternana,5-0,2-0,Novara
Sat Oct 19 2013,Trapani,1-1,1-0,Spezia
Mon Oct 21 2013,Siena,2-3,1-2,Palermo
Fri Oct 25 2013,Reggina,2-3,1-0,Pescara
Sat Oct 26 2013,Bari,1-1,0-0,Trapani
Sat Oct 26 2013,Brescia,2-2,2-0,Siena
Sat Oct 26 2013,Carpi,1-1,0-1,Latina
Sat Oct 26 2013,Juve Stabia,0-2,0-0,Empoli
Sat Oct 26 2013,Palermo,0-0,0-0,Varese
Sat Oct 26 2013,Spezia,2-1,1-0,Modena
Sat Oct 26 2013,Ternana,2-3,1-2,Crotone
Sat Oct 26 2013,Virtus Lanciano,1-0,0-0,Padova
Mon Oct 28 2013,Novara,1-1,0-1,Cesena
Tue Oct 29 2013,Cittadella,1-2,0-1,Avellino
Fri Nov 1 2013,Cesena,1-1,0-0,Ternana
Fri Nov 1 2013,Crotone,2-2,1-1,Novara
Fri Nov 1 2013,Empoli,1-1,1-0,Bari
Fri Nov 1 2013,Latina,1-0,0-0,Reggina
Fri Nov 1 2013,Modena,1-0,1-0,Virtus Lanciano
Fri Nov 1 2013,Padova,1-0,1-0,Spezia
Fri Nov 1 2013,Pescara,3-3,2-1,Brescia
Fri Nov 1 2013,Trapani,0-1,0-0,Carpi
Fri Nov 1 2013,Varese,2-2,1-0,Juve Stabia
Sat Nov 2 2013,Siena,1-1,0-0,Cittadella
Sun Nov 3 2013,Avellino,0-2,0-1,Palermo
Fri Nov 8 2013,Spezia,2-1,1-1,Cesena
Sat Nov 9 2013,Bari,2-1,1-0,Varese
Sat Nov 9 2013,Brescia,0-2,0-1,Avellino
Sat Nov 9 2013,Carpi,1-2,1-2,Crotone
Sat Nov 9 2013,Cittadella,0-1,0-1,Pescara
Sat Nov 9 2013,Juve Stabia,1-1,1-0,Modena
Sat Nov 9 2013,Novara,2-2,0-2,Latina
Sat Nov 9 2013,Palermo,3-0,0-0,Trapani
Sat Nov 9 2013,Reggina,2-1,0-0,Padova
Sat Nov 9 2013,Virtus Lanciano,1-1,1-0,Siena
Mon Nov 11 2013,Ternana,1-0,0-0,Empoli
Sat Nov 16 2013,Padova,0-0,0-0,Brescia
Sat Nov 16 2013,Reggina,0-2,0-1,Palermo
Sun Nov 17 2013,Avellino,2-1,2-0,Juve Stabia
Sun Nov 17 2013,Cesena,2-2,1-1,Cittadella
Sun Nov 17 2013,Empoli,3-0,1-0,Virtus Lanciano
Sun Nov 17 2013,Latina,1-0,1-0,Bari
Sun Nov 17 2013,Modena,2-3,1-2,Carpi
Sun Nov 17 2013,Pescara,2-1,1-0,Ternana
Sun Nov 17 2013,Siena,2-0,0-0,Spezia
Sun Nov 17 2013,Trapani,2-1,0-1,Novara
Sun Nov 17 2013,Varese,2-0,1-0,Crotone
Fri Nov 22 2013,Novara,0-0,0-0,Pescara
Sat Nov 23 2013,Bari,2-2,2-1,Padova
Sat Nov 23 2013,Brescia,0-0,0-0,Cesena
Sat Nov 23 2013,Cittadella,0-0,0-0,Reggina
Sat Nov 23 2013,Crotone,3-2,3-2,Avellino
Sat Nov 23 2013,Juve Stabia,2-3,1-3,Trapani
Sat Nov 23 2013,Spezia,1-3,1-2,Empoli
Sat Nov 23 2013,Ternana,1-1,1-1,Modena
Sat Nov 23 2013,Virtus Lanciano,2-0,2-0,Varese
Sun Nov 24 2013,Carpi,0-1,0-0,Siena
Sun Nov 24 2013,Palermo,1-2,1-2,Latina
Fri Nov 29 2013,Empoli,2-2,0-0,Brescia
Sat Nov 30 2013,Avellino,0-0,0-0,Cesena
Sat Nov 30 2013,Latina,1-0,0-0,Juve Stabia
Sat Nov 30 2013,Modena,1-1,1-0,Siena
Sat Nov 30 2013,Padova,0-0,0-0,Crotone
Sat Nov 30 2013,Palermo,2-1,1-0,Novara
Sat Nov 30 2013,Pescara,4-2,1-1,Carpi
Sat Nov 30 2013,Reggina,1-2,1-0,Spezia
Sat Nov 30 2013,Trapani,1-0,0-0,Virtus Lanciano
Sat Nov 30 2013,Varese,2-1,2-1,Cittadella
Mon Dec 2 2013,Bari,2-1,2-1,Ternana
Fri Dec 6 2013,Cesena,0-1,0-0,Padova
Sat Dec 7 2013,Brescia,2-1,1-0,Reggina
Sat Dec 7 2013,Carpi,1-0,1-0,Varese
Sat Dec 7 2013,Cittadella,2-2,0-1,Trapani
Sat Dec 7 2013,Crotone,1-1,1-1,Empoli
Sat Dec 7 2013,Juve Stabia,1-1,1-0,Bari
Sat Dec 7 2013,Novara,1-0,1-0,Modena
Sat Dec 7 2013,Siena,1-3,1-2,Pescara
Sat Dec 7 2013,Ternana,1-0,0-0,Latina
Sat Dec 7 2013,Virtus Lanciano,1-1,0-0,Palermo
Mon Dec 9 2013,Spezia,0-0,0-0,Avellino
Fri Dec 13 2013,Reggina,0-2,0-1,Siena
Sat Dec 14 2013,Bari,2-2,1-1,Carpi
Sat Dec 14 2013,Empoli,0-0,0-0,Cesena
Sat Dec 14 2013,Juve Stabia,1-2,0-1,Novara
Sat Dec 14 2013,Latina,2-3,0-1,Crotone
Sat Dec 14 2013,Modena,0-1,0-0,Brescia
Sat Dec 14 2013,Padova,1-1,0-0,Ternana
Sat Dec 14 2013,Palermo,3-1,2-1,Cittadella
Sat Dec 14 2013,Trapani,1-1,0-0,Avellino
Sat Dec 14 2013,Varese,4-0,1-0,Spezia
Sun Dec 15 2013,Virtus Lanciano,0-1,0-1,Pescara
Fri Dec 20 2013,Pescara,1-0,0-0,Padova
Fri Dec 20 2013,Ternana,0-2,0-0,Trapani
Sat Dec 21 2013,Brescia,4-2,2-1,Varese
Sat Dec 21 2013,Carpi,1-0,0-0,Palermo
Sat Dec 21 2013,Cesena,3-1,1-0,Reggina
Sat Dec 21 2013,Cittadella,1-1,0-0,Bari
Sat Dec 21 2013,Crotone,1-1,0-1,Juve Stabia
Sat Dec 21 2013,Novara,0-1,0-1,Empoli
Sat Dec 21 2013,Siena,1-0,1-0,Latina
Sat Dec 21 2013,Spezia,2-0,0-0,Virtus Lanciano
Sun Dec 22 2013,Avellino,2-1,1-0,Modena
Thu Dec 26 2013,Bari,1-2,0-0,Spezia
Thu Dec 26 2013,Empoli,0-1,0-1,Cittadella
Thu Dec 26 2013,Juve Stabia,1-2,1-1,Brescia
Thu Dec 26 2013,Latina,0-0,0-0,Cesena
Thu Dec 26 2013,Modena,0-1,0-1,Pescara
Thu Dec 26 2013,Padova,2-2,1-1,Siena
Thu Dec 26 2013,Palermo,1-0,0-0,Ternana
Thu Dec 26 2013,Reggina,1-1,1-0,Avellino
Thu Dec 26 2013,Trapani,1-0,1-0,Crotone
Thu Dec 26 2013,Virtus Lanciano,1-3,1-2,Carpi
Sun Dec 29 2013,Avellino,2-1,1-1,Padova
Sun Dec 29 2013,Brescia,3-3,1-1,Trapani
Sun Dec 29 2013,Carpi,1-0,0-0,Juve Stabia
Sun Dec 29 2013,Cesena,1-1,1-1,Modena
Sun Dec 29 2013,Cittadella,1-2,0-1,Virtus Lanciano
Sun Dec 29 2013,Crotone,1-2,0-1,Palermo
Sun Dec 29 2013,Novara,0-1,0-0,Bari
Sun Dec 29 2013,Pescara,1-2,0-1,Empoli
Sun Dec 29 2013,Siena,1-1,0-0,Varese
Sun Dec 29 2013,Spezia,1-4,0-0,Latina
Sun Dec 29 2013,Ternana,2-1,0-0,Reggina
Sun Jan 19 2014,Varese,1-1,0-0,Novara
Fri Jan 24 2014,Trapani,2-1,2-0,Padova
Sat Jan 25 2014,Bari,0-1,0-1,Reggina
Sat Jan 25 2014,Carpi,1-2,1-1,Ternana
Sat Jan 25 2014,Cittadella,1-2,1-0,Spezia
Sat Jan 25 2014,Juve Stabia,2-1,0-0,Pescara
Sat Jan 25 2014,Latina,2-1,0-0,Empoli
Sat Jan 25 2014,Novara,2-1,0-1,Avellino
Sat Jan 25 2014,Palermo,0-0,0-0,Modena
Sat Jan 25 2014,Varese,1-3,1-2,Cesena
Sat Jan 25 2014,Virtus Lanciano,1-0,0-0,Brescia
Mon Jan 27 2014,Crotone,0-0,0-0,Siena
Fri Jan 31 2014,Avellino,1-1,0-0,Latina
Sat Feb 1 2014,Brescia,2-1,0-1,Bari
Sat Feb 1 2014,Cesena,1-0,0-0,Crotone
Sat Feb 1 2014,Modena,4-1,1-0,Varese
Sat Feb 1 2014,Padova,1-4,1-1,Carpi
Sat Feb 1 2014,Pescara,0-1,0-0,Trapani
Sat Feb 1 2014,Reggina,1-0,0-0,Virtus Lanciano
Sat Feb 1 2014,Siena,1-0,1-0,Novara
Sat Feb 1 2014,Spezia,1-1,0-1,Juve Stabia
Sat Feb 1 2014,Ternana,2-1,2-0,Cittadella
Mon Feb 3 2014,Empoli,1-1,0-0,Palermo
Fri Feb 7 2014,Virtus Lanciano,1-1,0-1,Cesena
Sat Feb 8 2014,Bari,2-1,2-0,Siena
Sat Feb 8 2014,Carpi,1-1,0-0,Spezia
Sat Feb 8 2014,Cittadella,0-1,0-0,Modena
