Date,Team 1,FT,HT,Team 2
Fri Aug 16 2013,Pacos Ferreira,0-2,0-1,Sp Braga
Sat Aug 17 2013,Estoril,3-1,2-1,Nacional
Sat Aug 17 2013,Guimaraes,2-0,0-0,Olhanense
Sun Aug 18 2013,Belenenses,0-3,0-1,Rio Ave
Sun Aug 18 2013,Gil Vicente,2-0,1-0,Academica
Sun Aug 18 2013,Maritimo,2-1,1-0,Benfica
Sun Aug 18 2013,Setubal,1-3,1-0,Porto
Sun Aug 18 2013,Sp Lisbon,5-1,2-1,Arouca
Sat Aug 24 2013,Academica,0-4,0-2,Sp Lisbon
Sat Aug 24 2013,Olhanense,1-0,1-0,Pacos Ferreira
Sun Aug 25 2013,Arouca,1-2,0-2,Estoril
Sun Aug 25 2013,Benfica,2-1,0-0,Gil Vicente
Sun Aug 25 2013,Nacional,1-1,1-1,Guimaraes
Sun Aug 25 2013,Porto,3-0,2-0,Maritimo
Sun Aug 25 2013,Rio Ave,2-0,1-0,Setubal
Mon Aug 26 2013,Sp Braga,2-1,1-0,Belenenses
Sat Aug 31 2013,Guimaraes,1-4,1-1,Setubal
Sat Aug 31 2013,Sp Lisbon,1-1,1-0,Benfica
Sun Sep 1 2013,Arouca,1-0,0-0,Rio Ave
Sun Sep 1 2013,Belenenses,2-3,1-1,Nacional
Sun Sep 1 2013,Gil Vicente,1-0,0-0,Sp Braga
Sun Sep 1 2013,Maritimo,1-1,0-1,Olhanense
Sun Sep 1 2013,Pacos Ferreira,0-1,0-0,Porto
Mon Sep 2 2013,Estoril,1-1,0-1,Academica
Sat Sep 14 2013,Benfica,3-1,2-0,Pacos Ferreira
Sat Sep 14 2013,Porto,2-0,2-0,Gil Vicente
Sat Sep 14 2013,Rio Ave,0-1,0-0,Guimaraes
Sun Sep 15 2013,Academica,2-1,0-1,Belenenses
Sun Sep 15 2013,Nacional,0-1,0-0,Arouca
Sun Sep 15 2013,Olhanense,0-2,0-0,Sp Lisbon
Sun Sep 15 2013,Setubal,2-4,0-0,Maritimo
Sun Sep 15 2013,Sp Braga,3-2,1-1,Estoril
Fri Sep 20 2013,Arouca,0-1,0-1,Sp Braga
Sat Sep 21 2013,Belenenses,1-0,1-0,Maritimo
Sat Sep 21 2013,Gil Vicente,1-1,1-0,Olhanense
Sat Sep 21 2013,Sp Lisbon,1-1,1-0,Rio Ave
Sun Sep 22 2013,Estoril,2-2,1-1,Porto
Sun Sep 22 2013,Guimaraes,0-1,0-0,Benfica
Sun Sep 22 2013,Nacional,1-0,1-0,Academica
Mon Sep 23 2013,Pacos Ferreira,1-1,0-1,Setubal
Fri Sep 27 2013,Porto,1-0,0-0,Guimaraes
Sat Sep 28 2013,Academica,0-0,0-0,Arouca
Sat Sep 28 2013,Benfica,1-1,1-1,Belenenses
Sat Sep 28 2013,Maritimo,3-4,1-0,Pacos Ferreira
Sat Sep 28 2013,Olhanense,1-2,1-1,Estoril
Sat Sep 28 2013,Rio Ave,0-3,0-1,Nacional
Sat Sep 28 2013,Sp Braga,1-2,1-1,Sp Lisbon
Mon Sep 30 2013,Setubal,2-2,2-1,Gil Vicente
Fri Oct 4 2013,Academica,0-1,0-0,Rio Ave
Sat Oct 5 2013,Belenenses,2-0,1-0,Olhanense
Sat Oct 5 2013,Sp Lisbon,4-0,1-0,Setubal
Sun Oct 6 2013,Arouca,1-3,0-1,Porto
Sun Oct 6 2013,Estoril,1-2,0-1,Benfica
Sun Oct 6 2013,Gil Vicente,2-1,0-0,Pacos Ferreira
Sun Oct 6 2013,Nacional,3-0,2-0,Sp Braga
Mon Oct 7 2013,Guimaraes,1-0,0-0,Maritimo
Fri Oct 25 2013,Sp Braga,0-1,0-1,Academica
Sat Oct 26 2013,Olhanense,1-0,0-0,Arouca
Sat Oct 26 2013,Rio Ave,0-1,0-0,Gil Vicente
Sat Oct 26 2013,Setubal,0-0,0-0,Belenenses
Sun Oct 27 2013,Benfica,2-0,1-0,Nacional
Sun Oct 27 2013,Maritimo,1-3,1-1,Estoril
Sun Oct 27 2013,Porto,3-1,1-0,Sp Lisbon
Mon Oct 28 2013,Pacos Ferreira,1-3,1-1,Guimaraes
Fri Nov 1 2013,Academica,0-3,0-2,Benfica
Sat Nov 2 2013,Belenenses,1-1,1-1,Porto
Sat Nov 2 2013,Sp Lisbon,3-2,1-2,Maritimo
Sun Nov 3 2013,Arouca,0-0,0-0,Pacos Ferreira
Sun Nov 3 2013,Estoril,0-2,0-0,Setubal
Sun Nov 3 2013,Gil Vicente,1-0,1-0,Guimaraes
Sun Nov 3 2013,Nacional,0-0,0-0,Olhanense
Sun Nov 3 2013,Sp Braga,0-1,0-0,Rio Ave
Sat Nov 23 2013,Benfica,1-0,0-0,Sp Braga
Sat Nov 23 2013,Porto,1-1,0-0,Nacional
Sun Nov 24 2013,Guimaraes,0-1,0-0,Sp Lisbon
Sun Nov 24 2013,Maritimo,3-2,2-2,Gil Vicente
Sun Nov 24 2013,Pacos Ferreira,1-0,1-0,Belenenses
Sun Nov 24 2013,Rio Ave,0-2,0-0,Estoril
Sun Nov 24 2013,Setubal,1-0,1-0,Arouca
Mon Nov 25 2013,Olhanense,0-1,0-1,Academica
Fri Nov 29 2013,Sp Braga,4-1,2-0,Olhanense
Sat Nov 30 2013,Academica,1-0,1-0,Porto
Sun Dec 1 2013,Arouca,1-2,0-0,Maritimo
Sun Dec 1 2013,Belenenses,0-0,0-0,Gil Vicente
Sun Dec 1 2013,Nacional,2-2,2-1,Setubal
Sun Dec 1 2013,Rio Ave,1-3,0-1,Benfica
Sun Dec 1 2013,Sp Lisbon,4-0,1-0,Pacos Ferreira
Mon Dec 2 2013,Estoril,0-2,0-1,Guimaraes
Fri Dec 6 2013,Benfica,2-2,1-1,Arouca
Sat Dec 7 2013,Guimaraes,0-0,0-0,Belenenses
Sat Dec 7 2013,Pacos Ferreira,0-3,0-1,Estoril
Sat Dec 7 2013,Porto,2-0,0-0,Sp Braga
Sun Dec 8 2013,Gil Vicente,0-2,0-1,Sp Lisbon
Sun Dec 8 2013,Maritimo,2-2,1-1,Nacional
Sun Dec 8 2013,Olhanense,0-1,0-0,Rio Ave
Mon Dec 9 2013,Setubal,1-0,0-0,Academica
Fri Dec 13 2013,Academica,1-1,1-0,Maritimo
Sat Dec 14 2013,Sp Braga,2-0,1-0,Setubal
Sat Dec 14 2013,Sp Lisbon,3-0,1-0,Belenenses
Sun Dec 15 2013,Arouca,0-2,0-2,Guimaraes
Sun Dec 15 2013,Olhanense,2-3,2-2,Benfica
Sun Dec 15 2013,Rio Ave,1-3,1-1,Porto
Mon Dec 16 2013,Estoril,2-0,1-0,Gil Vicente
Mon Dec 16 2013,Nacional,2-1,1-0,Pacos Ferreira
Thu Dec 19 2013,Maritimo,2-2,2-1,Sp Braga
Fri Dec 20 2013,Porto,4-0,1-0,Olhanense
Fri Dec 20 2013,Setubal,0-2,0-0,Benfica
Sat Dec 21 2013,Guimaraes,3-0,1-0,Academica
Sat Dec 21 2013,Pacos Ferreira,0-0,0-0,Rio Ave
Sat Dec 21 2013,Sp Lisbon,0-0,0-0,Nacional
Sun Dec 22 2013,Belenenses,0-0,0-0,Estoril
Sun Dec 22 2013,Gil Vicente,0-3,0-1,Arouca
Fri Jan 10 2014,Sp Braga,3-0,1-0,Guimaraes
Sat Jan 11 2014,Estoril,0-0,0-0,Sp Lisbon
Sat Jan 11 2014,Rio Ave,1-1,0-0,Maritimo
