Date,Team 1,FT,HT,Team 2
Fri Aug 9 2013,Montpellier,1-1,1-0,Paris SG
Sat Aug 10 2013,Bordeaux,0-2,0-0,Monaco
Sat Aug 10 2013,Evian Thonon Gaillard,1-1,1-0,Sochaux
Sat Aug 10 2013,Lille,1-0,1-0,Lorient
Sat Aug 10 2013,Lyon,4-0,1-0,Nice
Sat Aug 10 2013,Nantes,2-0,1-0,Bastia
Sat Aug 10 2013,Rennes,2-1,1-1,Reims
Sat Aug 10 2013,Valenciennes,3-0,1-0,Toulouse
Sun Aug 11 2013,Ajaccio,0-1,0-1,St Etienne
Sun Aug 11 2013,Guingamp,1-3,0-3,Marseille
Fri Aug 16 2013,Sochaux,1-3,1-2,Lyon
Sat Aug 17 2013,Bastia,2-0,0-0,Valenciennes
Sat Aug 17 2013,Marseille,2-0,1-0,Evian Thonon Gaillard
Sat Aug 17 2013,Nice,2-1,1-1,Rennes
Sat Aug 17 2013,Reims,2-1,1-0,Lille
Sat Aug 17 2013,St Etienne,1-0,0-0,Guingamp
Sat Aug 17 2013,Toulouse,1-1,1-1,Bordeaux
Sun Aug 18 2013,Lorient,2-1,1-1,Nantes
Sun Aug 18 2013,Monaco,4-1,2-1,Montpellier
Sun Aug 18 2013,Paris SG,1-1,0-1,Ajaccio
Fri Aug 23 2013,Monaco,0-0,0-0,Toulouse
Sat Aug 24 2013,Bordeaux,1-0,1-0,Bastia
Sat Aug 24 2013,Evian Thonon Gaillard,1-2,0-2,Rennes
Sat Aug 24 2013,Guingamp,2-0,1-0,Lorient
Sat Aug 24 2013,Lyon,0-1,0-0,Reims
Sat Aug 24 2013,Montpellier,2-1,1-1,Sochaux
Sat Aug 24 2013,Valenciennes,0-1,0-0,Marseille
Sun Aug 25 2013,Ajaccio,0-0,0-0,Nice
Sun Aug 25 2013,Lille,1-0,1-0,St Etienne
Sun Aug 25 2013,Nantes,1-2,0-1,Paris SG
Sat Aug 31 2013,Bastia,2-1,1-0,Toulouse
Sat Aug 31 2013,Evian Thonon Gaillard,2-1,2-0,Lyon
Sat Aug 31 2013,Lorient,1-0,1-0,Valenciennes
Sat Aug 31 2013,Paris SG,2-0,0-0,Guingamp
Sat Aug 31 2013,Reims,0-0,0-0,Nantes
Sat Aug 31 2013,Rennes,0-0,0-0,Lille
Sat Aug 31 2013,Sochaux,0-0,0-0,Ajaccio
Sun Sep 1 2013,Marseille,1-2,1-0,Monaco
Sun Sep 1 2013,Nice,2-2,2-1,Montpellier
Sun Sep 1 2013,St Etienne,2-1,1-0,Bordeaux
Fri Sep 13 2013,Bordeaux,0-2,0-1,Paris SG
Sat Sep 14 2013,Ajaccio,2-3,0-2,Evian Thonon Gaillard
Sat Sep 14 2013,Guingamp,1-1,0-0,Bastia
Sat Sep 14 2013,Montpellier,0-0,0-0,Reims
Sat Sep 14 2013,Nantes,1-0,0-0,Sochaux
