Date,Team 1,FT,HT,Team 2
Fri Mar 7 2014,Cork City,1-1,?,St. Patricks
Fri Mar 7 2014,Drogheda,4-1,?,Dundalk
Fri Mar 7 2014,Limerick,0-0,?,Bray
Fri Mar 7 2014,UC Dublin,0-3,?,Bohemians
Sat Mar 8 2014,Sligo Rovers,2-1,?,Athlone
Sun Mar 9 2014,Shamrock Rovers,1-1,?,Derry City
Fri Mar 14 2014,Athlone,1-4,?,Shamrock Rovers
Fri Mar 14 2014,Bohemians,2-2,?,Drogheda
Fri Mar 14 2014,Bray,1-0,?,Sligo Rovers
Fri Mar 14 2014,Dundalk,2-1,?,Limerick
Fri Mar 14 2014,St. Patricks,3-2,?,UC Dublin
Sun Mar 16 2014,Derry City,0-1,?,Cork City
Fri Mar 21 2014,Bohemians,1-3,?,Shamrock Rovers
Fri Mar 21 2014,Cork City,3-1,?,Bray
Fri Mar 21 2014,Drogheda,1-1,?,Derry City
Fri Mar 21 2014,UC Dublin,2-1,?,Athlone
Sat Mar 22 2014,St. Patricks,1-1,?,Limerick
Sat Mar 22 2014,Sligo Rovers,0-1,?,Dundalk
Fri Mar 28 2014,Shamrock Rovers,1-0,?,Sligo Rovers
Fri Mar 28 2014,Athlone,0-3,?,Cork City
Fri Mar 28 2014,Bray,3-5,?,UC Dublin
Fri Mar 28 2014,Derry City,0-0,?,St. Patricks
Fri Mar 28 2014,Dundalk,1-1,?,Bohemians
Fri Mar 28 2014,Limerick,0-1,?,Drogheda
Fri Apr 4 2014,St. Patricks,1-4,?,Dundalk
Fri Apr 4 2014,Bohemians,1-1,?,Bray
Fri Apr 4 2014,Cork City,3-0,?,Shamrock Rovers
Fri Apr 4 2014,Derry City,1-0,?,Sligo Rovers
Fri Apr 4 2014,Drogheda,3-2,?,Athlone
Fri Apr 4 2014,UC Dublin,1-1,?,Limerick
Mon Apr 7 2014,Athlone,1-3,?,Bohemians
Mon Apr 7 2014,Bray,1-3,?,St. Patricks
Mon Apr 7 2014,Dundalk,3-0,?,Derry City
Mon Apr 7 2014,Sligo Rovers,1-1,?,Drogheda
Mon Apr 7 2014,Shamrock Rovers,2-0,?,UC Dublin
Fri Apr 11 2014,Bohemians,0-1,?,Limerick
Fri Apr 11 2014,Cork City,1-1,?,Sligo Rovers
Fri Apr 11 2014,Derry City,3-2,?,Athlone
Fri Apr 11 2014,Drogheda,0-2,?,Bray
Fri Apr 11 2014,St. Patricks,1-0,?,Shamrock Rovers
Fri Apr 11 2014,UC Dublin,1-4,?,Dundalk
Fri Apr 18 2014,Bray,0-0,?,Derry City
Fri Apr 18 2014,Cork City,3-1,?,Drogheda
Fri Apr 18 2014,Dundalk,2-2,?,Shamrock Rovers
Fri Apr 18 2014,Limerick,2-1,?,Athlone
Fri Apr 18 2014,Sligo Rovers,5-0,?,UC Dublin
Fri Apr 18 2014,St. Patricks,3-1,?,Bohemians
Mon Apr 21 2014,Bohemians,0-2,?,Sligo Rovers
Mon Apr 21 2014,Derry City,0-0,?,Limerick
Mon Apr 21 2014,UC Dublin,0-1,?,Cork City
Mon Apr 21 2014,Athlone,0-1,?,Dundalk
Mon Apr 21 2014,Drogheda,0-4,?,St. Patricks
Mon Apr 21 2014,Shamrock Rovers,2-1,?,Bray
Fri Apr 25 2014,Bray,1-0,?,Dundalk
Fri Apr 25 2014,Cork City,1-1,?,Bohemians
Fri Apr 25 2014,Derry City,1-1,?,UC Dublin
Fri Apr 25 2014,Drogheda,2-3,?,Shamrock Rovers
Fri Apr 25 2014,Limerick,0-3,?,Sligo Rovers
Fri Apr 25 2014,St. Patricks,4-0,?,Athlone
Fri May 2 2014,Athlone,0-0,?,Bray
Fri May 2 2014,Bohemians,1-1,?,Derry City
Fri May 2 2014,Dundalk,4-0,?,Cork City
Fri May 2 2014,UC Dublin,2-1,?,Drogheda
Fri May 2 2014,Shamrock Rovers,1-1,?,Limerick
Sat May 3 2014,Sligo Rovers,2-2,?,St. Patricks
Fri May 9 2014,Bohemians,0-0,?,UC Dublin
Fri May 9 2014,Bray,1-0,?,Limerick
Fri May 9 2014,Derry City,0-1,?,Shamrock Rovers
Fri May 9 2014,St. Patricks,3-2,?,Cork City
Fri May 16 2014,Cork City,2-0,?,Derry City
Fri May 16 2014,Drogheda,1-0,?,Bohemians
Fri May 16 2014,Limerick,1-2,?,Dundalk
Fri May 16 2014,UC Dublin,1-1,?,St. Patricks
Sat May 17 2014,Shamrock Rovers,1-0,?,Athlone
Sat May 17 2014,Sligo Rovers,3-0,?,Bray
Tue May 20 2014,Athlone,0-2,?,Sligo Rovers
Tue May 20 2014,Dundalk,7-0,?,Drogheda
Tue May 20 2014,Limerick,1-2,?,Cork City
Fri May 23 2014,Athlone,2-0,?,UC Dublin
Fri May 23 2014,Bray,0-2,?,Cork City
Fri May 23 2014,Derry City,2-0,?,Drogheda
Fri May 23 2014,Dundalk,3-0,?,Sligo Rovers
Fri May 23 2014,Limerick,2-0,?,St. Patricks
Fri May 23 2014,Shamrock Rovers,0-0,?,Bohemians
Fri May 30 2014,Bohemians,0-2,?,Dundalk
Fri May 30 2014,Cork City,1-0,?,Athlone
Fri May 30 2014,Drogheda,1-4,?,Limerick
Fri May 30 2014,St. Patricks,5-2,?,Derry City
Fri May 30 2014,UC Dublin,0-0,?,Bray
Sun Jun 1 2014,Sligo Rovers,0-1,?,Shamrock Rovers
Mon Jun 2 2014,Dundalk,5-2,?,UC Dublin
Mon Jun 2 2014,St. Patricks,6-0,?,Drogheda
Fri Jun 13 2014,Athlone,6-0,?,Drogheda
Fri Jun 13 2014,Bray,0-5,?,Bohemians
Fri Jun 13 2014,Dundalk,0-0,?,St. Patricks
Fri Jun 13 2014,Limerick,2-1,?,UC Dublin
Fri Jun 13 2014,Sligo Rovers,2-2,?,Derry City
Fri Jun 13 2014,Shamrock Rovers,0-2,?,Cork City
Fri Jun 27 2014,Bohemians,2-2,?,Athlone
Fri Jun 27 2014,Cork City,3-0,?,Limerick
Fri Jun 27 2014,Derry City,2-2,?,Dundalk
Fri Jun 27 2014,Drogheda,1-2,?,Sligo Rovers
Fri Jun 27 2014,St. Patricks,3-2,?,Bray
Fri Jun 27 2014,UC Dublin,0-2,?,Shamrock Rovers
Fri Jul 4 2014,Bray,1-3,?,Drogheda
Fri Jul 4 2014,Limerick,1-2,?,Bohemians
Sat Jul 5 2014,Shamrock Rovers,2-1,?,St. Patricks
Sun Jul 6 2014,Athlone,0-1,?,Derry City
Sun Jul 6 2014,Sligo Rovers,0-0,?,Cork City
Fri Jul 11 2014,Athlone,3-0,?,Limerick
Fri Jul 11 2014,Drogheda,0-1,?,Cork City
Fri Jul 11 2014,Bohemians,1-1,?,St. Patricks
Sun Jul 13 2014,UC Dublin,1-0,?,Sligo Rovers
Sun Jul 13 2014,Shamrock Rovers,0-1,?,Dundalk
Sun Jul 13 2014,Derry City,5-0,?,Bray
Fri Jul 18 2014,Bray,0-3,?,Shamrock Rovers
Fri Jul 18 2014,Cork City,2-1,?,UC Dublin
Sun Jul 20 2014,Dundalk,2-0,?,Athlone
Fri Jul 25 2014,Bohemians,2-0,?,Cork City
Fri Jul 25 2014,Shamrock Rovers,0-1,?,Drogheda
Sat Jul 26 2014,Athlone,0-2,?,St. Patricks
Sun Jul 27 2014,UC Dublin,1-6,?,Derry City
Sun Jul 27 2014,Dundalk,5-1,?,Bray
Sun Jul 27 2014,Sligo Rovers,2-0,?,Limerick
Fri Aug 1 2014,Bray,1-1,?,Athlone
Fri Aug 1 2014,Derry City,4-0,?,Bohemians
Fri Aug 1 2014,Drogheda,4-0,?,UC Dublin
Fri Aug 1 2014,Limerick,4-1,?,Shamrock Rovers
Fri Aug 1 2014,St. Patricks,1-0,?,Sligo Rovers
Fri Aug 1 2014,Cork City,1-2,?,Dundalk
Thu Aug 7 2014,Limerick,4-1,?,Bray
Fri Aug 8 2014,Cork City,1-0,?,St. Patricks
Fri Aug 8 2014,UC Dublin,0-0,?,Bohemians
Fri Aug 8 2014,Drogheda,1-1,?,Dundalk
Fri Aug 8 2014,Shamrock Rovers,2-0,?,Derry City
Sat Aug 9 2014,Sligo Rovers,3-1,?,Athlone
Fri Aug 15 2014,Athlone,1-1,?,Shamrock Rovers
Fri Aug 15 2014,Bohemians,2-1,?,Drogheda
Fri Aug 15 2014,Bray,0-1,?,Sligo Rovers
Fri Aug 15 2014,Derry City,0-1,?,Cork City
Fri Aug 15 2014,Dundalk,1-0,?,Limerick
Fri Aug 15 2014,St. Patricks,3-2,?,UC Dublin
Mon Aug 18 2014,Cork City,1-1,?,Bray
Mon Aug 18 2014,Drogheda,1-0,?,Derry City
Mon Aug 18 2014,Sligo Rovers,1-1,?,Dundalk
Mon Aug 18 2014,St. Patricks,0-1,?,Limerick
Mon Aug 18 2014,UC Dublin,1-1,?,Athlone
Mon Aug 25 2014,Limerick,0-4,?,Derry City
Fri Aug 29 2014,Athlone,2-2,?,Cork City
Fri Aug 29 2014,Bray,2-0,?,UC Dublin
Fri Aug 29 2014,Derry City,0-1,?,St. Patricks
