Date,Team 1,FT,HT,Team 2
Sat Apr 2 2016,Malmo FF,3-1,?,Norrkoping
Sat Apr 2 2016,Kalmar,0-1,?,Jonkopings
Sun Apr 3 2016,AIK,1-1,?,Sundsvall
Sun Apr 3 2016,Gefle,1-1,?,Helsingborg
Sun Apr 3 2016,Hacken,2-1,?,Elfsborg
Sun Apr 3 2016,Falkenbergs,0-2,?,Goteborg
Sun Apr 3 2016,Orebro,0-2,?,Djurgarden
Mon Apr 4 2016,Hammarby,1-1,?,Ostersunds
Wed Apr 6 2016,Goteborg,1-0,?,Hacken
Wed Apr 6 2016,Jonkopings,3-2,?,Malmo FF
Wed Apr 6 2016,Norrkoping,4-1,?,Kalmar
Thu Apr 7 2016,Djurgarden,5-0,?,Falkenbergs
Thu Apr 7 2016,Elfsborg,4-1,?,Hammarby
Thu Apr 7 2016,Helsingborg,1-3,?,Orebro
Thu Apr 7 2016,Ostersunds,0-2,?,AIK
Thu Apr 7 2016,Sundsvall,1-2,?,Gefle
Sat Apr 9 2016,Hacken,1-2,?,Norrkoping
Sun Apr 10 2016,Gefle,1-2,?,Djurgarden
Sun Apr 10 2016,Hammarby,5-1,?,Helsingborg
Sun Apr 10 2016,Falkenbergs,1-2,?,Ostersunds
Sun Apr 10 2016,Kalmar,3-2,?,Elfsborg
Mon Apr 11 2016,AIK,3-3,?,Goteborg
Mon Apr 11 2016,Malmo FF,1-2,?,Sundsvall
Mon Apr 11 2016,Orebro,2-1,?,Jonkopings
Fri Apr 15 2016,Ostersunds,2-1,?,Hacken
Sat Apr 16 2016,Helsingborg,3-1,?,Falkenbergs
Sun Apr 17 2016,Jonkopings,1-0,?,Gefle
Sun Apr 17 2016,Norrkoping,4-1,?,AIK
Sun Apr 17 2016,Goteborg,1-1,?,Kalmar
Mon Apr 18 2016,Elfsborg,0-1,?,Malmo FF
Mon Apr 18 2016,Sundsvall,3-1,?,Orebro
Tue Apr 19 2016,Djurgarden,1-3,?,Hammarby
Fri Apr 22 2016,Falkenbergs,2-1,?,Norrkoping
Sat Apr 23 2016,Gefle,0-0,?,Ostersunds
Sat Apr 23 2016,Hammarby,1-1,?,Jonkopings
Sun Apr 24 2016,Hacken,0-1,?,Sundsvall
Sun Apr 24 2016,Malmo FF,1-0,?,Djurgarden
Sun Apr 24 2016,Orebro,3-2,?,Goteborg
Mon Apr 25 2016,AIK,2-1,?,Elfsborg
Mon Apr 25 2016,Kalmar,2-3,?,Helsingborg
Tue Apr 26 2016,Norrkoping,3-1,?,Hammarby
Wed Apr 27 2016,Goteborg,0-3,?,Malmo FF
Wed Apr 27 2016,Jonkopings,1-1,?,Falkenbergs
Wed Apr 27 2016,Ostersunds,2-4,?,Orebro
Thu Apr 28 2016,Elfsborg,3-0,?,Djurgarden
Thu Apr 28 2016,Hacken,6-1,?,Gefle
Thu Apr 28 2016,Helsingborg,2-1,?,AIK
Thu Apr 28 2016,Sundsvall,1-1,?,Kalmar
Sun May 1 2016,Falkenbergs,1-2,?,Elfsborg
Sun May 1 2016,Hammarby,1-1,?,Sundsvall
Sun May 1 2016,Malmo FF,3-0,?,Hacken
Mon May 2 2016,AIK,0-0,?,Jonkopings
Mon May 2 2016,Djurgarden,3-0,?,Ostersunds
Mon May 2 2016,Gefle,2-6,?,Goteborg
Mon May 2 2016,Kalmar,3-2,?,Orebro
Mon May 2 2016,Norrkoping,3-0,?,Helsingborg
Sat May 7 2016,Elfsborg,2-0,?,Gefle
Sat May 7 2016,Ostersunds,1-0,?,Kalmar
Sun May 8 2016,Helsingborg,2-1,?,Malmo FF
Sun May 8 2016,Jonkopings,0-2,?,Norrkoping
Sun May 8 2016,Hacken,2-3,?,AIK
Mon May 9 2016,Goteborg,2-1,?,Djurgarden
Mon May 9 2016,Orebro,3-2,?,Hammarby
