Date,Team 1,FT,HT,Team 2
Fri Aug 5 2022,Ein Frankfurt,1-6,0-5,Bayern Munich
Sat Aug 6 2022,Augsburg,0-4,0-0,Freiburg
Sat Aug 6 2022,Bochum,1-2,1-1,Mainz
Sat Aug 6 2022,M'gladbach,3-1,1-1,Hoffenheim
Sat Aug 6 2022,Union Berlin,3-1,1-0,Hertha
Sat Aug 6 2022,Wolfsburg,2-2,1-2,Werder Bremen
Sat Aug 6 2022,Dortmund,1-0,1-0,Leverkusen
Sun Aug 7 2022,Stuttgart,1-1,1-1,RB Leipzig
Sun Aug 7 2022,FC Koln,3-1,0-0,Schalke 04
Fri Aug 12 2022,Freiburg,1-3,1-0,Dortmund
Sat Aug 13 2022,Hertha,1-1,1-0,Ein Frankfurt
Sat Aug 13 2022,Hoffenheim,3-2,2-2,Bochum
Sat Aug 13 2022,Leverkusen,1-2,1-1,Augsburg
Sat Aug 13 2022,RB Leipzig,2-2,1-1,FC Koln
Sat Aug 13 2022,Werder Bremen,2-2,1-1,Stuttgart
Sat Aug 13 2022,Schalke 04,2-2,1-0,M'gladbach
Sun Aug 14 2022,Mainz,0-0,0-0,Union Berlin
Sun Aug 14 2022,Bayern Munich,2-0,2-0,Wolfsburg
Fri Aug 19 2022,M'gladbach,1-0,1-0,Hertha
Sat Aug 20 2022,Augsburg,1-2,1-1,Mainz
Sat Aug 20 2022,Dortmund,2-3,1-0,Werder Bremen
Sat Aug 20 2022,Leverkusen,0-3,0-2,Hoffenheim
Sat Aug 20 2022,Stuttgart,0-1,0-1,Freiburg
Sat Aug 20 2022,Wolfsburg,0-0,0-0,Schalke 04
Sat Aug 20 2022,Union Berlin,2-1,2-0,RB Leipzig
Sun Aug 21 2022,Ein Frankfurt,1-1,0-0,FC Koln
Sun Aug 21 2022,Bochum,0-7,0-4,Bayern Munich
Fri Aug 26 2022,Freiburg,1-0,0-0,Bochum
Sat Aug 27 2022,Hertha,0-1,0-1,Dortmund
Sat Aug 27 2022,Hoffenheim,1-0,1-0,Augsburg
Sat Aug 27 2022,Mainz,0-3,0-3,Leverkusen
Sat Aug 27 2022,RB Leipzig,2-0,1-0,Wolfsburg
Sat Aug 27 2022,Schalke 04,1-6,1-3,Union Berlin
Sat Aug 27 2022,Bayern Munich,1-1,0-1,M'gladbach
Sun Aug 28 2022,FC Koln,0-0,0-0,Stuttgart
Sun Aug 28 2022,Werder Bremen,3-4,2-3,Ein Frankfurt
Fri Sep 2 2022,Dortmund,1-0,1-0,Hoffenheim
Sat Sep 3 2022,Bochum,0-2,0-0,Werder Bremen
Sat Sep 3 2022,Leverkusen,2-3,1-0,Freiburg
Sat Sep 3 2022,Stuttgart,1-1,1-1,Schalke 04
Sat Sep 3 2022,Union Berlin,1-1,1-1,Bayern Munich
Sat Sep 3 2022,Wolfsburg,2-4,1-3,FC Koln
Sat Sep 3 2022,Ein Frankfurt,4-0,2-0,RB Leipzig
Sun Sep 4 2022,Augsburg,0-2,0-0,Hertha
Sun Sep 4 2022,M'gladbach,0-1,0-0,Mainz
Fri Sep 9 2022,Werder Bremen,0-1,0-0,Augsburg
Sat Sep 10 2022,Bayern Munich,2-2,1-0,Stuttgart
Sat Sep 10 2022,Ein Frankfurt,0-1,0-0,Wolfsburg
Sat Sep 10 2022,Hertha,2-2,0-0,Leverkusen
Sat Sep 10 2022,Hoffenheim,4-1,0-0,Mainz
Sat Sep 10 2022,RB Leipzig,3-0,2-0,Dortmund
Sat Sep 10 2022,Schalke 04,3-1,1-0,Bochum
Sun Sep 11 2022,FC Koln,0-1,0-1,Union Berlin
Sun Sep 11 2022,Freiburg,0-0,0-0,M'gladbach
Fri Sep 16 2022,Mainz,1-1,0-1,Hertha
