Date,Team 1,FT,HT,Team 2
Fri Aug 12 2022,Parma,2-2,2-2,Bari
Sat Aug 13 2022,Cittadella,4-3,1-1,Pisa
Sat Aug 13 2022,Como,1-1,1-0,Cagliari
Sat Aug 13 2022,Palermo,2-0,1-0,Perugia
Sun Aug 14 2022,Ascoli,2-1,2-0,Ternana
Sun Aug 14 2022,Benevento,0-1,0-0,Cosenza
Sun Aug 14 2022,Brescia,2-0,1-0,Sudtirol
Sun Aug 14 2022,Modena,0-1,0-1,Frosinone
Sun Aug 14 2022,Spal,1-3,0-1,Reggina
Sun Aug 14 2022,Venezia,1-2,0-1,Genoa
Fri Aug 19 2022,Bari,1-1,0-1,Palermo
Sat Aug 20 2022,Ascoli,1-1,1-1,Spal
Sat Aug 20 2022,Genoa,0-0,0-0,Benevento
Sat Aug 20 2022,Perugia,0-0,0-0,Parma
Sun Aug 21 2022,Cagliari,2-1,0-1,Cittadella
Sun Aug 21 2022,Cosenza,2-1,0-1,Modena
Sun Aug 21 2022,Frosinone,3-0,1-0,Brescia
Sun Aug 21 2022,Pisa,2-2,1-1,Como
Sun Aug 21 2022,Sudtirol,1-2,0-0,Venezia
Sun Aug 21 2022,Ternana,1-0,1-0,Reggina
Sat Aug 27 2022,Modena,4-1,2-0,Ternana
Sat Aug 27 2022,Palermo,2-3,1-2,Ascoli
Sat Aug 27 2022,Spal,1-0,1-0,Cagliari
Sun Aug 28 2022,Benevento,2-1,1-0,Frosinone
Sun Aug 28 2022,Cittadella,1-1,0-0,Venezia
Sun Aug 28 2022,Parma,1-0,1-0,Cosenza
Sun Aug 28 2022,Perugia,1-3,0-1,Bari
Sun Aug 28 2022,Pisa,0-1,0-1,Genoa
Sun Aug 28 2022,Reggina,4-0,2-0,Sudtirol
Mon Aug 29 2022,Como,0-1,0-1,Brescia
Fri Sep 2 2022,Cagliari,1-0,1-0,Modena
Sat Sep 3 2022,Ascoli,0-0,0-0,Cittadella
Sat Sep 3 2022,Bari,2-2,2-0,Spal
Sat Sep 3 2022,Brescia,2-1,2-1,Perugia
Sat Sep 3 2022,Frosinone,2-0,1-0,Como
Sat Sep 3 2022,Reggina,3-0,1-0,Palermo
Sat Sep 3 2022,Ternana,1-1,1-0,Cosenza
Sat Sep 3 2022,Venezia,0-2,0-0,Benevento
Sat Sep 3 2022,Genoa,3-3,2-2,Parma
Sun Sep 4 2022,Sudtirol,2-1,1-1,Pisa
Fri Sep 9 2022,Palermo,1-0,0-0,Genoa
Sat Sep 10 2022,Benevento,0-2,0-0,Cagliari
Sat Sep 10 2022,Cittadella,1-0,0-0,Frosinone
Sat Sep 10 2022,Como,0-2,0-0,Sudtirol
Sat Sep 10 2022,Cosenza,0-1,0-1,Bari
Sat Sep 10 2022,Modena,1-3,1-1,Brescia
Sat Sep 10 2022,Parma,2-3,1-0,Ternana
Sat Sep 10 2022,Pisa,0-1,0-1,Reggina
Sat Sep 10 2022,Perugia,1-0,1-0,Ascoli
Sun Sep 11 2022,Spal,2-0,1-0,Venezia
Fri Sep 16 2022,Brescia,1-0,0-0,Benevento
Sat Sep 17 2022,Ascoli,1-3,0-2,Parma
Sat Sep 17 2022,Cagliari,0-1,0-0,Bari
Sat Sep 17 2022,Como,3-3,1-1,Spal
Sat Sep 17 2022,Frosinone,1-0,1-0,Palermo
Sat Sep 17 2022,Reggina,3-0,1-0,Cittadella
Sat Sep 17 2022,Sudtirol,1-1,1-0,Cosenza
Sat Sep 17 2022,Venezia,1-1,1-1,Pisa
Sat Sep 17 2022,Genoa,1-0,1-0,Modena
Sun Sep 18 2022,Ternana,1-0,1-0,Perugia
Fri Sep 30 2022,Cosenza,3-1,2-1,Como
Sat Oct 1 2022,Bari,6-2,3-0,Brescia
Sat Oct 1 2022,Cagliari,1-4,1-0,Venezia
Sat Oct 1 2022,Cittadella,0-2,0-1,Ternana
Sat Oct 1 2022,Modena,1-0,0-0,Reggina
Sat Oct 1 2022,Palermo,0-1,0-1,Sudtirol
Sat Oct 1 2022,Parma,2-1,1-0,Frosinone
Sat Oct 1 2022,Spal,0-2,0-1,Genoa
Sat Oct 1 2022,Perugia,1-3,0-1,Pisa
Sun Oct 2 2022,Benevento,1-1,0-1,Ascoli
Fri Oct 7 2022,Genoa,0-0,0-0,Cagliari
Sat Oct 8 2022,Ascoli,1-2,1-0,Modena
Sat Oct 8 2022,Brescia,1-1,1-0,Cittadella
Sat Oct 8 2022,Pisa,0-0,0-0,Parma
Sat Oct 8 2022,Ternana,3-0,0-0,Palermo
Sat Oct 8 2022,Venezia,1-2,0-0,Bari
Sat Oct 8 2022,Frosinone,2-0,0-0,Spal
Sat Oct 8 2022,Reggina,3-0,1-0,Cosenza
Sun Oct 9 2022,Como,1-0,1-0,Perugia
Sun Oct 9 2022,Sudtirol,1-1,0-1,Benevento
Fri Oct 14 2022,Venezia,1-3,1-0,Frosinone
Sat Oct 15 2022,Benevento,2-3,2-0,Ternana
Sat Oct 15 2022,Cagliari,2-1,2-0,Brescia
Sat Oct 15 2022,Cittadella,0-0,0-0,Spal
Sat Oct 15 2022,Cosenza,1-2,1-2,Genoa
Sat Oct 15 2022,Modena,5-1,3-0,Como
Sat Oct 15 2022,Palermo,3-3,2-1,Pisa
Sat Oct 15 2022,Parma,2-0,0-0,Reggina
Sat Oct 15 2022,Bari,0-2,0-0,Ascoli
Sun Oct 16 2022,Perugia,1-2,0-1,Sudtirol
Sat Oct 22 2022,Brescia,1-1,1-0,Venezia
Sat Oct 22 2022,Como,2-1,2-1,Benevento
Sat Oct 22 2022,Frosinone,1-0,0-0,Bari
Sat Oct 22 2022,Reggina,2-3,0-1,Perugia
Sat Oct 22 2022,Spal,5-0,2-0,Cosenza
Sat Oct 22 2022,Sudtirol,1-0,1-0,Parma
Sat Oct 22 2022,Ternana,1-2,1-0,Genoa
Sun Oct 23 2022,Palermo,0-0,0-0,Cittadella
Sun Oct 23 2022,Pisa,4-2,1-1,Modena
Mon Oct 24 2022,Ascoli,2-1,1-0,Cagliari
Fri Oct 28 2022,Bari,0-0,0-0,Ternana
Sat Oct 29 2022,Benevento,0-0,0-0,Pisa
Sat Oct 29 2022,Cagliari,1-1,1-1,Reggina
Sat Oct 29 2022,Cosenza,1-2,1-1,Frosinone
Sat Oct 29 2022,Modena,0-2,0-2,Palermo
Sat Oct 29 2022,Parma,1-0,1-0,Como
Sat Oct 29 2022,Spal,1-1,1-0,Sudtirol
Sat Oct 29 2022,Venezia,0-2,0-0,Ascoli
Sat Oct 29 2022,Genoa,1-1,1-0,Brescia
Sun Oct 30 2022,Perugia,0-2,0-1,Cittadella
Sat Nov 5 2022,Benevento,1-1,1-0,Bari
Sat Nov 5 2022,Brescia,1-1,0-0,Ascoli
Sat Nov 5 2022,Cittadella,0-0,0-0,Modena
Sat Nov 5 2022,Pisa,3-1,2-0,Cosenza
Sat Nov 5 2022,Sudtirol,2-2,1-1,Cagliari
Sat Nov 5 2022,Ternana,0-0,0-0,Spal
Sat Nov 5 2022,Frosinone,1-0,1-0,Perugia
