Date,Team 1,FT,HT,Team 2
Fri Aug 5 2022,Lyon,2-1,2-1,Ajaccio
Sat Aug 6 2022,Strasbourg,1-2,0-1,Monaco
Sat Aug 6 2022,Clermont,0-5,0-3,Paris SG
Sun Aug 7 2022,Toulouse,1-1,1-0,Nice
Sun Aug 7 2022,Angers,0-0,0-0,Nantes
Sun Aug 7 2022,Lens,3-2,1-0,Brest
Sun Aug 7 2022,Lille,4-1,3-0,Auxerre
Sun Aug 7 2022,Montpellier,3-2,2-2,Troyes
Sun Aug 7 2022,Rennes,0-1,0-0,Lorient
Sun Aug 7 2022,Marseille,4-1,2-0,Reims
Fri Aug 12 2022,Nantes,1-1,1-0,Lille
Sat Aug 13 2022,Monaco,1-1,0-0,Rennes
Sat Aug 13 2022,Paris SG,5-2,2-0,Montpellier
Sun Aug 14 2022,Ajaccio,0-0,0-0,Lens
Sun Aug 14 2022,Auxerre,2-2,2-1,Angers
Sun Aug 14 2022,Reims,2-4,2-0,Clermont
Sun Aug 14 2022,Troyes,0-3,0-1,Toulouse
Sun Aug 14 2022,Nice,1-1,1-0,Strasbourg
Sun Aug 14 2022,Brest,1-1,0-1,Marseille
Fri Aug 19 2022,Lyon,4-1,1-1,Troyes
Sat Aug 20 2022,Monaco,1-4,1-2,Lens
Sat Aug 20 2022,Marseille,2-1,0-0,Nantes
Sun Aug 21 2022,Strasbourg,1-1,1-0,Reims
Sun Aug 21 2022,Angers,1-3,0-2,Brest
Sun Aug 21 2022,Clermont,1-0,1-0,Nice
Sun Aug 21 2022,Montpellier,1-2,1-0,Auxerre
Sun Aug 21 2022,Toulouse,2-2,1-1,Lorient
Sun Aug 21 2022,Rennes,2-1,1-0,Ajaccio
Sun Aug 21 2022,Lille,1-7,0-4,Paris SG
Fri Aug 26 2022,Ajaccio,1-3,0-2,Lille
Sat Aug 27 2022,Auxerre,1-0,1-0,Strasbourg
Sat Aug 27 2022,Lens,2-1,0-0,Rennes
Sun Aug 28 2022,Nantes,3-1,0-1,Toulouse
Sun Aug 28 2022,Brest,0-7,0-5,Montpellier
Sun Aug 28 2022,Lorient,2-1,2-0,Clermont
Sun Aug 28 2022,Nice,0-3,0-3,Marseille
Sun Aug 28 2022,Troyes,3-1,1-0,Angers
Sun Aug 28 2022,Reims,1-1,1-0,Lyon
Sun Aug 28 2022,Paris SG,1-1,0-1,Monaco
Wed Aug 31 2022,Angers,2-4,0-2,Reims
Wed Aug 31 2022,Lyon,2-1,1-0,Auxerre
Wed Aug 31 2022,Monaco,2-4,1-2,Troyes
Wed Aug 31 2022,Montpellier,2-0,1-0,Ajaccio
Wed Aug 31 2022,Strasbourg,1-1,1-0,Nantes
Wed Aug 31 2022,Lens,5-2,2-1,Lorient
Wed Aug 31 2022,Lille,1-2,1-2,Nice
Wed Aug 31 2022,Marseille,1-0,0-0,Clermont
Wed Aug 31 2022,Rennes,3-1,0-0,Brest
Wed Aug 31 2022,Toulouse,0-3,0-1,Paris SG
Sat Sep 3 2022,Auxerre,0-2,0-1,Marseille
Sat Sep 3 2022,Lyon,5-0,2-0,Angers
Sat Sep 3 2022,Nantes,0-3,0-1,Paris SG
Sun Sep 4 2022,Montpellier,1-3,1-1,Lille
Sun Sep 4 2022,Ajaccio,0-1,0-0,Lorient
Sun Sep 4 2022,Brest,1-1,1-1,Strasbourg
Sun Sep 4 2022,Clermont,2-0,0-0,Toulouse
Sun Sep 4 2022,Reims,1-1,0-0,Lens
Sun Sep 4 2022,Troyes,1-1,1-0,Rennes
Sun Sep 4 2022,Nice,0-1,0-0,Monaco
Wed Sep 7 2022,Lorient,3-1,2-1,Lyon
Fri Sep 9 2022,Lens,1-0,1-0,Troyes
Sat Sep 10 2022,Paris SG,1-0,1-0,Brest
Sat Sep 10 2022,Marseille,2-1,1-1,Lille
Sun Sep 11 2022,Strasbourg,0-0,0-0,Clermont
Sun Sep 11 2022,Ajaccio,0-1,0-0,Nice
Sun Sep 11 2022,Angers,2-1,1-1,Montpellier
Sun Sep 11 2022,Lorient,3-2,1-1,Nantes
Sun Sep 11 2022,Toulouse,1-0,1-0,Reims
Sun Sep 11 2022,Rennes,5-0,1-0,Auxerre
Sun Sep 11 2022,Monaco,2-1,0-0,Lyon
Fri Sep 16 2022,Auxerre,1-3,0-3,Lorient
Sat Sep 17 2022,Montpellier,2-1,1-0,Strasbourg
Sat Sep 17 2022,Lille,2-1,1-0,Toulouse
Sun Sep 18 2022,Reims,0-3,0-0,Monaco
Sun Sep 18 2022,Brest,0-1,0-0,Ajaccio
Sun Sep 18 2022,Clermont,1-3,1-1,Troyes
Sun Sep 18 2022,Marseille,1-1,0-1,Rennes
Sun Sep 18 2022,Nice,0-1,0-1,Angers
Sun Sep 18 2022,Nantes,0-0,0-0,Lens
Sun Sep 18 2022,Lyon,0-1,0-1,Paris SG
Fri Sep 30 2022,Angers,0-3,0-1,Marseille
Sat Oct 1 2022,Strasbourg,1-3,0-1,Rennes
Sat Oct 1 2022,Paris SG,2-1,1-0,Nice
Sun Oct 2 2022,Lorient,2-1,1-0,Lille
Sun Oct 2 2022,Ajaccio,1-3,0-1,Clermont
Sun Oct 2 2022,Auxerre,1-1,0-0,Brest
Sun Oct 2 2022,Toulouse,4-2,3-1,Montpellier
Sun Oct 2 2022,Troyes,2-2,0-1,Reims
Sun Oct 2 2022,Monaco,4-1,3-0,Nantes
Sun Oct 2 2022,Lens,1-0,0-0,Lyon
Fri Oct 7 2022,Lyon,1-1,1-0,Toulouse
Sat Oct 8 2022,Marseille,1-2,1-1,Ajaccio
Sat Oct 8 2022,Reims,0-0,0-0,Paris SG
Sun Oct 9 2022,Montpellier,0-2,0-1,Monaco
Sun Oct 9 2022,Angers,2-3,1-2,Strasbourg
Sun Oct 9 2022,Brest,1-2,1-1,Lorient
Sun Oct 9 2022,Clermont,2-1,0-0,Auxerre
Sun Oct 9 2022,Nice,3-2,2-0,Troyes
Sun Oct 9 2022,Rennes,3-0,1-0,Nantes
Sun Oct 9 2022,Lille,1-0,1-0,Lens
Fri Oct 14 2022,Strasbourg,0-3,0-1,Lille
Sat Oct 15 2022,Lorient,0-0,0-0,Reims
Sat Oct 15 2022,Lens,1-0,0-0,Montpellier
Sun Oct 16 2022,Toulouse,3-2,2-1,Angers
Sun Oct 16 2022,Auxerre,1-1,1-1,Nice
Sun Oct 16 2022,Nantes,4-1,2-1,Brest
Sun Oct 16 2022,Rennes,3-2,1-1,Lyon
Sun Oct 16 2022,Troyes,1-1,0-0,Ajaccio
Sun Oct 16 2022,Monaco,1-1,1-0,Clermont
Sun Oct 16 2022,Paris SG,1-0,1-0,Marseille
Fri Oct 21 2022,Ajaccio,0-3,0-1,Paris SG
Sat Oct 22 2022,Montpellier,1-2,0-1,Lyon
Sat Oct 22 2022,Marseille,0-1,0-0,Lens
Sun Oct 23 2022,Angers,1-2,0-1,Rennes
Sun Oct 23 2022,Clermont,1-3,0-1,Brest
Sun Oct 23 2022,Reims,2-1,1-1,Auxerre
Sun Oct 23 2022,Toulouse,2-2,1-0,Strasbourg
Sun Oct 23 2022,Troyes,2-2,1-0,Lorient
Sun Oct 23 2022,Nice,1-1,0-0,Nantes
Sun Oct 23 2022,Lille,4-3,2-2,Monaco
Fri Oct 28 2022,Lens,3-0,0-0,Toulouse
Sat Oct 29 2022,Paris SG,4-3,1-1,Troyes
Sat Oct 29 2022,Strasbourg,2-2,0-2,Marseille
Sun Oct 30 2022,Auxerre,1-0,1-0,Ajaccio
Sun Oct 30 2022,Brest,0-0,0-0,Reims
Sun Oct 30 2022,Monaco,2-0,0-0,Angers
Sun Oct 30 2022,Nantes,1-1,0-0,Clermont
Sun Oct 30 2022,Rennes,3-0,2-0,Montpellier
Sun Oct 30 2022,Lorient,1-2,1-0,Nice
Sun Oct 30 2022,Lyon,1-0,0-0,Lille
Fri Nov 4 2022,Troyes,1-1,1-0,Auxerre
Sat Nov 5 2022,Ajaccio,4-2,4-2,Strasbourg
Sat Nov 5 2022,Angers,1-2,0-1,Lens
Sun Nov 6 2022,Lorient,1-2,0-1,Paris SG
Sun Nov 6 2022,Clermont,1-1,0-1,Montpellier
Sun Nov 6 2022,Nice,1-0,0-0,Brest
Sun Nov 6 2022,Reims,1-0,0-0,Nantes
Sun Nov 6 2022,Toulouse,0-2,0-0,Monaco
Sun Nov 6 2022,Lille,1-1,1-0,Rennes
Sun Nov 6 2022,Marseille,1-0,1-0,Lyon
Fri Nov 11 2022,Lyon,1-1,0-1,Nice
