Date,Team 1,FT,HT,Team 2
Fri Jul 22 2022,Standard,2-2,1-0,Gent
Sat Jul 23 2022,Charleroi,3-1,1-0,Eupen
Sat Jul 23 2022,Kortrijk,0-2,0-0,Oud-Heverlee Leuven
Sat Jul 23 2022,Waregem,2-0,0-0,Seraing
Sat Jul 23 2022,St Truiden,1-1,1-0,St. Gilloise
Sun Jul 24 2022,Club Brugge,3-2,1-1,Genk
Sun Jul 24 2022,Mechelen,0-2,0-2,Antwerp
Sun Jul 24 2022,Anderlecht,2-0,1-0,Oostende
Sun Jul 24 2022,Westerlo,2-0,1-0,Cercle Brugge
Fri Jul 29 2022,St. Gilloise,1-0,0-0,Charleroi
Sat Jul 30 2022,Cercle Brugge,1-0,0-0,Anderlecht
Sat Jul 30 2022,Oostende,2-1,2-0,Mechelen
Sat Jul 30 2022,Oud-Heverlee Leuven,2-0,1-0,Westerlo
Sat Jul 30 2022,Gent,1-1,1-0,St Truiden
Sun Jul 31 2022,Genk,3-1,3-1,Standard
Sun Jul 31 2022,Eupen,2-1,2-1,Club Brugge
Sun Jul 31 2022,Seraing,0-1,0-0,Kortrijk
Sun Jul 31 2022,Antwerp,1-0,0-0,Waregem
Fri Aug 5 2022,Club Brugge,1-1,0-0,Waregem
Sat Aug 6 2022,Genk,4-2,3-1,Eupen
Sat Aug 6 2022,Charleroi,1-3,0-1,Oostende
Sat Aug 6 2022,Kortrijk,0-0,0-0,St Truiden
Sat Aug 6 2022,Mechelen,3-0,1-0,St. Gilloise
Sun Aug 7 2022,Standard,2-0,2-0,Cercle Brugge
Sun Aug 7 2022,Gent,2-1,2-1,Westerlo
Sun Aug 7 2022,Anderlecht,3-1,3-0,Seraing
Sun Aug 7 2022,Antwerp,4-2,2-1,Oud-Heverlee Leuven
Fri Aug 12 2022,Oostende,1-3,1-2,Gent
Sat Aug 13 2022,Westerlo,4-2,1-0,Standard
Sat Aug 13 2022,Cercle Brugge,0-0,0-0,Mechelen
Sat Aug 13 2022,Seraing,0-1,0-0,Charleroi
Sat Aug 13 2022,St. Gilloise,2-1,1-0,Kortrijk
Sun Aug 14 2022,St Truiden,0-3,0-2,Anderlecht
Sun Aug 14 2022,Eupen,0-1,0-0,Antwerp
Sun Aug 14 2022,Oud-Heverlee Leuven,0-3,0-2,Club Brugge
Sun Aug 14 2022,Waregem,1-4,1-3,Genk
Fri Aug 19 2022,Eupen,1-3,0-3,Seraing
Sat Aug 20 2022,Oostende,0-1,0-1,St Truiden
Sat Aug 20 2022,Genk,2-1,1-0,Cercle Brugge
Sun Aug 21 2022,Club Brugge,2-1,2-1,Kortrijk
Sun Aug 21 2022,Waregem,1-3,1-1,Charleroi
Sun Aug 21 2022,Standard,1-3,0-2,Oud-Heverlee Leuven
Sun Aug 21 2022,Mechelen,5-4,1-1,Westerlo
Fri Aug 26 2022,Charleroi,1-3,1-2,Club Brugge
Sat Aug 27 2022,Seraing,0-4,0-1,Genk
Sat Aug 27 2022,Cercle Brugge,1-1,1-1,Waregem
Sat Aug 27 2022,Oud-Heverlee Leuven,2-1,0-1,Oostende
Sat Aug 27 2022,St Truiden,3-1,0-0,Mechelen
Sun Aug 28 2022,Gent,1-2,1-2,Antwerp
Sun Aug 28 2022,Kortrijk,0-1,0-0,Standard
Sun Aug 28 2022,St. Gilloise,2-1,2-1,Anderlecht
Sun Aug 28 2022,Westerlo,0-1,0-0,Eupen
Wed Aug 31 2022,Antwerp,4-2,4-1,St. Gilloise
Thu Sep 1 2022,Anderlecht,0-1,0-0,Gent
Fri Sep 2 2022,Club Brugge,4-0,1-0,Cercle Brugge
Sat Sep 3 2022,Genk,0-0,0-0,St Truiden
Sat Sep 3 2022,Eupen,0-1,0-0,Kortrijk
Sat Sep 3 2022,Mechelen,2-3,2-1,Seraing
Sat Sep 3 2022,Standard,1-0,0-0,Oostende
Sun Sep 4 2022,Anderlecht,2-2,0-1,Oud-Heverlee Leuven
Sun Sep 4 2022,Antwerp,3-0,1-0,Westerlo
Sun Sep 4 2022,Charleroi,2-1,1-1,Gent
Sun Sep 4 2022,Waregem,1-3,0-1,St. Gilloise
Fri Sep 9 2022,St Truiden,1-2,0-2,Standard
Sat Sep 10 2022,Kortrijk,1-4,0-2,Mechelen
Sat Sep 10 2022,Oostende,1-0,0-0,Eupen
Sat Sep 10 2022,Seraing,0-2,0-0,Club Brugge
Sat Sep 10 2022,Oud-Heverlee Leuven,3-2,1-1,Charleroi
Sun Sep 11 2022,Westerlo,2-1,1-0,Anderlecht
Sun Sep 11 2022,Cercle Brugge,0-2,0-1,Antwerp
