Date,Team 1,FT,HT,Team 2
Fri Aug 12 2022,Osasuna,2-1,1-1,Sevilla
Sat Aug 13 2022,Celta,2-2,1-0,Espanol
Sat Aug 13 2022,Valladolid,0-3,0-0,Villarreal
Sat Aug 13 2022,Barcelona,0-0,0-0,Vallecano
Sun Aug 14 2022,Cadiz,0-1,0-1,Sociedad
Sun Aug 14 2022,Valencia,1-0,1-0,Girona
Sun Aug 14 2022,Almeria,1-2,1-0,Real Madrid
Mon Aug 15 2022,Ath Bilbao,0-0,0-0,Mallorca
Mon Aug 15 2022,Getafe,0-3,0-1,Ath Madrid
Mon Aug 15 2022,Betis,3-0,2-0,Elche
Fri Aug 19 2022,Espanol,0-2,0-1,Vallecano
Fri Aug 19 2022,Sevilla,1-1,0-0,Valladolid
Sat Aug 20 2022,Osasuna,2-0,1-0,Cadiz
Sat Aug 20 2022,Mallorca,1-2,0-1,Betis
Sat Aug 20 2022,Celta,1-4,1-2,Real Madrid
Sun Aug 21 2022,Ath Bilbao,1-0,1-0,Valencia
Sun Aug 21 2022,Ath Madrid,0-2,0-0,Villarreal
Sun Aug 21 2022,Sociedad,1-4,1-1,Barcelona
Mon Aug 22 2022,Elche,1-1,1-1,Almeria
Mon Aug 22 2022,Girona,3-1,1-0,Getafe
Fri Aug 26 2022,Girona,0-1,0-0,Celta
Fri Aug 26 2022,Betis,1-0,1-0,Osasuna
Sat Aug 27 2022,Elche,0-1,0-1,Sociedad
Sat Aug 27 2022,Vallecano,0-2,0-1,Mallorca
Sat Aug 27 2022,Almeria,2-1,1-1,Sevilla
Sun Aug 28 2022,Getafe,0-0,0-0,Villarreal
Sun Aug 28 2022,Barcelona,4-0,2-0,Valladolid
Sun Aug 28 2022,Espanol,1-3,1-1,Real Madrid
Mon Aug 29 2022,Cadiz,0-4,0-1,Ath Bilbao
Mon Aug 29 2022,Valencia,0-1,0-0,Ath Madrid
Fri Sep 2 2022,Celta,3-0,0-0,Cadiz
Sat Sep 3 2022,Mallorca,1-1,0-0,Girona
Sat Sep 3 2022,Real Madrid,2-1,1-1,Betis
Sat Sep 3 2022,Sociedad,1-1,0-1,Ath Madrid
Sat Sep 3 2022,Sevilla,0-3,0-2,Barcelona
Sun Sep 4 2022,Osasuna,2-1,0-0,Vallecano
Sun Sep 4 2022,Ath Bilbao,0-1,0-0,Espanol
Sun Sep 4 2022,Villarreal,4-0,2-0,Elche
Sun Sep 4 2022,Valencia,5-1,3-0,Getafe
Mon Sep 5 2022,Valladolid,1-0,0-0,Almeria
Fri Sep 9 2022,Girona,2-1,1-1,Valladolid
Sat Sep 10 2022,Vallecano,2-1,1-0,Valencia
