Date,Team 1,FT,HT,Team 2
Fri Aug 5 2022,Heerenveen,0-0,0-0,Sparta Rotterdam
Sat Aug 6 2022,For Sittard,2-3,1-0,Ajax
Sat Aug 6 2022,Cambuur,0-2,0-2,Excelsior
Sat Aug 6 2022,PSV Eindhoven,4-1,3-0,FC Emmen
Sat Aug 6 2022,Waalwijk,2-2,2-0,Utrecht
Sun Aug 7 2022,Groningen,2-2,2-1,Volendam
Sun Aug 7 2022,Nijmegen,0-1,0-0,Twente
Sun Aug 7 2022,Vitesse,2-5,1-2,Feyenoord
Sun Aug 7 2022,AZ Alkmaar,2-0,0-0,Go Ahead Eagles
Fri Aug 12 2022,Excelsior,3-1,2-1,Vitesse
Sat Aug 13 2022,Go Ahead Eagles,2-5,1-3,PSV Eindhoven
Sat Aug 13 2022,FC Emmen,1-1,0-0,Waalwijk
Sat Aug 13 2022,Utrecht,0-0,0-0,Cambuur
Sat Aug 13 2022,Feyenoord,0-0,0-0,Heerenveen
Sun Aug 14 2022,Volendam,1-4,1-2,Nijmegen
Sun Aug 14 2022,Ajax,6-1,3-1,Groningen
Sun Aug 14 2022,Twente,3-0,2-0,For Sittard
Sun Aug 14 2022,Sparta Rotterdam,2-3,1-1,AZ Alkmaar
Sat Aug 20 2022,Vitesse,0-4,0-2,Heerenveen
Sat Aug 20 2022,For Sittard,1-4,1-0,Cambuur
Sat Aug 20 2022,FC Emmen,3-2,1-2,Utrecht
Sun Aug 21 2022,Groningen,1-0,1-0,Go Ahead Eagles
Sun Aug 21 2022,Sparta Rotterdam,0-1,0-1,Ajax
Sun Aug 21 2022,Waalwijk,0-1,0-0,Feyenoord
Fri Aug 26 2022,Nijmegen,1-1,0-0,Groningen
Sat Aug 27 2022,Go Ahead Eagles,0-1,0-1,Sparta Rotterdam
Sat Aug 27 2022,Vitesse,2-2,0-1,Waalwijk
Sat Aug 27 2022,Feyenoord,4-0,0-0,FC Emmen
Sat Aug 27 2022,Heerenveen,2-1,2-0,For Sittard
Sun Aug 28 2022,Utrecht,0-2,0-2,Ajax
Sun Aug 28 2022,Excelsior,1-6,0-3,PSV Eindhoven
Sun Aug 28 2022,Volendam,1-0,0-0,Twente
Sun Aug 28 2022,Cambuur,0-1,0-0,AZ Alkmaar
Wed Aug 31 2022,PSV Eindhoven,7-1,3-1,Volendam
Wed Aug 31 2022,Twente,4-0,2-0,Excelsior
Thu Sep 1 2022,AZ Alkmaar,1-1,0-0,Nijmegen
Fri Sep 2 2022,For Sittard,3-4,0-0,Utrecht
Sat Sep 3 2022,Ajax,4-0,2-0,Cambuur
Sat Sep 3 2022,Twente,2-1,2-0,PSV Eindhoven
Sat Sep 3 2022,Sparta Rotterdam,4-0,1-0,Volendam
Sat Sep 3 2022,Go Ahead Eagles,3-4,2-2,Feyenoord
Sun Sep 4 2022,Waalwijk,5-2,1-2,Excelsior
