Date,Team 1,FT,HT,Team 2
Fri Jul 15 2022,Khimki,1-1,?,Zenit
Sat Jul 16 2022,CSKA Moscow,2-0,?,Ural
Sat Jul 16 2022,Orenburg,2-4,?,Krylya Sovetov
Sat Jul 16 2022,Akhmat Grozny,1-1,?,Spartak Moscow
Sun Jul 17 2022,Torpedo Moscow,1-3,?,Sochi
Sun Jul 17 2022,Lokomotiv Moscow,1-1,?,Pari NN
Sun Jul 17 2022,Dynamo Moscow,1-1,?,FK Rostov
Sun Jul 17 2022,Krasnodar,2-2,?,Fakel Voronezh
Fri Jul 22 2022,Zenit,3-0,?,Krylya Sovetov
Sat Jul 23 2022,CSKA Moscow,3-0,?,Sochi
Sat Jul 23 2022,Orenburg,3-0,?,Ural
Sat Jul 23 2022,Krasnodar,1-4,?,Spartak Moscow
Sun Jul 24 2022,Khimki,3-0,?,Pari NN
Sun Jul 24 2022,Dynamo Moscow,4-0,?,Torpedo Moscow
Sun Jul 24 2022,Akhmat Grozny,2-1,?,Fakel Voronezh
Sun Jul 24 2022,Lokomotiv Moscow,2-2,?,FK Rostov
Fri Jul 29 2022,Ural,1-3,?,Krasnodar
Sat Jul 30 2022,Fakel Voronezh,3-3,?,Dynamo Moscow
Sat Jul 30 2022,Zenit,5-0,?,Lokomotiv Moscow
Sat Jul 30 2022,Sochi,2-1,?,Akhmat Grozny
Sun Jul 31 2022,Pari NN,2-2,?,CSKA Moscow
Sun Jul 31 2022,Krylya Sovetov,1-1,?,Torpedo Moscow
Sun Jul 31 2022,Spartak Moscow,4-1,?,Orenburg
Sun Jul 31 2022,FK Rostov,1-0,?,Khimki
Sat Aug 6 2022,Ural,0-2,?,Spartak Moscow
Sat Aug 6 2022,CSKA Moscow,4-1,?,Fakel Voronezh
Sat Aug 6 2022,Akhmat Grozny,0-0,?,Zenit
Sat Aug 6 2022,Krasnodar,3-0,?,Lokomotiv Moscow
Sun Aug 7 2022,Torpedo Moscow,1-3,?,Khimki
Sun Aug 7 2022,Krylya Sovetov,0-2,?,Dynamo Moscow
Sun Aug 7 2022,FK Rostov,2-1,?,Orenburg
Sun Aug 7 2022,Sochi,2-1,?,Pari NN
Fri Aug 12 2022,Fakel Voronezh,0-0,?,Ural
Sat Aug 13 2022,Lokomotiv Moscow,1-1,?,Krylya Sovetov
Sat Aug 13 2022,Zenit,2-1,?,CSKA Moscow
Sat Aug 13 2022,Dynamo Moscow,0-0,?,Krasnodar
Sun Aug 14 2022,Khimki,1-3,?,Akhmat Grozny
