Date,Team 1,FT,HT,Team 2
Sat Jul 30 2022,Dijon,2-1,2-0,St Etienne
Sat Jul 30 2022,Annecy,1-2,0-2,Niort
Sat Jul 30 2022,Bastia,0-2,0-1,Laval
Sat Jul 30 2022,Bordeaux,0-0,0-0,Valenciennes
Sat Jul 30 2022,Guingamp,4-0,3-0,Pau FC
Sat Jul 30 2022,Le Havre,0-0,0-0,Grenoble
Sat Jul 30 2022,Metz,3-0,2-0,Amiens
Sat Jul 30 2022,Nimes,0-1,0-0,Caen
Sat Jul 30 2022,Quevilly Rouen,0-0,0-0,Rodez
Mon Aug 1 2022,Sochaux,0-0,0-0,Paris FC
Sat Aug 6 2022,St Etienne,1-1,1-1,Nimes
Sat Aug 6 2022,Amiens,1-0,0-0,Annecy
Sat Aug 6 2022,Grenoble,1-0,1-0,Sochaux
Sat Aug 6 2022,Laval,1-2,1-0,Guingamp
Sat Aug 6 2022,Niort,1-4,0-4,Bastia
Sat Aug 6 2022,Paris FC,2-1,2-0,Quevilly Rouen
Sat Aug 6 2022,Pau FC,0-0,0-0,Dijon
Sat Aug 6 2022,Rodez,0-3,0-2,Bordeaux
Sat Aug 6 2022,Valenciennes,1-0,1-0,Le Havre
Mon Aug 8 2022,Caen,1-0,1-0,Metz
Sat Aug 13 2022,Guingamp,0-0,0-0,Paris FC
Sat Aug 13 2022,Annecy,0-1,0-1,Laval
Sat Aug 13 2022,Bastia,3-0,2-0,Grenoble
Sat Aug 13 2022,Bordeaux,1-0,0-0,Niort
Sat Aug 13 2022,Dijon,2-2,0-0,Caen
Sat Aug 13 2022,Le Havre,1-1,1-0,Pau FC
Sat Aug 13 2022,Metz,2-0,1-0,Valenciennes
Sat Aug 13 2022,Nimes,1-0,0-0,Rodez
Sat Aug 13 2022,Sochaux,0-1,0-0,Amiens
Mon Aug 15 2022,Quevilly Rouen,2-2,2-2,St Etienne
Sat Aug 20 2022,St Etienne,0-6,0-0,Le Havre
Sat Aug 20 2022,Amiens,3-1,2-1,Bastia
Sat Aug 20 2022,Caen,4-1,2-1,Guingamp
Sat Aug 20 2022,Dijon,2-1,1-0,Nimes
Sat Aug 20 2022,Laval,3-3,1-3,Metz
Sat Aug 20 2022,Niort,2-1,0-0,Paris FC
Sat Aug 20 2022,Pau FC,0-3,0-1,Sochaux
Sat Aug 20 2022,Rodez,2-2,1-2,Annecy
Sat Aug 20 2022,Valenciennes,0-0,0-0,Quevilly Rouen
Mon Aug 22 2022,Grenoble,0-0,0-0,Bordeaux
Sat Aug 27 2022,Bordeaux,0-1,0-1,Guingamp
Sat Aug 27 2022,Metz,1-2,0-1,Dijon
Sat Aug 27 2022,Annecy,0-0,0-0,Grenoble
Sat Aug 27 2022,Bastia,0-2,0-0,Rodez
Sat Aug 27 2022,Le Havre,1-1,0-1,Amiens
Sat Aug 27 2022,Nimes,1-0,0-0,Laval
Sat Aug 27 2022,Paris FC,1-1,0-1,Caen
Sat Aug 27 2022,Quevilly Rouen,2-1,0-0,Pau FC
Sat Aug 27 2022,Sochaux,3-0,1-0,Niort
Sat Aug 27 2022,Valenciennes,2-2,1-1,St Etienne
Tue Aug 30 2022,Amiens,1-1,0-0,Paris FC
Tue Aug 30 2022,Bordeaux,4-0,3-0,Quevilly Rouen
Tue Aug 30 2022,Caen,1-1,1-1,Pau FC
Tue Aug 30 2022,Dijon,0-2,0-1,Annecy
Tue Aug 30 2022,Grenoble,3-2,1-0,Nimes
Tue Aug 30 2022,Guingamp,1-2,1-1,Sochaux
Tue Aug 30 2022,Laval,1-3,1-0,Le Havre
Tue Aug 30 2022,Niort,0-1,0-1,Valenciennes
Tue Aug 30 2022,Rodez,1-4,0-3,Metz
Tue Aug 30 2022,St Etienne,5-0,4-0,Bastia
Fri Sep 2 2022,Amiens,1-0,0-0,Grenoble
Fri Sep 2 2022,Bastia,1-0,0-0,Dijon
Fri Sep 2 2022,Le Havre,2-1,1-0,Caen
Fri Sep 2 2022,Metz,0-0,0-0,Annecy
Fri Sep 2 2022,Quevilly Rouen,3-3,3-2,Niort
Fri Sep 2 2022,Sochaux,4-1,1-1,Laval
Fri Sep 2 2022,Valenciennes,3-2,1-1,Nimes
Sat Sep 3 2022,Paris FC,1-3,0-2,Bordeaux
Mon Sep 5 2022,Pau FC,2-2,0-1,St Etienne
Sat Sep 10 2022,St Etienne,2-0,1-0,Bordeaux
Sat Sep 10 2022,Annecy,1-0,0-0,Quevilly Rouen
Sat Sep 10 2022,Caen,3-1,0-0,Amiens
Sat Sep 10 2022,Dijon,0-2,0-1,Sochaux
Sat Sep 10 2022,Grenoble,1-2,0-0,Paris FC
Sat Sep 10 2022,Laval,0-1,0-0,Pau FC
Sat Sep 10 2022,Nimes,0-0,0-0,Bastia
Sat Sep 10 2022,Niort,0-1,0-0,Le Havre
Sat Sep 10 2022,Rodez,1-1,0-0,Valenciennes
Mon Sep 12 2022,Metz,3-6,3-3,Guingamp
Sat Sep 17 2022,Bordeaux,2-1,1-0,Dijon
Sat Sep 17 2022,Guingamp,2-1,1-0,St Etienne
Sat Sep 17 2022,Amiens,3-0,0-0,Niort
Sat Sep 17 2022,Bastia,1-0,1-0,Metz
Sat Sep 17 2022,Grenoble,1-0,0-0,Caen
Sat Sep 17 2022,Le Havre,2-0,0-0,Annecy
Sat Sep 17 2022,Paris FC,1-2,1-0,Rodez
Sat Sep 17 2022,Pau FC,1-0,0-0,Valenciennes
Sat Sep 17 2022,Quevilly Rouen,1-3,1-2,Laval
Sat Sep 17 2022,Sochaux,3-1,2-1,Nimes
Sat Oct 1 2022,St Etienne,2-2,0-1,Grenoble
Sat Oct 1 2022,Annecy,0-2,0-1,Bastia
Sat Oct 1 2022,Caen,0-1,0-1,Quevilly Rouen
Sat Oct 1 2022,Dijon,0-0,0-0,Le Havre
Sat Oct 1 2022,Metz,1-0,1-0,Pau FC
Sat Oct 1 2022,Nimes,0-1,0-0,Paris FC
Sat Oct 1 2022,Niort,0-0,0-0,Guingamp
Sat Oct 1 2022,Rodez,0-1,0-1,Amiens
Sat Oct 1 2022,Valenciennes,2-1,1-1,Sochaux
Mon Oct 3 2022,Laval,1-2,0-1,Bordeaux
Tue Oct 4 2022,Guingamp,0-0,0-0,Rodez
Sat Oct 8 2022,Bordeaux,2-0,1-0,Metz
Sat Oct 8 2022,Amiens,2-1,0-1,Dijon
Sat Oct 8 2022,Caen,1-0,1-0,Niort
Sat Oct 8 2022,Grenoble,3-2,3-2,Laval
Sat Oct 8 2022,Guingamp,0-4,0-1,Annecy
Sat Oct 8 2022,Le Havre,3-0,2-0,Bastia
Sat Oct 8 2022,Paris FC,0-1,0-1,Valenciennes
Sat Oct 8 2022,Pau FC,2-2,1-0,Rodez
Sat Oct 8 2022,Quevilly Rouen,3-1,2-0,Nimes
Mon Oct 10 2022,Sochaux,2-1,1-0,St Etienne
Sat Oct 15 2022,St Etienne,0-2,0-0,Paris FC
Sat Oct 15 2022,Annecy,0-2,0-1,Pau FC
Sat Oct 15 2022,Dijon,0-0,0-0,Quevilly Rouen
Sat Oct 15 2022,Laval,4-0,2-0,Caen
Sat Oct 15 2022,Metz,0-0,0-0,Sochaux
Sat Oct 15 2022,Nimes,2-0,2-0,Amiens
Sat Oct 15 2022,Niort,0-3,0-1,Grenoble
Sat Oct 15 2022,Rodez,1-1,0-1,Le Havre
Sat Oct 15 2022,Valenciennes,1-0,1-0,Guingamp
Mon Oct 17 2022,Bastia,1-1,0-0,Bordeaux
Sat Oct 22 2022,Amiens,0-1,0-0,St Etienne
Sat Oct 22 2022,Bordeaux,1-0,1-0,Annecy
Sat Oct 22 2022,Caen,2-0,0-0,Rodez
Sat Oct 22 2022,Grenoble,1-0,0-0,Valenciennes
Sat Oct 22 2022,Guingamp,1-1,0-0,Bastia
Sat Oct 22 2022,Niort,2-1,0-0,Dijon
Sat Oct 22 2022,Paris FC,0-0,0-0,Laval
Sat Oct 22 2022,Pau FC,1-0,1-0,Nimes
Sat Oct 22 2022,Sochaux,2-2,0-1,Quevilly Rouen
Mon Oct 24 2022,Le Havre,2-0,1-0,Metz
Sat Nov 5 2022,Nimes,1-0,1-0,Bordeaux
Sat Nov 5 2022,Annecy,2-1,0-1,Sochaux
Sat Nov 5 2022,Bastia,0-1,0-1,Paris FC
Sat Nov 5 2022,Dijon,1-1,0-1,Guingamp
Sat Nov 5 2022,Laval,2-1,1-1,Niort
Sat Nov 5 2022,Pau FC,2-1,1-0,Amiens
Sat Nov 5 2022,Quevilly Rouen,0-1,0-0,Le Havre
Sat Nov 5 2022,Rodez,0-1,0-0,Grenoble
