Date,Team 1,FT,HT,Team 2
Fri Jul 15 2022,Kaiserslautern,2-1,1-0,Hannover
Sat Jul 16 2022,Greuther Furth,2-2,0-1,Holstein Kiel
Sat Jul 16 2022,Regensburg,2-0,1-0,Darmstadt
Sat Jul 16 2022,Sandhausen,2-1,1-0,Bielefeld
Sat Jul 16 2022,St Pauli,3-2,3-0,Nurnberg
Sat Jul 16 2022,Magdeburg,1-2,0-1,Fortuna Dusseldorf
Sun Jul 17 2022,Braunschweig,0-2,0-0,Hamburg
Sun Jul 17 2022,Hansa Rostock,0-1,0-0,Heidenheim
Sun Jul 17 2022,Paderborn,5-0,0-0,Karlsruhe
Fri Jul 22 2022,Darmstadt,2-1,1-1,Sandhausen
Fri Jul 22 2022,Fortuna Dusseldorf,2-1,2-1,Paderborn
Sat Jul 23 2022,Heidenheim,3-0,1-0,Braunschweig
Sat Jul 23 2022,Holstein Kiel,2-2,0-1,Kaiserslautern
Sat Jul 23 2022,Nurnberg,2-0,1-0,Greuther Furth
Sat Jul 23 2022,Hannover,2-2,1-1,St Pauli
Sun Jul 24 2022,Bielefeld,0-3,0-1,Regensburg
Sun Jul 24 2022,Hamburg,0-1,0-0,Hansa Rostock
Sun Jul 24 2022,Karlsruhe,2-3,0-3,Magdeburg
Fri Aug 5 2022,Greuther Furth,1-1,0-0,Karlsruhe
Fri Aug 5 2022,Sandhausen,1-0,0-0,Fortuna Dusseldorf
Sat Aug 6 2022,Hamburg,1-0,1-0,Heidenheim
Sat Aug 6 2022,Paderborn,4-2,1-2,Hannover
Sat Aug 6 2022,Regensburg,0-0,0-0,Nurnberg
Sat Aug 6 2022,Hansa Rostock,2-1,1-0,Bielefeld
Sun Aug 7 2022,Braunschweig,0-1,0-0,Darmstadt
Sun Aug 7 2022,Kaiserslautern,2-1,1-0,St Pauli
Sun Aug 7 2022,Magdeburg,1-2,1-1,Holstein Kiel
Fri Aug 12 2022,Kaiserslautern,0-1,0-0,Paderborn
Fri Aug 12 2022,Nurnberg,0-3,0-1,Heidenheim
Sat Aug 13 2022,Bielefeld,0-2,0-1,Hamburg
Sat Aug 13 2022,Holstein Kiel,3-0,1-0,Braunschweig
Sat Aug 13 2022,Karlsruhe,3-2,1-1,Sandhausen
Sat Aug 13 2022,Darmstadt,4-0,2-0,Hansa Rostock
Sun Aug 14 2022,Fortuna Dusseldorf,2-2,0-1,Greuther Furth
Sun Aug 14 2022,Hannover,1-0,0-0,Regensburg
Sun Aug 14 2022,St Pauli,3-0,2-0,Magdeburg
Fri Aug 19 2022,Hamburg,1-2,0-2,Darmstadt
Fri Aug 19 2022,Magdeburg,0-4,0-2,Hannover
Sat Aug 20 2022,Paderborn,7-2,5-2,Holstein Kiel
Sat Aug 20 2022,Regensburg,0-6,0-3,Karlsruhe
Sat Aug 20 2022,Sandhausen,1-2,1-0,Nurnberg
Sat Aug 20 2022,Braunschweig,2-2,0-0,Fortuna Dusseldorf
Sun Aug 21 2022,Greuther Furth,1-3,1-0,Kaiserslautern
Sun Aug 21 2022,Hansa Rostock,2-0,2-0,St Pauli
Sun Aug 21 2022,Heidenheim,1-1,1-1,Bielefeld
Fri Aug 26 2022,Bielefeld,4-1,3-0,Braunschweig
Fri Aug 26 2022,Fortuna Dusseldorf,4-0,0-0,Regensburg
Sat Aug 27 2022,Darmstadt,2-2,1-0,Heidenheim
Sat Aug 27 2022,Karlsruhe,2-0,2-0,Hansa Rostock
Sat Aug 27 2022,St Pauli,2-2,0-1,Paderborn
Sat Aug 27 2022,Nurnberg,0-2,0-1,Hamburg
Sun Aug 28 2022,Hannover,2-1,0-0,Greuther Furth
Sun Aug 28 2022,Holstein Kiel,1-0,0-0,Sandhausen
Sun Aug 28 2022,Kaiserslautern,4-4,2-3,Magdeburg
Fri Sep 2 2022,Braunschweig,4-2,2-2,Nurnberg
Fri Sep 2 2022,Heidenheim,2-1,1-0,Fortuna Dusseldorf
Sat Sep 3 2022,Greuther Furth,2-2,0-1,St Pauli
Sat Sep 3 2022,Paderborn,1-0,0-0,Magdeburg
Sat Sep 3 2022,Regensburg,0-0,0-0,Holstein Kiel
Sat Sep 3 2022,Hamburg,1-0,1-0,Karlsruhe
Sun Sep 4 2022,Darmstadt,1-1,1-0,Bielefeld
Sun Sep 4 2022,Hansa Rostock,0-1,0-1,Hannover
Sun Sep 4 2022,Sandhausen,0-0,0-0,Kaiserslautern
Fri Sep 9 2022,Holstein Kiel,2-3,0-1,Hamburg
Fri Sep 9 2022,Nurnberg,1-0,0-0,Bielefeld
Sat Sep 10 2022,Hannover,1-1,0-0,Braunschweig
Sat Sep 10 2022,Karlsruhe,0-0,0-0,Heidenheim
Sat Sep 10 2022,Paderborn,3-0,1-0,Regensburg
Sat Sep 10 2022,Fortuna Dusseldorf,3-1,2-0,Hansa Rostock
Sun Sep 11 2022,Kaiserslautern,3-3,0-1,Darmstadt
Sun Sep 11 2022,Magdeburg,2-1,1-1,Greuther Furth
Sun Sep 11 2022,St Pauli,1-1,1-0,Sandhausen
Fri Sep 16 2022,Braunschweig,2-1,1-0,Karlsruhe
Fri Sep 16 2022,Sandhausen,2-3,0-1,Hannover
Sat Sep 17 2022,Bielefeld,4-2,2-0,Holstein Kiel
Sat Sep 17 2022,Darmstadt,2-0,2-0,Nurnberg
Sat Sep 17 2022,Hansa Rostock,3-1,2-0,Magdeburg
Sat Sep 17 2022,Hamburg,2-0,1-0,Fortuna Dusseldorf
Sun Sep 18 2022,Greuther Furth,2-1,1-0,Paderborn
Sun Sep 18 2022,Heidenheim,2-2,2-1,Kaiserslautern
Sun Sep 18 2022,Regensburg,2-0,2-0,St Pauli
Fri Sep 30 2022,Hannover,1-2,1-1,Hamburg
Fri Sep 30 2022,Paderborn,1-2,1-2,Darmstadt
Sat Oct 1 2022,Fortuna Dusseldorf,4-1,1-1,Bielefeld
Sat Oct 1 2022,Greuther Furth,1-1,0-1,Sandhausen
Sat Oct 1 2022,Holstein Kiel,1-1,1-0,Hansa Rostock
Sat Oct 1 2022,St Pauli,0-0,0-0,Heidenheim
Sun Oct 2 2022,Kaiserslautern,1-1,0-0,Braunschweig
Sun Oct 2 2022,Karlsruhe,3-0,1-0,Nurnberg
Sun Oct 2 2022,Magdeburg,1-0,0-0,Regensburg
Fri Oct 7 2022,Bielefeld,1-2,0-1,Karlsruhe
Fri Oct 7 2022,Regensburg,2-2,1-1,Greuther Furth
Sat Oct 8 2022,Braunschweig,2-1,0-0,St Pauli
Sat Oct 8 2022,Darmstadt,1-0,0-0,Fortuna Dusseldorf
Sat Oct 8 2022,Hansa Rostock,0-3,0-1,Paderborn
Sat Oct 8 2022,Hamburg,1-1,1-0,Kaiserslautern
Sun Oct 9 2022,Heidenheim,2-1,1-0,Hannover
Sun Oct 9 2022,Nurnberg,2-3,1-0,Holstein Kiel
