Date,Team 1,FT,HT,Team 2
Fri Aug 5 2022,Benfica,4-0,3-0,Arouca
Sat Aug 6 2022,Rio Ave,0-1,0-0,Vizela
Sat Aug 6 2022,Estoril,2-0,2-0,Famalicao
Sat Aug 6 2022,Porto,5-1,3-0,Maritimo
Sun Aug 7 2022,Santa Clara,0-0,0-0,Casa Pia
Sun Aug 7 2022,Sp Braga,3-3,2-2,Sp Lisbon
Sun Aug 7 2022,Chaves,0-1,0-1,Guimaraes
Sun Aug 7 2022,Portimonense,0-1,0-1,Boavista
Mon Aug 8 2022,Gil Vicente,1-0,0-0,Pacos Ferreira
Fri Aug 12 2022,Famalicao,0-3,0-2,Sp Braga
Sat Aug 13 2022,Casa Pia,0-1,0-0,Benfica
Sat Aug 13 2022,Sp Lisbon,3-0,1-0,Rio Ave
Sun Aug 14 2022,Boavista,2-1,0-1,Santa Clara
Sun Aug 14 2022,Vizela,0-1,0-0,Porto
Sun Aug 14 2022,Guimaraes,1-0,1-0,Estoril
Mon Aug 15 2022,Maritimo,1-2,1-0,Chaves
Mon Aug 15 2022,Arouca,1-0,1-0,Gil Vicente
Mon Aug 15 2022,Pacos Ferreira,0-3,0-1,Portimonense
Fri Aug 19 2022,Estoril,2-2,1-0,Rio Ave
Sat Aug 20 2022,Santa Clara,1-2,0-0,Arouca
Sat Aug 20 2022,Chaves,1-1,1-1,Vizela
Sat Aug 20 2022,Porto,3-0,1-0,Sp Lisbon
Sun Aug 21 2022,Casa Pia,2-0,0-0,Boavista
Sun Aug 21 2022,Sp Braga,5-0,2-0,Maritimo
Sun Aug 21 2022,Portimonense,2-1,0-0,Guimaraes
Mon Aug 22 2022,Gil Vicente,0-0,0-0,Famalicao
Fri Aug 26 2022,Pacos Ferreira,0-3,0-2,Estoril
Sat Aug 27 2022,Maritimo,0-1,0-1,Portimonense
Sat Aug 27 2022,Boavista,0-3,0-1,Benfica
Sat Aug 27 2022,Sp Lisbon,0-2,0-0,Chaves
Sun Aug 28 2022,Famalicao,1-0,1-0,Santa Clara
Sun Aug 28 2022,Arouca,0-6,0-4,Sp Braga
Sun Aug 28 2022,Rio Ave,3-1,3-0,Porto
Mon Aug 29 2022,Guimaraes,0-1,0-1,Casa Pia
Mon Aug 29 2022,Vizela,2-2,2-2,Gil Vicente
Tue Aug 30 2022,Benfica,3-2,2-1,Pacos Ferreira
Fri Sep 2 2022,Benfica,2-1,0-1,Vizela
Fri Sep 2 2022,Estoril,0-2,0-2,Sp Lisbon
Sat Sep 3 2022,Sp Braga,1-0,0-0,Guimaraes
Sat Sep 3 2022,Gil Vicente,0-2,0-2,Porto
Sun Sep 4 2022,Casa Pia,0-0,0-0,Arouca
Sun Sep 4 2022,Santa Clara,2-1,0-1,Maritimo
Sun Sep 4 2022,Portimonense,1-0,0-0,Famalicao
Mon Sep 5 2022,Boavista,1-0,0-0,Pacos Ferreira
Mon Sep 5 2022,Chaves,1-1,1-0,Rio Ave
Fri Sep 9 2022,Guimaraes,1-0,0-0,Santa Clara
Sat Sep 10 2022,Famalicao,0-1,0-0,Benfica
Sat Sep 10 2022,Sp Lisbon,4-0,2-0,Portimonense
Sat Sep 10 2022,Porto,3-0,1-0,Chaves
Sun Sep 11 2022,Pacos Ferreira,2-3,1-0,Casa Pia
Sun Sep 11 2022,Arouca,1-2,1-1,Boavista
Sun Sep 11 2022,Maritimo,1-2,1-0,Gil Vicente
Sun Sep 11 2022,Rio Ave,2-3,0-2,Sp Braga
Mon Sep 12 2022,Vizela,0-1,0-1,Estoril
Fri Sep 16 2022,Portimonense,1-0,1-0,Chaves
Sat Sep 17 2022,Gil Vicente,2-2,0-1,Rio Ave
Sat Sep 17 2022,Santa Clara,1-1,1-0,Pacos Ferreira
Sat Sep 17 2022,Estoril,1-1,1-0,Porto
Sat Sep 17 2022,Boavista,2-1,1-0,Sp Lisbon
Sun Sep 18 2022,Arouca,2-2,1-0,Guimaraes
Sun Sep 18 2022,Benfica,5-0,1-0,Maritimo
Sun Sep 18 2022,Casa Pia,1-0,0-0,Famalicao
Sun Sep 18 2022,Sp Braga,2-0,0-0,Vizela
Fri Sep 30 2022,Sp Lisbon,3-1,2-0,Gil Vicente
Fri Sep 30 2022,Porto,4-1,2-0,Sp Braga
Sat Oct 1 2022,Vizela,1-0,1-0,Portimonense
Sat Oct 1 2022,Chaves,1-1,1-0,Estoril
Sat Oct 1 2022,Guimaraes,0-0,0-0,Benfica
Sun Oct 2 2022,Rio Ave,1-0,1-0,Santa Clara
Sun Oct 2 2022,Pacos Ferreira,1-1,0-0,Arouca
Sun Oct 2 2022,Famalicao,4-0,2-0,Boavista
Mon Oct 3 2022,Maritimo,1-2,1-1,Casa Pia
Fri Oct 7 2022,Gil Vicente,0-1,0-0,Estoril
Sat Oct 8 2022,Santa Clara,1-2,0-1,Sp Lisbon
Sat Oct 8 2022,Benfica,4-2,3-1,Rio Ave
Sat Oct 8 2022,Portimonense,0-2,0-1,Porto
Sat Oct 8 2022,Pacos Ferreira,0-1,0-1,Guimaraes
Sun Oct 9 2022,Boavista,1-1,1-0,Maritimo
Sun Oct 9 2022,Casa Pia,0-1,0-0,Vizela
Sun Oct 9 2022,Sp Braga,0-1,0-1,Chaves
Mon Oct 10 2022,Arouca,4-1,1-1,Famalicao
Fri Oct 21 2022,Porto,0-1,0-0,Benfica
Sat Oct 22 2022,Famalicao,2-1,1-1,Pacos Ferreira
Sat Oct 22 2022,Estoril,0-2,0-2,Sp Braga
Sat Oct 22 2022,Sp Lisbon,3-1,0-1,Casa Pia
Sun Oct 23 2022,Maritimo,1-1,1-1,Arouca
Sun Oct 23 2022,Vizela,0-1,0-0,Santa Clara
Sun Oct 23 2022,Chaves,3-1,0-1,Gil Vicente
Sun Oct 23 2022,Guimaraes,3-2,1-1,Boavista
Mon Oct 24 2022,Rio Ave,1-0,1-0,Portimonense
Fri Oct 28 2022,Pacos Ferreira,0-1,0-1,Maritimo
Sat Oct 29 2022,Santa Clara,1-1,0-1,Porto
Sat Oct 29 2022,Benfica,5-0,3-0,Chaves
Sat Oct 29 2022,Arouca,1-0,0-0,Sp Lisbon
Sun Oct 30 2022,Boavista,2-2,1-2,Vizela
