Date,Team 1,FT,HT,Team 2
Fri Aug 12 2022,Levante,0-0,0-0,Huesca
Sat Aug 13 2022,Eibar,2-1,0-0,Tenerife
Sat Aug 13 2022,Mirandes,1-1,1-1,Sp Gijon
Sat Aug 13 2022,Leganes,1-2,0-1,Alaves
Sat Aug 13 2022,Las Palmas,0-0,0-0,Zaragoza
Sun Aug 14 2022,Santander,0-2,0-0,Villarreal B
Sun Aug 14 2022,Ibiza,0-2,0-0,Granada
Sun Aug 14 2022,Burgos,1-0,0-0,Malaga
Mon Aug 15 2022,Oviedo,0-1,0-0,Andorra
Mon Aug 15 2022,Lugo,1-2,1-1,Albacete
Mon Aug 15 2022,Cartagena,2-3,1-1,Ponferradina
Fri Aug 19 2022,Villarreal B,2-2,2-1,Eibar
Fri Aug 19 2022,Alaves,1-0,1-0,Mirandes
Sat Aug 20 2022,Sp Gijon,4-1,1-0,Andorra
Sat Aug 20 2022,Albacete,0-0,0-0,Burgos
Sat Aug 20 2022,Zaragoza,0-0,0-0,Levante
Sat Aug 20 2022,Granada,2-0,0-0,Santander
Sun Aug 21 2022,Oviedo,1-0,0-0,Leganes
Sun Aug 21 2022,Huesca,2-3,1-1,Cartagena
Sun Aug 21 2022,Tenerife,1-1,1-0,Lugo
Mon Aug 22 2022,Ponferradina,2-1,1-1,Ibiza
Mon Aug 22 2022,Malaga,0-4,0-1,Las Palmas
Fri Aug 26 2022,Albacete,2-1,1-0,Huesca
Fri Aug 26 2022,Cartagena,1-0,0-0,Zaragoza
Sat Aug 27 2022,Sp Gijon,0-0,0-0,Burgos
Sat Aug 27 2022,Lugo,1-0,1-0,Leganes
Sat Aug 27 2022,Mirandes,1-3,0-1,Malaga
Sat Aug 27 2022,Levante,2-0,1-0,Tenerife
Sun Aug 28 2022,Santander,0-1,0-0,Oviedo
Sun Aug 28 2022,Eibar,1-0,1-0,Ponferradina
Sun Aug 28 2022,Ibiza,1-1,1-0,Alaves
Mon Aug 29 2022,Granada,3-0,2-0,Villarreal B
Mon Aug 29 2022,Las Palmas,2-0,1-0,Andorra
Fri Sep 2 2022,Leganes,2-1,1-0,Eibar
Sat Sep 3 2022,Alaves,1-1,1-0,Las Palmas
Sat Sep 3 2022,Villarreal B,3-0,1-0,Mirandes
Sat Sep 3 2022,Ponferradina,1-3,0-2,Sp Gijon
Sat Sep 3 2022,Tenerife,1-0,0-0,Santander
Sun Sep 4 2022,Andorra,1-0,1-0,Granada
Sun Sep 4 2022,Malaga,1-2,1-2,Albacete
Sun Sep 4 2022,Burgos,1-0,1-0,Cartagena
Sun Sep 4 2022,Huesca,3-0,1-0,Ibiza
Sun Sep 4 2022,Zaragoza,1-2,1-0,Lugo
Mon Sep 5 2022,Oviedo,1-1,1-0,Levante
Fri Sep 9 2022,Las Palmas,1-0,1-0,Leganes
Sat Sep 10 2022,Lugo,1-2,1-0,Alaves
Sat Sep 10 2022,Burgos,0-0,0-0,Oviedo
Sat Sep 10 2022,Cartagena,2-1,0-0,Albacete
Sat Sep 10 2022,Levante,4-1,1-0,Villarreal B
Sun Sep 11 2022,Sp Gijon,0-2,0-1,Santander
Sun Sep 11 2022,Ibiza,1-0,0-0,Tenerife
Sun Sep 11 2022,Mirandes,1-1,1-0,Andorra
Sun Sep 11 2022,Ponferradina,1-2,1-1,Zaragoza
Sun Sep 11 2022,Huesca,1-0,0-0,Malaga
Mon Sep 12 2022,Eibar,4-0,1-0,Granada
Fri Sep 16 2022,Levante,0-1,0-1,Cartagena
Sat Sep 17 2022,Villarreal B,3-1,1-0,Lugo
Sat Sep 17 2022,Oviedo,0-1,0-0,Ibiza
Sat Sep 17 2022,Andorra,2-0,1-0,Eibar
Sat Sep 17 2022,Granada,2-1,1-0,Mirandes
Sat Sep 17 2022,Zaragoza,1-0,0-0,Sp Gijon
Sun Sep 18 2022,Leganes,0-0,0-0,Burgos
Sun Sep 18 2022,Alaves,2-1,1-0,Huesca
Sun Sep 18 2022,Santander,0-0,0-0,Las Palmas
Sun Sep 18 2022,Albacete,0-1,0-0,Ponferradina
Mon Sep 19 2022,Tenerife,3-1,1-1,Malaga
Fri Sep 23 2022,Sp Gijon,2-1,1-1,Ibiza
Sat Sep 24 2022,Huesca,1-0,1-0,Leganes
Sat Sep 24 2022,Mirandes,2-0,1-0,Zaragoza
Sat Sep 24 2022,Malaga,1-1,1-1,Villarreal B
Sat Sep 24 2022,Ponferradina,2-2,1-1,Tenerife
Sun Sep 25 2022,Burgos,0-0,0-0,Levante
Sun Sep 25 2022,Lugo,0-0,0-0,Oviedo
Sun Sep 25 2022,Albacete,1-1,0-0,Andorra
Sun Sep 25 2022,Eibar,2-1,2-0,Santander
Mon Sep 26 2022,Cartagena,1-1,1-0,Alaves
Mon Sep 26 2022,Las Palmas,2-0,1-0,Granada
Fri Sep 30 2022,Tenerife,1-1,0-1,Sp Gijon
Sat Oct 1 2022,Mirandes,3-3,1-1,Las Palmas
Sat Oct 1 2022,Santander,0-0,0-0,Malaga
Sat Oct 1 2022,Andorra,3-1,0-1,Levante
Sat Oct 1 2022,Villarreal B,0-0,0-0,Burgos
Sun Oct 2 2022,Alaves,3-1,2-1,Ponferradina
Sun Oct 2 2022,Leganes,1-2,1-0,Albacete
Sun Oct 2 2022,Granada,0-0,0-0,Huesca
Sun Oct 2 2022,Oviedo,1-3,0-2,Cartagena
Sun Oct 2 2022,Ibiza,3-2,2-1,Lugo
Mon Oct 3 2022,Zaragoza,0-0,0-0,Eibar
Fri Oct 7 2022,Sp Gijon,3-1,2-0,Villarreal B
Sat Oct 8 2022,Ponferradina,0-0,0-0,Granada
Sat Oct 8 2022,Huesca,1-1,0-0,Lugo
Sat Oct 8 2022,Las Palmas,0-0,0-0,Ibiza
Sat Oct 8 2022,Burgos,3-0,0-0,Alaves
Sun Oct 9 2022,Cartagena,1-2,0-0,Leganes
Sun Oct 9 2022,Zaragoza,1-1,1-0,Oviedo
Sun Oct 9 2022,Albacete,1-1,0-0,Tenerife
Sun Oct 9 2022,Levante,0-1,0-0,Santander
Sun Oct 9 2022,Malaga,0-0,0-0,Andorra
Mon Oct 10 2022,Eibar,0-0,0-0,Mirandes
Wed Oct 12 2022,Villarreal B,2-2,0-1,Ponferradina
Wed Oct 12 2022,Andorra,0-1,0-0,Burgos
Wed Oct 12 2022,Leganes,1-0,0-0,Malaga
Wed Oct 12 2022,Alaves,0-0,0-0,Albacete
Wed Oct 12 2022,Oviedo,0-1,0-0,Huesca
Wed Oct 12 2022,Tenerife,0-0,0-0,Cartagena
Wed Oct 12 2022,Lugo,0-1,0-0,Las Palmas
Wed Oct 12 2022,Santander,1-0,0-0,Zaragoza
Thu Oct 13 2022,Ibiza,1-2,1-0,Eibar
Thu Oct 13 2022,Mirandes,0-1,0-1,Levante
Thu Oct 13 2022,Granada,5-0,2-0,Sp Gijon
Sat Oct 15 2022,Andorra,0-1,0-0,Alaves
Sat Oct 15 2022,Zaragoza,2-1,1-0,Villarreal B
Sat Oct 15 2022,Huesca,0-0,0-0,Santander
Sat Oct 15 2022,Ponferradina,0-1,0-1,Las Palmas
Sat Oct 15 2022,Albacete,1-0,0-0,Oviedo
Sun Oct 16 2022,Levante,2-1,0-0,Leganes
