Date,Team 1,FT,HT,Team 2
Fri Aug 13 2021,Besiktas,3-0,1-0,Rizespor
Sat Aug 14 2021,Karagumruk,3-2,2-1,Gaziantep
Sat Aug 14 2021,Altay,3-0,2-0,Kayserispor
Sat Aug 14 2021,Hatayspor,1-1,0-1,Kasimpasa
Sun Aug 15 2021,Buyuksehyr,0-1,0-1,Alanyaspor
Sun Aug 15 2021,Ad. Demirspor,0-1,0-0,Fenerbahce
Sun Aug 15 2021,Antalyaspor,1-1,1-0,Goztep
Mon Aug 16 2021,Sivasspor,0-1,0-0,Konyaspor
Mon Aug 16 2021,Yeni Malatyaspor,1-5,1-4,Trabzonspor
Mon Aug 16 2021,Giresunspor,0-2,0-2,Galatasaray
Fri Aug 20 2021,Kayserispor,1-1,1-0,Ad. Demirspor
Sat Aug 21 2021,Kasimpasa,2-0,1-0,Giresunspor
Sat Aug 21 2021,Rizespor,0-0,0-0,Karagumruk
Sat Aug 21 2021,Alanyaspor,1-4,0-2,Altay
Sat Aug 21 2021,Gaziantep,0-0,0-0,Besiktas
Sun Aug 22 2021,Konyaspor,2-1,0-1,Buyuksehyr
Sun Aug 22 2021,Fenerbahce,2-0,0-0,Antalyaspor
Sun Aug 22 2021,Goztep,0-1,0-0,Yeni Malatyaspor
Mon Aug 23 2021,Trabzonspor,2-1,1-0,Sivasspor
Mon Aug 23 2021,Galatasaray,2-1,1-1,Hatayspor
Fri Aug 27 2021,Antalyaspor,3-2,1-0,Rizespor
Fri Aug 27 2021,Ad. Demirspor,1-1,0-0,Konyaspor
Sat Aug 28 2021,Buyuksehyr,0-1,0-1,Kayserispor
Sat Aug 28 2021,Yeni Malatyaspor,2-0,1-0,Gaziantep
Sat Aug 28 2021,Besiktas,1-0,1-0,Karagumruk
Sat Aug 28 2021,Hatayspor,5-0,3-0,Alanyaspor
Sun Aug 29 2021,Kasimpasa,2-2,1-2,Galatasaray
Sun Aug 29 2021,Sivasspor,2-2,1-0,Goztep
Sun Aug 29 2021,Altay,0-2,0-0,Fenerbahce
Sun Aug 29 2021,Giresunspor,0-1,0-1,Trabzonspor
Sat Sep 11 2021,Karagumruk,4-0,2-0,Ad. Demirspor
Sat Sep 11 2021,Konyaspor,3-1,2-0,Altay
Sat Sep 11 2021,Besiktas,3-0,2-0,Yeni Malatyaspor
Sat Sep 11 2021,Kayserispor,2-0,1-0,Kasimpasa
Sun Sep 12 2021,Fenerbahce,1-1,1-1,Sivasspor
Sun Sep 12 2021,Rizespor,0-2,0-0,Hatayspor
Sun Sep 12 2021,Goztep,2-1,0-1,Buyuksehyr
Sun Sep 12 2021,Trabzonspor,2-2,1-2,Galatasaray
Mon Sep 13 2021,Alanyaspor,1-0,1-0,Giresunspor
Mon Sep 13 2021,Gaziantep,2-0,0-0,Antalyaspor
Fri Sep 17 2021,Altay,2-1,0-1,Goztep
Fri Sep 17 2021,Yeni Malatyaspor,3-4,3-2,Karagumruk
Sat Sep 18 2021,Sivasspor,1-1,1-0,Gaziantep
Sat Sep 18 2021,Kasimpasa,0-1,0-0,Trabzonspor
Sat Sep 18 2021,Ad. Demirspor,3-1,2-0,Rizespor
Sat Sep 18 2021,Antalyaspor,2-3,2-0,Besiktas
Sun Sep 19 2021,Giresunspor,0-0,0-0,Konyaspor
Sun Sep 19 2021,Galatasaray,0-1,0-0,Alanyaspor
Sun Sep 19 2021,Buyuksehyr,2-0,1-0,Fenerbahce
Sun Sep 19 2021,Hatayspor,2-1,0-1,Kayserispor
Tue Sep 21 2021,Karagumruk,0-0,0-0,Antalyaspor
Tue Sep 21 2021,Rizespor,1-2,0-1,Altay
Tue Sep 21 2021,Besiktas,3-3,2-0,Ad. Demirspor
Tue Sep 21 2021,Yeni Malatyaspor,0-1,0-0,Sivasspor
Wed Sep 22 2021,Gaziantep,1-0,1-0,Buyuksehyr
Wed Sep 22 2021,Goztep,0-2,0-1,Hatayspor
Wed Sep 22 2021,Kayserispor,3-0,2-0,Galatasaray
Thu Sep 23 2021,Konyaspor,2-2,1-1,Trabzonspor
Thu Sep 23 2021,Alanyaspor,2-0,0-0,Kasimpasa
Thu Sep 23 2021,Fenerbahce,2-1,1-0,Giresunspor
Fri Sep 24 2021,Altay,2-1,0-0,Besiktas
Sat Sep 25 2021,Sivasspor,4-0,1-0,Karagumruk
Sat Sep 25 2021,Antalyaspor,1-0,0-0,Yeni Malatyaspor
Sat Sep 25 2021,Ad. Demirspor,4-0,1-0,Gaziantep
Sun Sep 26 2021,Giresunspor,1-1,1-1,Kayserispor
Sun Sep 26 2021,Buyuksehyr,3-0,1-0,Rizespor
Sun Sep 26 2021,Hatayspor,1-2,0-2,Fenerbahce
Sun Sep 26 2021,Galatasaray,2-1,0-1,Goztep
Mon Sep 27 2021,Kasimpasa,2-2,1-2,Konyaspor
