Date,Team 1,FT,HT,Team 2
Sat Mar 19 2022,Ural,0-1,?,Khimki
Sat Mar 19 2022,Pari NN,1-1,?,Spartak Moscow
Sat Mar 19 2022,Akhmat Grozny,2-3,?,Lokomotiv Moscow
Sat Mar 19 2022,Zenit,3-0,?,Arsenal Tula
Sun Mar 20 2022,CSKA Moscow,6-1,?,Rubin Kazan
Sun Mar 20 2022,Ufa,1-1,?,Krasnodar
Sun Mar 20 2022,Sochi,2-3,?,Krylya Sovetov
Sun Mar 20 2022,Dynamo Moscow,1-1,?,FK Rostov
Fri Apr 1 2022,Rubin Kazan,2-3,?,Khimki
Sat Apr 2 2022,Arsenal Tula,0-0,?,Akhmat Grozny
Sat Apr 2 2022,Krylya Sovetov,1-2,?,Ufa
Sat Apr 2 2022,FK Rostov,1-2,?,Pari NN
Sat Apr 2 2022,Lokomotiv Moscow,1-0,?,Spartak Moscow
Sun Apr 3 2022,Krasnodar,0-1,?,Dynamo Moscow
Sun Apr 3 2022,CSKA Moscow,2-2,?,Ural
Sun Apr 3 2022,Sochi,0-0,?,Zenit
Wed Apr 6 2022,FK Rostov,1-0,?,Krylya Sovetov
Sat Apr 9 2022,Khimki,4-2,?,CSKA Moscow
Sat Apr 9 2022,Pari NN,0-1,?,Dynamo Moscow
Sat Apr 9 2022,Rubin Kazan,0-1,?,Krasnodar
Sat Apr 9 2022,Akhmat Grozny,0-2,?,Zenit
Sun Apr 10 2022,Ural,0-1,?,Krylya Sovetov
Sun Apr 10 2022,Ufa,1-2,?,Sochi
Sun Apr 10 2022,Spartak Moscow,3-0,?,Arsenal Tula
Sun Apr 10 2022,FK Rostov,4-1,?,Lokomotiv Moscow
Fri Apr 15 2022,Dynamo Moscow,2-0,?,Akhmat Grozny
Sat Apr 16 2022,Ufa,1-1,?,CSKA Moscow
Sat Apr 16 2022,Zenit,3-1,?,Ural
Sat Apr 16 2022,Spartak Moscow,1-1,?,Rubin Kazan
Sun Apr 17 2022,Arsenal Tula,1-2,?,FK Rostov
Sun Apr 17 2022,Krylya Sovetov,2-0,?,Krasnodar
Sun Apr 17 2022,Sochi,2-2,?,Lokomotiv Moscow
Sun Apr 17 2022,Pari NN,0-0,?,Khimki
Sat Apr 23 2022,Ural,2-1,?,Ufa
Sat Apr 23 2022,Lokomotiv Moscow,2-1,?,Pari NN
Sat Apr 23 2022,Sochi,3-2,?,Akhmat Grozny
Sun Apr 24 2022,Khimki,4-1,?,Krylya Sovetov
Sun Apr 24 2022,Rubin Kazan,1-0,?,Arsenal Tula
Sun Apr 24 2022,FK Rostov,3-2,?,Spartak Moscow
Sun Apr 24 2022,CSKA Moscow,1-0,?,Dynamo Moscow
Mon Apr 25 2022,Krasnodar,1-3,?,Zenit
Sat Apr 30 2022,Dynamo Moscow,2-3,?,Ural
Sat Apr 30 2022,Rubin Kazan,0-6,?,Sochi
Sat Apr 30 2022,Krasnodar,2-1,?,FK Rostov
Sat Apr 30 2022,Zenit,3-1,?,Lokomotiv Moscow
Sun May 1 2022,Spartak Moscow,2-1,?,Krylya Sovetov
Sun May 1 2022,Khimki,1-1,?,Ufa
Sun May 1 2022,Akhmat Grozny,2-0,?,CSKA Moscow
Mon May 2 2022,Arsenal Tula,2-2,?,Pari NN
Wed May 4 2022,Krasnodar,1-0,?,Lokomotiv Moscow
Fri May 6 2022,Krylya Sovetov,5-2,?,Dynamo Moscow
Sat May 7 2022,Ural,1-3,?,Spartak Moscow
Sat May 7 2022,Pari NN,0-1,?,Akhmat Grozny
Sat May 7 2022,Zenit,1-0,?,Khimki
Sat May 7 2022,CSKA Moscow,0-1,?,Sochi
Sun May 8 2022,Ufa,0-0,?,FK Rostov
Sun May 8 2022,Arsenal Tula,1-1,?,Krasnodar
Sun May 8 2022,Lokomotiv Moscow,1-0,?,Rubin Kazan
Fri May 13 2022,Sochi,0-0,?,Pari NN
Sat May 14 2022,Ufa,2-1,?,Arsenal Tula
Sat May 14 2022,FK Rostov,2-1,?,Khimki
Sat May 14 2022,Lokomotiv Moscow,3-3,?,Dynamo Moscow
Sat May 14 2022,Akhmat Grozny,1-0,?,Krylya Sovetov
Sun May 15 2022,Ural,3-0,?,Rubin Kazan
Sun May 15 2022,Spartak Moscow,1-1,?,Zenit
Sun May 15 2022,Krasnodar,1-0,?,CSKA Moscow
Sat May 21 2022,Arsenal Tula,1-2,?,Ural
Sat May 21 2022,CSKA Moscow,4-0,?,FK Rostov
Sat May 21 2022,Dynamo Moscow,1-5,?,Sochi
Sat May 21 2022,Khimki,2-1,?,Spartak Moscow
Sat May 21 2022,Krasnodar,1-1,?,Akhmat Grozny
Sat May 21 2022,Krylya Sovetov,0-1,?,Lokomotiv Moscow
Sat May 21 2022,Pari NN,1-0,?,Zenit
Sat May 21 2022,Rubin Kazan,1-2,?,Ufa
Wed May 25 2022,SKA Khabarovsk,1-0,?,Khimki
Wed May 25 2022,Orenburg,2-2,?,Ufa
Sat May 28 2022,Khimki,3-0,?,SKA Khabarovsk
Sat May 28 2022,Ufa,1-2,?,Orenburg
