Date,Team 1,FT,HT,Team 2
Fri Aug 6 2021,Sp Lisbon,3-0,0-0,Vizela
Sat Aug 7 2021,Arouca,0-2,0-1,Estoril
Sat Aug 7 2021,Moreirense,1-2,1-2,Benfica
Sat Aug 7 2021,Maritimo,0-2,0-0,Sp Braga
Sun Aug 8 2021,Guimaraes,0-1,0-0,Portimonense
Sun Aug 8 2021,Tondela,3-0,1-0,Santa Clara
Sun Aug 8 2021,Porto,2-0,1-0,Belenenses
Sun Aug 8 2021,Pacos Ferreira,2-0,0-0,Famalicao
Mon Aug 9 2021,Gil Vicente,3-0,2-0,Boavista
Fri Aug 13 2021,Estoril,0-0,0-0,Guimaraes
Sat Aug 14 2021,Vizela,2-1,0-1,Tondela
Sat Aug 14 2021,Benfica,2-0,2-0,Arouca
Sat Aug 14 2021,Sp Braga,1-2,0-1,Sp Lisbon
Sun Aug 15 2021,Portimonense,0-1,0-0,Gil Vicente
Sun Aug 15 2021,Famalicao,1-2,0-2,Porto
Sun Aug 15 2021,Santa Clara,2-2,0-0,Moreirense
Mon Aug 16 2021,Boavista,3-0,1-0,Pacos Ferreira
Mon Aug 16 2021,Belenenses,1-2,1-2,Maritimo
Fri Aug 20 2021,Arouca,2-1,0-1,Famalicao
Fri Aug 20 2021,Moreirense,2-3,0-2,Sp Braga
Sat Aug 21 2021,Gil Vicente,0-2,0-0,Benfica
Sat Aug 21 2021,Sp Lisbon,2-0,1-0,Belenenses
Sun Aug 22 2021,Tondela,0-3,0-2,Portimonense
Sun Aug 22 2021,Maritimo,1-1,1-1,Porto
Sun Aug 22 2021,Guimaraes,4-0,0-0,Vizela
Mon Aug 23 2021,Pacos Ferreira,1-3,1-1,Estoril
Mon Aug 23 2021,Boavista,2-0,1-0,Santa Clara
Fri Aug 27 2021,Belenenses,1-1,1-0,Moreirense
Fri Aug 27 2021,Estoril,2-1,1-1,Maritimo
Sat Aug 28 2021,Vizela,1-1,0-0,Boavista
Sat Aug 28 2021,Porto,3-0,2-0,Arouca
Sat Aug 28 2021,Famalicao,1-1,0-0,Sp Lisbon
Sun Aug 29 2021,Benfica,2-1,0-1,Tondela
Sun Aug 29 2021,Sp Braga,0-0,0-0,Guimaraes
Sun Aug 29 2021,Portimonense,0-1,0-1,Pacos Ferreira
Sun Aug 29 2021,Santa Clara,1-0,1-0,Gil Vicente
Sat Sep 11 2021,Pacos Ferreira,0-0,0-0,Sp Braga
Sat Sep 11 2021,Santa Clara,0-5,0-1,Benfica
