Date,Team 1,FT,HT,Team 2
Sat Aug 7 2021,Bolton,3-3,1-1,Milton Keynes Dons
Sat Aug 7 2021,Cambridge,1-1,0-1,Oxford
Sat Aug 7 2021,Crewe,1-1,1-1,Cheltenham
Sat Aug 7 2021,Doncaster,1-2,0-0,AFC Wimbledon
Sat Aug 7 2021,Fleetwood Town,0-1,0-0,Portsmouth
Sat Aug 7 2021,Gillingham,1-1,1-1,Lincoln
Sat Aug 7 2021,Ipswich,2-2,0-1,Morecambe
Sat Aug 7 2021,Rotherham,2-0,2-0,Plymouth
Sat Aug 7 2021,Shrewsbury,0-1,0-1,Burton
Sat Aug 7 2021,Sunderland,2-1,1-1,Wigan
Sat Aug 7 2021,Wycombe,2-1,2-0,Accrington
Sat Aug 7 2021,Charlton,0-0,0-0,Sheffield Weds
Sat Aug 14 2021,Accrington,2-1,2-0,Cambridge
Sat Aug 14 2021,AFC Wimbledon,3-3,1-2,Bolton
Sat Aug 14 2021,Burton,2-1,1-1,Ipswich
Sat Aug 14 2021,Cheltenham,1-3,1-1,Wycombe
Sat Aug 14 2021,Lincoln,2-1,0-1,Fleetwood Town
Sat Aug 14 2021,Milton Keynes Dons,1-2,0-1,Sunderland
Sat Aug 14 2021,Morecambe,2-0,2-0,Shrewsbury
Sat Aug 14 2021,Oxford,2-1,2-1,Charlton
Sat Aug 14 2021,Plymouth,1-0,0-0,Gillingham
Sat Aug 14 2021,Portsmouth,2-0,0-0,Crewe
Sat Aug 14 2021,Sheffield Weds,2-0,0-0,Doncaster
Sat Aug 14 2021,Wigan,1-0,0-0,Rotherham
Tue Aug 17 2021,Accrington,1-0,1-0,Doncaster
Tue Aug 17 2021,AFC Wimbledon,1-1,0-0,Gillingham
Tue Aug 17 2021,Burton,1-0,0-0,Sunderland
Tue Aug 17 2021,Cheltenham,2-1,0-1,Ipswich
Tue Aug 17 2021,Lincoln,0-1,0-0,Bolton
Tue Aug 17 2021,Milton Keynes Dons,2-1,1-1,Charlton
Tue Aug 17 2021,Morecambe,0-1,0-0,Rotherham
Tue Aug 17 2021,Oxford,1-0,1-0,Crewe
Tue Aug 17 2021,Plymouth,1-1,0-0,Cambridge
Tue Aug 17 2021,Portsmouth,1-0,1-0,Shrewsbury
Tue Aug 17 2021,Sheffield Weds,1-0,1-0,Fleetwood Town
Tue Aug 17 2021,Wigan,1-1,0-0,Wycombe
Sat Aug 21 2021,Rotherham,0-2,0-0,Sheffield Weds
Sat Aug 21 2021,Bolton,2-1,1-1,Oxford
Sat Aug 21 2021,Cambridge,3-0,0-0,Burton
Sat Aug 21 2021,Charlton,0-2,0-0,Wigan
Sat Aug 21 2021,Crewe,0-1,0-1,Accrington
Sat Aug 21 2021,Doncaster,0-0,0-0,Portsmouth
Sat Aug 21 2021,Fleetwood Town,3-2,1-1,Cheltenham
Sat Aug 21 2021,Gillingham,2-1,1-1,Morecambe
Sat Aug 21 2021,Ipswich,2-2,1-0,Milton Keynes Dons
Sat Aug 21 2021,Shrewsbury,0-3,0-1,Plymouth
Sat Aug 21 2021,Sunderland,1-0,0-0,AFC Wimbledon
Sat Aug 21 2021,Wycombe,1-0,1-0,Lincoln
Fri Aug 27 2021,Burton,1-1,0-1,Cheltenham
Sat Aug 28 2021,Rotherham,2-0,2-0,Doncaster
Sat Aug 28 2021,Cambridge,1-0,1-0,Bolton
Sat Aug 28 2021,Charlton,2-0,2-0,Crewe
Sat Aug 28 2021,Ipswich,2-2,0-0,AFC Wimbledon
Sat Aug 28 2021,Milton Keynes Dons,2-0,1-0,Accrington
Sat Aug 28 2021,Morecambe,1-0,0-0,Sheffield Weds
Sat Aug 28 2021,Oxford,3-1,2-0,Lincoln
Sat Aug 28 2021,Plymouth,1-1,1-1,Fleetwood Town
Sat Aug 28 2021,Shrewsbury,2-1,0-1,Gillingham
Sat Aug 28 2021,Sunderland,3-1,2-0,Wycombe
Sat Aug 28 2021,Wigan,1-0,0-0,Portsmouth
Sat Sep 4 2021,Accrington,1-0,1-0,Shrewsbury
Sat Sep 4 2021,AFC Wimbledon,3-1,0-1,Oxford
Sat Sep 4 2021,Cheltenham,1-1,1-0,Milton Keynes Dons
Mon Sep 6 2021,Bolton,0-0,0-0,Burton
Sat Sep 11 2021,Burton,1-1,0-1,Gillingham
Sat Sep 11 2021,Cambridge,1-5,0-3,Lincoln
Sat Sep 11 2021,Charlton,1-2,0-2,Cheltenham
Sat Sep 11 2021,Ipswich,2-5,2-3,Bolton
Sat Sep 11 2021,Milton Keynes Dons,1-0,0-0,Portsmouth
Sat Sep 11 2021,Morecambe,3-4,0-1,AFC Wimbledon
Sat Sep 11 2021,Oxford,0-0,0-0,Wycombe
Sat Sep 11 2021,Plymouth,3-0,2-0,Sheffield Weds
Sat Sep 11 2021,Rotherham,2-4,2-1,Fleetwood Town
Sat Sep 11 2021,Shrewsbury,1-1,1-1,Crewe
Sat Sep 11 2021,Sunderland,2-1,1-1,Accrington
Sat Sep 11 2021,Wigan,2-1,1-1,Doncaster
Tue Sep 14 2021,Lincoln,1-1,0-1,Rotherham
Sat Sep 18 2021,Accrington,1-4,0-2,Wigan
Sat Sep 18 2021,AFC Wimbledon,0-1,0-0,Plymouth
Sat Sep 18 2021,Bolton,0-2,0-2,Rotherham
Sat Sep 18 2021,Cheltenham,1-0,0-0,Oxford
Sat Sep 18 2021,Crewe,2-0,1-0,Burton
Sat Sep 18 2021,Doncaster,1-0,0-0,Morecambe
Sat Sep 18 2021,Fleetwood Town,2-2,0-1,Sunderland
Sat Sep 18 2021,Gillingham,1-4,1-2,Milton Keynes Dons
Sat Sep 18 2021,Lincoln,0-1,0-1,Ipswich
Sat Sep 18 2021,Portsmouth,1-2,0-1,Cambridge
Sat Sep 18 2021,Sheffield Weds,1-1,1-1,Shrewsbury
Sat Sep 18 2021,Wycombe,2-1,1-0,Charlton
Tue Sep 21 2021,Crewe,1-3,0-2,Morecambe
Tue Sep 21 2021,Gillingham,1-1,0-1,Charlton
Tue Sep 21 2021,Portsmouth,2-2,1-0,Plymouth
Sat Sep 25 2021,Burton,1-2,0-1,Lincoln
Sat Sep 25 2021,Cambridge,2-2,1-1,Fleetwood Town
Sat Sep 25 2021,Charlton,2-2,0-1,Portsmouth
Sat Sep 25 2021,Ipswich,1-1,0-1,Sheffield Weds
Sat Sep 25 2021,Milton Keynes Dons,1-0,1-0,Wycombe
Sat Sep 25 2021,Morecambe,3-3,2-2,Accrington
Sat Sep 25 2021,Oxford,1-1,1-1,Gillingham
Sat Sep 25 2021,Plymouth,2-1,0-0,Doncaster
Sat Sep 25 2021,Rotherham,1-1,0-0,Crewe
Sat Sep 25 2021,Shrewsbury,2-1,1-1,AFC Wimbledon
Sat Sep 25 2021,Sunderland,1-0,1-0,Bolton
Sat Sep 25 2021,Wigan,2-0,1-0,Cheltenham
Tue Sep 28 2021,Burton,2-1,1-0,Portsmouth
Tue Sep 28 2021,Cambridge,0-2,0-1,Gillingham
Tue Sep 28 2021,Charlton,1-4,1-1,Bolton
Tue Sep 28 2021,Ipswich,6-0,2-0,Doncaster
Tue Sep 28 2021,Milton Keynes Dons,3-3,2-2,Fleetwood Town
Tue Sep 28 2021,Morecambe,2-0,0-0,Lincoln
Tue Sep 28 2021,Oxford,5-1,2-0,Accrington
Tue Sep 28 2021,Plymouth,1-1,0-1,Crewe
Tue Sep 28 2021,Rotherham,3-0,2-0,AFC Wimbledon
Tue Sep 28 2021,Shrewsbury,1-2,0-0,Wycombe
