Date,Team 1,FT,HT,Team 2
Fri Aug 6 2021,Monaco,1-1,1-1,Nantes
Sat Aug 7 2021,Lyon,1-1,0-1,Brest
Sat Aug 7 2021,Troyes,1-2,1-2,Paris SG
Sun Aug 8 2021,Rennes,1-1,1-1,Lens
Sun Aug 8 2021,Bordeaux,0-2,0-0,Clermont
Sun Aug 8 2021,Nice,0-0,0-0,Reims
Sun Aug 8 2021,St Etienne,1-1,0-0,Lorient
Sun Aug 8 2021,Strasbourg,0-2,0-0,Angers
Sun Aug 8 2021,Metz,3-3,2-1,Lille
Sun Aug 8 2021,Montpellier,2-3,2-0,Marseille
Fri Aug 13 2021,Lorient,1-0,1-0,Monaco
Sat Aug 14 2021,Lille,0-4,0-3,Nice
Sat Aug 14 2021,Paris SG,4-2,3-0,Strasbourg
Sun Aug 15 2021,Angers,3-0,1-0,Lyon
Sun Aug 15 2021,Brest,1-1,0-0,Rennes
Sun Aug 15 2021,Clermont,2-0,0-0,Troyes
Sun Aug 15 2021,Nantes,2-0,1-0,Metz
Sun Aug 15 2021,Reims,3-3,2-3,Montpellier
Sun Aug 15 2021,Lens,2-2,1-1,St Etienne
Sun Aug 15 2021,Marseille,2-2,2-0,Bordeaux
Fri Aug 20 2021,Brest,2-4,1-2,Paris SG
Sat Aug 21 2021,Monaco,0-2,0-0,Lens
Sat Aug 21 2021,St Etienne,1-1,0-1,Lille
Sun Aug 22 2021,Lyon,3-3,3-1,Clermont
Sun Aug 22 2021,Bordeaux,1-1,1-1,Angers
Sun Aug 22 2021,Metz,1-1,1-1,Reims
Sun Aug 22 2021,Montpellier,3-1,0-1,Lorient
Sun Aug 22 2021,Strasbourg,1-1,0-1,Troyes
Sun Aug 22 2021,Rennes,1-0,0-0,Nantes
Fri Aug 27 2021,Nantes,0-1,0-1,Lyon
Sat Aug 28 2021,Nice,4-0,3-0,Bordeaux
Sat Aug 28 2021,Marseille,3-1,1-1,St Etienne
Sun Aug 29 2021,Troyes,1-2,0-1,Monaco
Sun Aug 29 2021,Angers,2-0,0-0,Rennes
Sun Aug 29 2021,Clermont,2-2,1-2,Metz
