Date,Team 1,FT,HT,Team 2
Fri Aug 13 2021,M'gladbach,1-1,1-1,Bayern Munich
Sat Aug 14 2021,Augsburg,0-4,0-1,Hoffenheim
Sat Aug 14 2021,Bielefeld,0-0,0-0,Freiburg
Sat Aug 14 2021,Stuttgart,5-1,2-0,Greuther Furth
Sat Aug 14 2021,Union Berlin,1-1,1-1,Leverkusen
Sat Aug 14 2021,Wolfsburg,1-0,1-0,Bochum
Sat Aug 14 2021,Dortmund,5-2,3-1,Ein Frankfurt
Sun Aug 15 2021,Mainz,1-0,1-0,RB Leipzig
Sun Aug 15 2021,FC Koln,3-1,1-1,Hertha
Fri Aug 20 2021,RB Leipzig,4-0,1-0,Stuttgart
Sat Aug 21 2021,Bochum,2-0,1-0,Mainz
Sat Aug 21 2021,Ein Frankfurt,0-0,0-0,Augsburg
Sat Aug 21 2021,Freiburg,2-1,1-0,Dortmund
Sat Aug 21 2021,Greuther Furth,1-1,0-1,Bielefeld
Sat Aug 21 2021,Hertha,1-2,0-0,Wolfsburg
Sat Aug 21 2021,Leverkusen,4-0,2-0,M'gladbach
Sun Aug 22 2021,Hoffenheim,2-2,2-1,Union Berlin
Sun Aug 22 2021,Bayern Munich,3-2,0-0,FC Koln
Fri Aug 27 2021,Dortmund,3-2,0-0,Hoffenheim
Sat Aug 28 2021,Augsburg,1-4,1-2,Leverkusen
Sat Aug 28 2021,Bielefeld,1-1,0-1,Ein Frankfurt
Sat Aug 28 2021,FC Koln,2-1,0-0,Bochum
Sat Aug 28 2021,Mainz,3-0,2-0,Greuther Furth
Sat Aug 28 2021,Stuttgart,2-3,2-3,Freiburg
Sat Aug 28 2021,Bayern Munich,5-0,2-0,Hertha
Sun Aug 29 2021,Union Berlin,2-1,2-0,M'gladbach
Sun Aug 29 2021,Wolfsburg,1-0,0-0,RB Leipzig
Sat Sep 11 2021,Freiburg,1-1,0-1,FC Koln
Sat Sep 11 2021,Greuther Furth,0-2,0-1,Wolfsburg
Sat Sep 11 2021,Hoffenheim,0-2,0-1,Mainz
Sat Sep 11 2021,Leverkusen,3-4,2-1,Dortmund
Sat Sep 11 2021,Union Berlin,0-0,0-0,Augsburg
Sat Sep 11 2021,RB Leipzig,1-4,0-1,Bayern Munich
Sun Sep 12 2021,Ein Frankfurt,1-1,0-0,Stuttgart
Sun Sep 12 2021,Bochum,1-3,0-2,Hertha
Sun Sep 12 2021,M'gladbach,3-1,1-1,Bielefeld
Fri Sep 17 2021,Hertha,2-1,0-0,Greuther Furth
Sat Sep 18 2021,Augsburg,1-0,0-0,M'gladbach
Sat Sep 18 2021,Bayern Munich,7-0,4-0,Bochum
