Date,Team 1,FT,HT,Team 2
Sat Jul 31 2021,Airdrie Utd,0-3,0-1,Montrose
Sat Jul 31 2021,Clyde,0-3,0-2,Dumbarton
Sat Jul 31 2021,Cove Rangers,1-1,0-0,Falkirk
Sat Jul 31 2021,East Fife,1-1,1-0,Queens Park
Sat Jul 31 2021,Peterhead,2-0,1-0,Alloa
Sat Aug 7 2021,Alloa,3-1,1-0,East Fife
Sat Aug 7 2021,Dumbarton,2-2,0-1,Airdrie Utd
Sat Aug 7 2021,Falkirk,2-1,1-0,Peterhead
Sat Aug 7 2021,Montrose,2-2,0-0,Clyde
Sat Aug 7 2021,Queens Park,2-0,0-0,Cove Rangers
Sat Aug 14 2021,Airdrie Utd,1-2,0-2,Falkirk
Sat Aug 14 2021,Clyde,2-1,0-0,Alloa
Sat Aug 14 2021,Cove Rangers,5-2,2-0,East Fife
Sat Aug 14 2021,Montrose,1-0,0-0,Peterhead
Sat Aug 14 2021,Queens Park,3-0,1-0,Dumbarton
Sat Aug 21 2021,Alloa,1-1,0-0,Queens Park
Sat Aug 21 2021,Dumbarton,1-3,0-2,Cove Rangers
Sat Aug 21 2021,East Fife,0-2,0-1,Montrose
Sat Aug 21 2021,Falkirk,3-0,0-0,Clyde
Sat Aug 21 2021,Peterhead,2-3,0-1,Airdrie Utd
Sat Aug 28 2021,Clyde,2-1,2-0,Cove Rangers
Sat Aug 28 2021,East Fife,3-0,0-0,Peterhead
Sat Aug 28 2021,Falkirk,0-1,0-1,Queens Park
Sat Aug 28 2021,Montrose,1-2,0-2,Dumbarton
Sat Sep 11 2021,Alloa,2-0,1-0,Falkirk
Sat Sep 11 2021,Cove Rangers,1-1,0-0,Montrose
Sat Sep 11 2021,Dumbarton,5-0,2-0,East Fife
Sat Sep 11 2021,Peterhead,3-2,3-2,Clyde
Sat Sep 11 2021,Queens Park,0-0,0-0,Airdrie Utd
Tue Sep 14 2021,Airdrie Utd,2-1,1-0,Alloa
Sat Sep 18 2021,Airdrie Utd,3-0,1-0,East Fife
Sat Sep 18 2021,Clyde,2-2,1-0,Queens Park
Sat Sep 18 2021,Falkirk,1-2,0-0,Dumbarton
Sat Sep 18 2021,Montrose,0-2,0-2,Alloa
Sat Sep 18 2021,Peterhead,0-1,0-0,Cove Rangers
Sat Sep 25 2021,Cove Rangers,1-0,0-0,Airdrie Utd
Sat Sep 25 2021,Dumbarton,1-1,0-1,Alloa
Sat Sep 25 2021,East Fife,0-2,0-0,Clyde
Sat Sep 25 2021,Montrose,2-2,0-0,Falkirk
Sat Sep 25 2021,Queens Park,3-2,1-0,Peterhead
Sat Oct 2 2021,Airdrie Utd,2-1,1-1,Clyde
Sat Oct 2 2021,Alloa,1-3,0-0,Cove Rangers
Sat Oct 2 2021,Falkirk,2-1,0-1,East Fife
Sat Oct 2 2021,Peterhead,5-0,1-0,Dumbarton
Sun Oct 3 2021,Queens Park,1-1,0-0,Montrose
Sat Oct 16 2021,Alloa,2-4,2-2,Peterhead
Sat Oct 16 2021,Clyde,0-5,0-3,Montrose
Sat Oct 16 2021,Dumbarton,0-3,0-0,Queens Park
Sat Oct 16 2021,East Fife,4-2,3-0,Cove Rangers
Sat Oct 16 2021,Falkirk,0-3,0-1,Airdrie Utd
Sat Oct 23 2021,Airdrie Utd,3-2,1-1,Dumbarton
Sat Oct 23 2021,Cove Rangers,3-0,1-0,Clyde
Sat Oct 23 2021,Montrose,4-1,0-0,East Fife
Sat Oct 23 2021,Peterhead,0-0,0-0,Falkirk
Sun Oct 24 2021,Queens Park,3-4,1-1,Alloa
Sat Oct 30 2021,Alloa,2-1,1-0,Airdrie Utd
Sat Oct 30 2021,Clyde,1-3,0-1,Falkirk
Sat Oct 30 2021,Cove Rangers,3-3,1-2,Queens Park
Sat Oct 30 2021,East Fife,2-1,1-0,Dumbarton
Sat Oct 30 2021,Peterhead,0-0,0-0,Montrose
