Date,Team 1,FT,HT,Team 2
Fri Jul 16 2021,Midtjylland,1-2,?,Odense
Sun Jul 18 2021,Nordsjaelland,1-2,?,Viborg
Sun Jul 18 2021,Vejle,0-2,?,Randers FC
Sun Jul 18 2021,FC Copenhagen,2-2,?,Aalborg
Sun Jul 18 2021,Aarhus,1-1,?,Brondby
Mon Jul 19 2021,Silkeborg,0-0,?,Sonderjyske
Sat Jul 24 2021,Aalborg,0-1,?,Midtjylland
Sun Jul 25 2021,Nordsjaelland,0-0,?,Aarhus
Sun Jul 25 2021,Randers FC,1-1,?,Odense
Sun Jul 25 2021,FC Copenhagen,0-0,?,Silkeborg
Sun Jul 25 2021,Brondby,1-1,?,Viborg
Mon Jul 26 2021,Sonderjyske,1-0,?,Vejle
Sat Jul 31 2021,Viborg,0-2,?,Midtjylland
Sun Aug 1 2021,Aarhus,1-2,?,Randers FC
Sun Aug 1 2021,Silkeborg,0-0,?,Aalborg
Sun Aug 1 2021,Vejle,2-2,?,Brondby
Sun Aug 1 2021,Odense,0-2,?,FC Copenhagen
Mon Aug 2 2021,Sonderjyske,0-2,?,Nordsjaelland
Fri Aug 6 2021,Silkeborg,4-1,?,Viborg
Fri Aug 6 2021,Midtjylland,4-1,?,Vejle
Sun Aug 8 2021,Randers FC,1-0,?,Sonderjyske
Sun Aug 8 2021,FC Copenhagen,4-2,?,Brondby
Sun Aug 8 2021,Aalborg,2-0,?,Aarhus
Mon Aug 9 2021,Nordsjaelland,3-1,?,Odense
Fri Aug 13 2021,Sonderjyske,0-2,?,Midtjylland
Fri Aug 13 2021,Viborg,1-2,?,Randers FC
Fri Aug 13 2021,Brondby,0-1,?,Nordsjaelland
Sun Aug 15 2021,Odense,1-1,?,Silkeborg
Sun Aug 15 2021,Aarhus,1-3,?,FC Copenhagen
Mon Aug 16 2021,Vejle,0-1,?,Aalborg
Fri Aug 20 2021,Midtjylland,3-0,?,Silkeborg
Sat Aug 21 2021,Odense,2-2,?,Brondby
Sun Aug 22 2021,Randers FC,1-1,?,Aalborg
Sun Aug 22 2021,FC Copenhagen,2-0,?,Sonderjyske
Sun Aug 22 2021,Viborg,2-0,?,Aarhus
Mon Aug 23 2021,Nordsjaelland,3-1,?,Vejle
Fri Aug 27 2021,Aalborg,2-1,?,Nordsjaelland
Sun Aug 29 2021,Silkeborg,2-1,?,Randers FC
Sun Aug 29 2021,Sonderjyske,2-2,?,Viborg
Sun Aug 29 2021,Vejle,0-4,?,FC Copenhagen
Sun Aug 29 2021,Aarhus,2-2,?,Odense
Sun Aug 29 2021,Brondby,2-0,?,Midtjylland
Fri Sep 10 2021,Midtjylland,2-0,?,Nordsjaelland
Fri Sep 10 2021,Brondby,1-1,?,Silkeborg
Sun Sep 12 2021,Viborg,2-3,?,Aalborg
Sun Sep 12 2021,Randers FC,0-2,?,FC Copenhagen
Sun Sep 12 2021,Aarhus,1-0,?,Vejle
Mon Sep 13 2021,Odense,2-1,?,Sonderjyske
Fri Sep 17 2021,Aalborg,2-0,?,Odense
Sun Sep 19 2021,Randers FC,3-2,?,Nordsjaelland
Sun Sep 19 2021,Vejle,1-1,?,Viborg
Sun Sep 19 2021,Sonderjyske,1-0,?,Brondby
Sun Sep 19 2021,FC Copenhagen,0-1,?,Midtjylland
Mon Sep 20 2021,Silkeborg,0-2,?,Aarhus
Sun Sep 26 2021,Midtjylland,1-0,?,Randers FC
Sun Sep 26 2021,Viborg,1-1,?,Odense
Sun Sep 26 2021,Nordsjaelland,1-5,?,FC Copenhagen
Sun Sep 26 2021,Brondby,2-1,?,Aalborg
Sun Sep 26 2021,Vejle,2-4,?,Silkeborg
Mon Sep 27 2021,Aarhus,1-0,?,Sonderjyske
Fri Oct 1 2021,Odense,6-0,?,Vejle
Sun Oct 3 2021,Aalborg,4-0,?,Sonderjyske
Sun Oct 3 2021,Silkeborg,4-1,?,Nordsjaelland
Sun Oct 3 2021,Midtjylland,4-0,?,Aarhus
Sun Oct 3 2021,Randers FC,1-1,?,Brondby
Sun Oct 3 2021,FC Copenhagen,1-1,?,Viborg
