Date,Team 1,FT,HT,Team 2
Fri Aug 10 2012,Hereford,2-1,1-0,Macclesfield
Sat Aug 11 2012,Barrow,0-0,0-0,Telford United
Sat Aug 11 2012,Braintree Town,2-2,0-2,Hyde United
Sat Aug 11 2012,Dartford,2-3,1-2,Tamworth
Sat Aug 11 2012,Forest Green,1-1,0-1,Cambridge
Sat Aug 11 2012,Lincoln,1-0,1-0,Kidderminster
Sat Aug 11 2012,Luton,2-2,0-2,Gateshead
Sat Aug 11 2012,Mansfield,3-4,0-2,Newport County
Sat Aug 11 2012,Nuneaton Town,4-5,2-3,Ebbsfleet
Sat Aug 11 2012,Southport,1-1,0-0,Grimsby
Sat Aug 11 2012,Stockport,1-0,1-0,Alfreton Town
Sat Aug 11 2012,Wrexham,3-1,2-0,Woking
Tue Aug 14 2012,Alfreton Town,3-3,1-1,Southport
Tue Aug 14 2012,Cambridge,2-1,1-1,Lincoln
Tue Aug 14 2012,Ebbsfleet,0-1,0-0,Braintree Town
Tue Aug 14 2012,Gateshead,4-1,1-1,Mansfield
Tue Aug 14 2012,Grimsby,1-2,0-0,Stockport
Tue Aug 14 2012,Hyde United,0-0,0-0,Barrow
Tue Aug 14 2012,Kidderminster,0-2,0-2,Luton
Tue Aug 14 2012,Macclesfield,2-0,1-0,Wrexham
Tue Aug 14 2012,Newport County,4-0,2-0,Nuneaton Town
Tue Aug 14 2012,Tamworth,2-2,0-2,Hereford
Tue Aug 14 2012,Telford United,1-2,0-2,Forest Green
Tue Aug 14 2012,Woking,1-0,0-0,Dartford
Fri Aug 17 2012,Hyde United,1-2,0-0,Luton
Sat Aug 18 2012,Alfreton Town,0-3,0-0,Hereford
Sat Aug 18 2012,Cambridge,2-0,0-0,Southport
Sat Aug 18 2012,Ebbsfleet,1-1,0-0,Wrexham
Sat Aug 18 2012,Gateshead,1-1,0-0,Forest Green
Sat Aug 18 2012,Grimsby,0-0,0-0,Nuneaton Town
Sat Aug 18 2012,Kidderminster,2-3,1-1,Mansfield
Sat Aug 18 2012,Macclesfield,2-0,1-0,Dartford
Sat Aug 18 2012,Newport County,2-1,2-0,Lincoln
Sat Aug 18 2012,Tamworth,1-0,1-0,Stockport
Sat Aug 18 2012,Telford United,3-0,2-0,Braintree Town
Sat Aug 18 2012,Woking,3-1,1-1,Barrow
Fri Aug 24 2012,Stockport,1-2,1-0,Gateshead
Sat Aug 25 2012,Barrow,1-3,0-1,Alfreton Town
Sat Aug 25 2012,Braintree Town,1-2,0-0,Newport County
Sat Aug 25 2012,Dartford,1-0,1-0,Kidderminster
Sat Aug 25 2012,Forest Green,3-1,0-1,Woking
Sat Aug 25 2012,Hereford,4-2,2-0,Ebbsfleet
Sat Aug 25 2012,Lincoln,2-3,1-1,Macclesfield
Sat Aug 25 2012,Luton,0-1,0-1,Telford United
Sat Aug 25 2012,Mansfield,1-0,1-0,Hyde United
Sat Aug 25 2012,Nuneaton Town,2-2,0-0,Cambridge
Sat Aug 25 2012,Southport,0-3,0-2,Tamworth
Sat Aug 25 2012,Wrexham,0-0,0-0,Grimsby
Mon Aug 27 2012,Alfreton Town,0-3,0-0,Nuneaton Town
Mon Aug 27 2012,Cambridge,1-2,0-0,Dartford
Mon Aug 27 2012,Ebbsfleet,1-3,0-2,Luton
Mon Aug 27 2012,Gateshead,1-1,1-0,Lincoln
Mon Aug 27 2012,Grimsby,4-1,2-0,Mansfield
Mon Aug 27 2012,Hyde United,0-2,0-1,Southport
Mon Aug 27 2012,Kidderminster,0-1,0-0,Forest Green
Mon Aug 27 2012,Macclesfield,2-0,1-0,Barrow
Mon Aug 27 2012,Tamworth,0-1,0-1,Wrexham
Mon Aug 27 2012,Telford United,2-2,0-1,Stockport
Tue Aug 28 2012,Newport County,2-0,0-0,Hereford
Tue Aug 28 2012,Woking,1-4,1-1,Braintree Town
Sat Sep 1 2012,Barrow,1-1,0-1,Kidderminster
Sat Sep 1 2012,Braintree Town,2-1,1-1,Tamworth
Sat Sep 1 2012,Dartford,5-1,3-0,Alfreton Town
Sat Sep 1 2012,Forest Green,3-1,2-0,Hyde United
Sat Sep 1 2012,Hereford,0-2,0-2,Grimsby
Sat Sep 1 2012,Lincoln,1-1,1-0,Ebbsfleet
Sat Sep 1 2012,Luton,4-1,2-0,Macclesfield
