Date,Team 1,FT,HT,Team 2
Sat Aug 11 2012,Alloa,1-1,0-1,East Fife
Sat Aug 11 2012,Ayr,1-1,1-0,Stenhousemuir
Sat Aug 11 2012,Brechin,1-0,1-0,Albion Rvs
Sat Aug 11 2012,Queen of Sth,2-0,1-0,Forfar
Sat Aug 11 2012,Stranraer,1-1,1-0,Arbroath
Sat Aug 18 2012,Albion Rvs,0-3,0-1,Alloa
Sat Aug 18 2012,Arbroath,4-2,1-1,Ayr
Sat Aug 18 2012,East Fife,0-0,0-0,Queen of Sth
Sat Aug 18 2012,Forfar,4-0,1-0,Stranraer
Sat Aug 18 2012,Stenhousemuir,3-1,1-0,Brechin
Sat Aug 25 2012,Alloa,2-3,2-1,Arbroath
Sat Aug 25 2012,Ayr,2-3,1-1,Forfar
Sat Aug 25 2012,Brechin,2-1,2-0,East Fife
Sat Aug 25 2012,Queen of Sth,1-0,1-0,Albion Rvs
Sat Aug 25 2012,Stranraer,1-1,0-1,Stenhousemuir
Sat Sep 1 2012,Brechin,1-3,0-0,Alloa
Sat Sep 1 2012,East Fife,1-2,1-1,Albion Rvs
Sat Sep 1 2012,Queen of Sth,6-0,2-0,Arbroath
Sat Sep 1 2012,Stenhousemuir,0-4,0-2,Forfar
Sat Sep 1 2012,Stranraer,2-0,2-0,Ayr
Sat Sep 15 2012,Albion Rvs,2-1,0-0,Stranraer
Sat Sep 15 2012,Alloa,0-2,0-0,Stenhousemuir
Sat Sep 15 2012,Arbroath,2-0,2-0,East Fife
Sat Sep 15 2012,Ayr,2-4,2-2,Queen of Sth
Sat Sep 15 2012,Forfar,1-0,1-0,Brechin
Sat Sep 22 2012,Albion Rvs,4-4,1-2,Stenhousemuir
Sat Sep 22 2012,Alloa,3-0,2-0,Stranraer
Sat Sep 22 2012,Arbroath,1-1,0-1,Forfar
Sat Sep 22 2012,Brechin,0-3,0-2,Queen of Sth
Sat Sep 22 2012,East Fife,2-3,1-2,Ayr
Sat Sep 29 2012,Ayr,3-0,1-0,Brechin
Sat Sep 29 2012,Forfar,4-2,2-0,Albion Rvs
Sat Sep 29 2012,Queen of Sth,1-0,0-0,Alloa
Sat Sep 29 2012,Stenhousemuir,2-2,0-0,Arbroath
Sat Sep 29 2012,Stranraer,2-6,1-3,East Fife
Sat Oct 6 2012,Arbroath,3-1,1-0,Brechin
Sat Oct 6 2012,Ayr,2-1,1-1,Albion Rvs
Sat Oct 6 2012,Forfar,2-3,1-2,Alloa
Sat Oct 6 2012,Stenhousemuir,3-0,0-0,East Fife
Sat Oct 6 2012,Stranraer,0-2,0-1,Queen of Sth
Sat Oct 20 2012,Albion Rvs,4-0,1-0,Arbroath
Sat Oct 20 2012,Alloa,1-0,1-0,Ayr
Sat Oct 20 2012,Brechin,3-0,2-0,Stranraer
Sat Oct 20 2012,East Fife,3-0,1-0,Forfar
Sat Oct 20 2012,Queen of Sth,2-2,1-0,Stenhousemuir
Sat Oct 27 2012,Alloa,5-1,2-0,Albion Rvs
Sat Oct 27 2012,Ayr,2-0,1-0,Arbroath
Sat Oct 27 2012,Brechin,7-2,3-1,Stenhousemuir
Sat Oct 27 2012,Stranraer,4-1,2-1,Forfar
Sun Oct 28 2012,Queen of Sth,1-0,1-0,East Fife
Sat Nov 10 2012,East Fife,0-1,0-1,Alloa
Sat Nov 10 2012,Stenhousemuir,1-1,0-0,Ayr
Sat Nov 17 2012,Albion Rvs,0-3,0-1,East Fife
Sat Nov 17 2012,Alloa,2-2,1-0,Brechin
Sat Nov 17 2012,Arbroath,2-3,1-2,Queen of Sth
Sat Nov 17 2012,Ayr,2-1,0-1,Stranraer
Sat Nov 17 2012,Forfar,3-2,2-1,Stenhousemuir
Tue Nov 20 2012,Albion Rvs,1-2,1-0,Brechin
Tue Nov 20 2012,Forfar,1-5,1-3,Queen of Sth
Wed Nov 21 2012,Arbroath,2-1,1-0,Stranraer
Sat Nov 24 2012,Brechin,4-1,1-0,Forfar
Sat Nov 24 2012,East Fife,2-1,1-1,Arbroath
Sat Nov 24 2012,Queen of Sth,2-0,1-0,Ayr
Sat Nov 24 2012,Stenhousemuir,0-2,0-2,Alloa
