Date,Team 1,FT,HT,Team 2
Fri Aug 17 2012,Eskisehirspor,0-1,0-0,Akhisar Belediyespor
Sat Aug 18 2012,Elazigspor,1-1,0-0,Fenerbahce
Sat Aug 18 2012,Gaziantepspor,0-1,0-0,Sivasspor
Sat Aug 18 2012,Karabukspor,1-1,0-1,Trabzonspor
Sun Aug 19 2012,Buyuksehyr,1-1,0-0,Besiktas
Sun Aug 19 2012,Kayserispor,0-1,0-1,Bursaspor
Sun Aug 19 2012,Mersin Idman Yurdu,0-0,0-0,Orduspor
Mon Aug 20 2012,Galatasaray,2-1,1-0,Kasimpasa
Mon Aug 20 2012,Genclerbirligi,3-1,0-0,Antalyaspor
Fri Aug 24 2012,Kasimpasa,2-1,1-1,Karabukspor
Sat Aug 25 2012,Akhisar Belediyespor,0-0,0-0,Genclerbirligi
Sat Aug 25 2012,Fenerbahce,3-0,1-0,Gaziantepspor
Sat Aug 25 2012,Orduspor,2-0,2-0,Eskisehirspor
Sat Aug 25 2012,Sivasspor,3-3,3-2,Mersin Idman Yurdu
Sun Aug 26 2012,Besiktas,3-3,2-2,Galatasaray
Sun Aug 26 2012,Bursaspor,0-1,0-0,Buyuksehyr
Sun Aug 26 2012,Trabzonspor,2-0,1-0,Elazigspor
Mon Aug 27 2012,Antalyaspor,3-0,0-0,Kayserispor
Fri Aug 31 2012,Genclerbirligi,1-1,0-1,Orduspor
Fri Aug 31 2012,Mersin Idman Yurdu,1-3,1-2,Eskisehirspor
Sat Sep 1 2012,Buyuksehyr,0-1,0-1,Antalyaspor
Sat Sep 1 2012,Elazigspor,0-3,0-1,Kasimpasa
Sat Sep 1 2012,Karabukspor,0-3,0-3,Besiktas
Sat Sep 1 2012,Kayserispor,1-1,1-0,Akhisar Belediyespor
Sun Sep 2 2012,Galatasaray,3-2,1-0,Bursaspor
Sun Sep 2 2012,Gaziantepspor,1-0,0-0,Trabzonspor
Sun Sep 2 2012,Sivasspor,0-0,0-0,Fenerbahce
Sat Sep 15 2012,Antalyaspor,0-4,0-2,Galatasaray
Sat Sep 15 2012,Bursaspor,4-1,2-1,Karabukspor
Sat Sep 15 2012,Kasimpasa,3-0,0-0,Gaziantepspor
Sun Sep 16 2012,Akhisar Belediyespor,0-4,0-1,Buyuksehyr
Sun Sep 16 2012,Eskisehirspor,4-2,2-0,Genclerbirligi
Sun Sep 16 2012,Fenerbahce,2-1,1-1,Mersin Idman Yurdu
Sun Sep 16 2012,Trabzonspor,1-0,0-0,Sivasspor
Mon Sep 17 2012,Besiktas,3-0,0-0,Elazigspor
Mon Sep 17 2012,Orduspor,3-2,2-1,Kayserispor
Fri Sep 21 2012,Karabukspor,1-0,0-0,Antalyaspor
Sat Sep 22 2012,Buyuksehyr,1-1,0-0,Orduspor
Sat Sep 22 2012,Gaziantepspor,3-2,0-1,Besiktas
Sat Sep 22 2012,Kayserispor,3-2,2-1,Eskisehirspor
Sat Sep 22 2012,Mersin Idman Yurdu,1-1,0-1,Genclerbirligi
Sun Sep 23 2012,Elazigspor,1-1,1-0,Bursaspor
Sun Sep 23 2012,Galatasaray,3-0,2-0,Akhisar Belediyespor
Sun Sep 23 2012,Sivasspor,1-0,1-0,Kasimpasa
Mon Sep 24 2012,Fenerbahce,0-0,0-0,Trabzonspor
Fri Sep 28 2012,Orduspor,2-0,1-0,Galatasaray
Sat Sep 29 2012,Akhisar Belediyespor,1-3,0-1,Karabukspor
Sat Sep 29 2012,Bursaspor,1-1,0-1,Gaziantepspor
Sat Sep 29 2012,Kasimpasa,2-0,0-0,Fenerbahce
Sun Sep 30 2012,Antalyaspor,4-0,1-0,Elazigspor
