Date,Team 1,FT,HT,Team 2
Fri Jul 20 2012,Chiapas,0-4,?,U.A.N.L.- Tigres
Fri Jul 20 2012,Club Tijuana,2-0,?,Puebla
Sat Jul 21 2012,Cruz Azul,0-0,?,Monarcas
Sat Jul 21 2012,Queretaro,0-2,?,Club Leon
Sat Jul 21 2012,Monterrey,0-0,?,Club America
Sat Jul 21 2012,Santos Laguna,2-1,?,Atl. San Luis
Sat Jul 21 2012,Atlas,1-1,?,U.N.A.M.- Pumas
Sun Jul 22 2012,Toluca,2-1,?,Guadalajara Chivas
Sun Jul 22 2012,Atlante,0-0,?,Pachuca
Fri Jul 27 2012,Monarcas,1-0,?,Monterrey
Fri Jul 27 2012,Club Leon,4-0,?,Club Tijuana
Sat Jul 28 2012,Club America,4-2,?,Chiapas
Sat Jul 28 2012,Pachuca,0-3,?,Atlas
Sat Jul 28 2012,U.A.N.L.- Tigres,2-1,?,Atlante
Sat Jul 28 2012,Atl. San Luis,1-2,?,Cruz Azul
Sun Jul 29 2012,Puebla,1-3,?,Toluca
Sun Jul 29 2012,U.N.A.M.- Pumas,3-0,?,Queretaro
Sun Jul 29 2012,Guadalajara Chivas,0-1,?,Santos Laguna
Fri Aug 3 2012,Santos Laguna,2-2,?,Puebla
Fri Aug 3 2012,Club Tijuana,1-0,?,U.N.A.M.- Pumas
Fri Aug 3 2012,Monarcas,3-3,?,Atl. San Luis
Sat Aug 4 2012,Cruz Azul,0-0,?,Guadalajara Chivas
Sat Aug 4 2012,Queretaro,0-1,?,Pachuca
Sat Aug 4 2012,Monterrey,2-1,?,Chiapas
Sat Aug 4 2012,Atlas,0-0,?,U.A.N.L.- Tigres
Sun Aug 5 2012,Toluca,2-1,?,Club Leon
Sun Aug 5 2012,Atlante,2-2,?,Club America
Fri Aug 10 2012,Chiapas,1-2,?,Atlante
Fri Aug 10 2012,Club Leon,3-0,?,Santos Laguna
Sat Aug 11 2012,Club America,1-1,?,Atlas
Sat Aug 11 2012,Pachuca,2-2,?,Club Tijuana
Sat Aug 11 2012,U.A.N.L.- Tigres,2-2,?,Queretaro
Sat Aug 11 2012,Atl. San Luis,1-1,?,Monterrey
Sun Aug 12 2012,Puebla,0-1,?,Cruz Azul
Sun Aug 12 2012,U.N.A.M.- Pumas,1-2,?,Toluca
Sun Aug 12 2012,Guadalajara Chivas,1-1,?,Monarcas
Fri Aug 17 2012,Club Tijuana,2-1,?,U.A.N.L.- Tigres
Fri Aug 17 2012,Cruz Azul,1-1,?,Club Leon
Fri Aug 17 2012,Monarcas,3-0,?,Puebla
Sat Aug 18 2012,Queretaro,0-4,?,Club America
Sat Aug 18 2012,Monterrey,1-1,?,Atlante
Sat Aug 18 2012,Santos Laguna,1-2,?,U.N.A.M.- Pumas
Sat Aug 18 2012,Atl. San Luis,0-1,?,Guadalajara Chivas
Sat Aug 18 2012,Atlas,1-1,?,Chiapas
Sun Aug 19 2012,Toluca,1-0,?,Pachuca
Fri Aug 24 2012,Chiapas,2-1,?,Queretaro
Fri Aug 24 2012,Club Leon,1-3,?,Monarcas
Sat Aug 25 2012,Club America,0-1,?,Club Tijuana
Sat Aug 25 2012,Pachuca,0-0,?,Santos Laguna
Sat Aug 25 2012,U.A.N.L.- Tigres,1-1,?,Toluca
Sun Aug 26 2012,Puebla,1-0,?,Atl. San Luis
Sun Aug 26 2012,U.N.A.M.- Pumas,0-1,?,Cruz Azul
Sun Aug 26 2012,Guadalajara Chivas,1-2,?,Monterrey
Sun Aug 26 2012,Atlante,1-0,?,Atlas
Fri Aug 31 2012,Club Tijuana,2-0,?,Chiapas
Fri Aug 31 2012,Monarcas,0-1,?,U.N.A.M.- Pumas
Sat Sep 1 2012,Cruz Azul,1-1,?,Pachuca
Sat Sep 1 2012,Queretaro,0-1,?,Atlante
Sat Sep 1 2012,Monterrey,1-1,?,Atlas
Sat Sep 1 2012,Santos Laguna,3-1,?,U.A.N.L.- Tigres
Sat Sep 1 2012,Atl. San Luis,0-2,?,Club Leon
Sun Sep 2 2012,Toluca,1-1,?,Club America
Sun Sep 2 2012,Guadalajara Chivas,1-1,?,Puebla
Fri Sep 14 2012,Chiapas,2-0,?,Toluca
