Date,Team 1,FT,HT,Team 2
Sat Aug 4 2012,Celtic,1-0,0-0,Aberdeen
Sat Aug 4 2012,Hearts,2-0,1-0,St Johnstone
Sat Aug 4 2012,Kilmarnock,0-0,0-0,Dundee
Sat Aug 4 2012,Ross County,0-0,0-0,Motherwell
Sat Aug 4 2012,St Mirren,2-2,1-0,Inverness C
Sun Aug 5 2012,Dundee United,3-0,1-0,Hibernian
Sat Aug 11 2012,Aberdeen,0-0,0-0,Ross County
Sat Aug 11 2012,Dundee,0-2,0-1,St Mirren
Sat Aug 11 2012,Inverness C,1-1,1-1,Kilmarnock
Sat Aug 11 2012,Motherwell,1-1,0-0,St Johnstone
Sun Aug 12 2012,Hibernian,1-1,1-1,Hearts
Sat Aug 18 2012,Hearts,2-2,2-0,Inverness C
Sat Aug 18 2012,Kilmarnock,1-2,1-2,Motherwell
Sat Aug 18 2012,Ross County,1-1,0-0,Celtic
Sat Aug 18 2012,St Johnstone,1-2,0-1,Aberdeen
Sat Aug 18 2012,St Mirren,1-2,0-1,Hibernian
Sun Aug 19 2012,Dundee United,3-0,3-0,Dundee
Sat Aug 25 2012,Dundee,0-1,0-0,Ross County
Sat Aug 25 2012,Hibernian,2-0,1-0,St Johnstone
Sat Aug 25 2012,Inverness C,2-4,0-2,Celtic
Sat Aug 25 2012,Kilmarnock,3-1,0-0,Dundee United
Sun Aug 26 2012,Aberdeen,0-0,0-0,Hearts
Sun Aug 26 2012,Motherwell,1-1,1-0,St Mirren
Sat Sep 1 2012,Aberdeen,0-0,0-0,St Mirren
Sat Sep 1 2012,Celtic,2-2,1-0,Hibernian
Sat Sep 1 2012,Ross County,0-0,0-0,Kilmarnock
Sat Sep 1 2012,St Johnstone,0-0,0-0,Dundee United
Sun Sep 2 2012,Hearts,0-1,0-1,Dundee
Sun Sep 2 2012,Motherwell,4-1,2-1,Inverness C
Fri Sep 14 2012,Dundee United,0-0,0-0,Ross County
Sat Sep 15 2012,Dundee,1-2,1-0,Motherwell
Sat Sep 15 2012,Hibernian,2-1,2-1,Kilmarnock
Sat Sep 15 2012,Inverness C,1-1,0-0,Aberdeen
Sat Sep 15 2012,St Johnstone,2-1,1-1,Celtic
Sat Sep 15 2012,St Mirren,2-0,1-0,Hearts
Sat Sep 22 2012,Celtic,2-0,1-0,Dundee
Sat Sep 22 2012,Dundee United,0-3,0-2,Hearts
Sat Sep 22 2012,Hibernian,2-2,2-1,Inverness C
Sat Sep 22 2012,Kilmarnock,3-1,1-0,St Mirren
Sat Sep 22 2012,Ross County,1-2,0-1,St Johnstone
Sun Sep 23 2012,Aberdeen,3-3,1-1,Motherwell
Sat Sep 29 2012,Aberdeen,2-1,1-1,Hibernian
Sat Sep 29 2012,Dundee,1-3,1-2,St Johnstone
Sat Sep 29 2012,Hearts,1-3,0-1,Kilmarnock
Sat Sep 29 2012,Inverness C,4-0,2-0,Dundee United
Sat Sep 29 2012,Motherwell,0-2,0-2,Celtic
Sat Sep 29 2012,St Mirren,5-4,1-2,Ross County
Fri Oct 5 2012,Inverness C,3-1,2-0,Ross County
Sat Oct 6 2012,Hibernian,3-0,1-0,Dundee
Sat Oct 6 2012,Kilmarnock,1-3,1-0,Aberdeen
Sat Oct 6 2012,St Johnstone,2-1,2-0,St Mirren
Sun Oct 7 2012,Celtic,1-0,1-0,Hearts
Fri Oct 19 2012,Dundee,1-4,1-2,Inverness C
Sat Oct 20 2012,Dundee United,1-1,1-0,Aberdeen
Sat Oct 20 2012,Ross County,3-2,2-2,Hibernian
Sat Oct 20 2012,St Johnstone,2-1,1-0,Kilmarnock
Sat Oct 20 2012,St Mirren,0-5,0-4,Celtic
Sun Oct 21 2012,Hearts,1-0,1-0,Motherwell
Fri Oct 26 2012,Motherwell,0-4,0-1,Hibernian
Sat Oct 27 2012,Aberdeen,2-0,1-0,Dundee
Sat Oct 27 2012,Celtic,0-2,0-1,Kilmarnock
Sat Oct 27 2012,Hearts,2-2,1-0,Ross County
Sat Oct 27 2012,Inverness C,1-1,0-0,St Johnstone
Sat Oct 27 2012,St Mirren,0-1,0-0,Dundee United
Sat Nov 3 2012,Dundee,1-0,1-0,Hearts
Sat Nov 3 2012,Hibernian,2-1,1-1,St Mirren
Sat Nov 3 2012,Kilmarnock,1-2,0-1,Inverness C
Sat Nov 3 2012,Ross County,2-1,1-0,Aberdeen
Sat Nov 3 2012,St Johnstone,1-3,0-2,Motherwell
Sun Nov 4 2012,Dundee United,2-2,0-0,Celtic
Wed Nov 7 2012,Motherwell,0-1,0-0,Dundee United
Sat Nov 10 2012,Inverness C,1-1,1-0,Hearts
Sat Nov 10 2012,Kilmarnock,3-0,0-0,Ross County
Sat Nov 10 2012,Motherwell,1-1,1-1,Dundee
Sat Nov 10 2012,St Mirren,1-4,0-2,Aberdeen
Sun Nov 11 2012,Celtic,1-1,0-0,St Johnstone
Sun Nov 11 2012,Hibernian,2-1,1-0,Dundee United
Fri Nov 16 2012,Dundee United,3-3,0-2,Kilmarnock
Sat Nov 17 2012,Aberdeen,0-2,0-0,Celtic
Sat Nov 17 2012,Dundee,3-1,1-0,Hibernian
Sat Nov 17 2012,Hearts,1-0,0-0,St Mirren
Sat Nov 17 2012,St Johnstone,1-1,0-0,Ross County
Sun Nov 18 2012,Inverness C,1-5,0-2,Motherwell
Sat Nov 24 2012,Celtic,0-1,0-0,Inverness C
Sat Nov 24 2012,Hibernian,0-1,0-0,Aberdeen
Sat Nov 24 2012,Kilmarnock,1-2,0-1,St Johnstone
Sat Nov 24 2012,Motherwell,0-0,0-0,Hearts
Sat Nov 24 2012,Ross County,1-2,0-0,Dundee United
Sat Nov 24 2012,St Mirren,3-1,1-0,Dundee
Tue Nov 27 2012,Aberdeen,2-3,1-1,Inverness C
Tue Nov 27 2012,Dundee United,1-2,1-2,Motherwell
Tue Nov 27 2012,Ross County,0-0,0-0,St Mirren
Wed Nov 28 2012,Hearts,0-4,0-3,Celtic
Wed Nov 28 2012,St Johnstone,0-1,0-0,Hibernian
Sat Dec 8 2012,Hearts,2-0,1-0,Aberdeen
Sat Dec 8 2012,Inverness C,3-0,1-0,Hibernian
Sat Dec 8 2012,Kilmarnock,1-3,0-1,Celtic
Sat Dec 8 2012,Motherwell,3-2,1-1,Ross County
Sat Dec 8 2012,St Mirren,1-1,0-1,St Johnstone
Sun Dec 9 2012,Dundee,0-3,0-1,Dundee United
Sat Dec 15 2012,Aberdeen,0-2,0-1,Kilmarnock
Sat Dec 15 2012,Celtic,2-0,1-0,St Mirren
Sat Dec 15 2012,Dundee United,4-4,3-2,Inverness C
Sat Dec 15 2012,Hibernian,2-3,1-0,Motherwell
Sat Dec 15 2012,Ross County,1-1,0-1,Dundee
Sat Dec 15 2012,St Johnstone,2-2,1-2,Hearts
Fri Dec 21 2012,St Mirren,2-1,2-0,Motherwell
Sat Dec 22 2012,Aberdeen,2-0,0-0,St Johnstone
Sat Dec 22 2012,Celtic,4-0,0-0,Ross County
Sat Dec 22 2012,Inverness C,4-1,2-1,Dundee
Sun Dec 23 2012,Hearts,2-1,2-0,Dundee United
Sun Dec 23 2012,Kilmarnock,1-1,1-1,Hibernian
Wed Dec 26 2012,Dundee,0-2,0-1,Celtic
Wed Dec 26 2012,Dundee United,1-1,1-0,St Johnstone
Wed Dec 26 2012,Hibernian,0-1,0-0,Ross County
Wed Dec 26 2012,Inverness C,2-2,1-1,St Mirren
Wed Dec 26 2012,Kilmarnock,1-0,1-0,Hearts
Wed Dec 26 2012,Motherwell,4-1,3-1,Aberdeen
Sat Dec 29 2012,Dundee,1-3,0-0,Aberdeen
Sat Dec 29 2012,Hibernian,1-0,1-0,Celtic
Sat Dec 29 2012,Motherwell,2-2,0-1,Kilmarnock
Sat Dec 29 2012,St Johnstone,0-0,0-0,Inverness C
Sun Dec 30 2012,Dundee United,3-4,2-1,St Mirren
Wed Jan 2 2013,Aberdeen,2-2,1-2,Dundee United
Wed Jan 2 2013,Celtic,1-0,0-0,Motherwell
Wed Jan 2 2013,St Johnstone,1-0,1-0,Dundee
Wed Jan 2 2013,St Mirren,1-1,0-1,Kilmarnock
Thu Jan 3 2013,Hearts,0-0,0-0,Hibernian
Sat Jan 19 2013,Celtic,4-1,2-0,Hearts
Sat Jan 19 2013,Hibernian,1-1,0-1,Dundee
Sat Jan 19 2013,Inverness C,3-0,0-0,Aberdeen
Sat Jan 19 2013,Kilmarnock,2-3,1-1,Dundee United
Sat Jan 19 2013,St Mirren,1-4,0-1,Ross County
Sun Jan 20 2013,Motherwell,3-2,2-0,St Johnstone
Tue Jan 22 2013,Celtic,4-0,2-0,Dundee United
Sat Jan 26 2013,Dundee United,1-1,0-0,Ross County
Sun Jan 27 2013,Aberdeen,0-0,0-0,Hibernian
Sun Jan 27 2013,Dundee,0-0,0-0,Kilmarnock
Wed Jan 30 2013,Celtic,4-1,1-0,Kilmarnock
Wed Jan 30 2013,Hearts,1-0,0-0,Dundee
Wed Jan 30 2013,Ross County,1-0,1-0,Hibernian
Wed Jan 30 2013,St Johnstone,3-1,1-1,Aberdeen
Wed Jan 30 2013,St Mirren,2-1,1-1,Inverness C
Sat Feb 2 2013,Ross County,2-2,1-1,Hearts
Fri Feb 8 2013,Dundee,0-2,0-0,Ross County
Sat Feb 9 2013,Aberdeen,0-0,0-0,St Mirren
Sat Feb 9 2013,Dundee United,3-1,1-0,Hearts
Sat Feb 9 2013,Inverness C,1-3,1-1,Celtic
Sat Feb 9 2013,Kilmarnock,2-0,1-0,Motherwell
Mon Feb 11 2013,Hibernian,1-3,0-2,St Johnstone
Wed Feb 13 2013,Inverness C,1-1,1-0,Kilmarnock
Fri Feb 15 2013,Aberdeen,1-0,1-0,Dundee
Sat Feb 16 2013,Celtic,6-2,3-1,Dundee United
Sat Feb 16 2013,Hearts,0-3,0-1,Kilmarnock
