Date,Team 1,FT,HT,Team 2
Fri Aug 17 2012,Barcelona B,4-5,2-2,Almeria
Fri Aug 17 2012,Mirandes,0-1,0-1,Huesca
Fri Aug 17 2012,Villarreal,2-1,1-1,Real Madrid B
Sat Aug 18 2012,Girona,0-0,0-0,Sabadell
Sat Aug 18 2012,Lugo,1-0,1-0,Hercules
Sat Aug 18 2012,Xerez,2-0,0-0,Recreativo
Sun Aug 19 2012,Alcorcon,1-1,0-0,Guadalajara
Sun Aug 19 2012,Elche,4-2,3-1,Ponferradina
Sun Aug 19 2012,Numancia,2-0,1-0,Sp Gijon
Sun Aug 19 2012,Santander,0-1,0-1,Las Palmas
Mon Aug 20 2012,Murcia,0-0,0-0,Cordoba
Fri Aug 24 2012,Almeria,2-1,2-1,Xerez
Sat Aug 25 2012,Guadalajara,1-5,1-1,Girona
Sat Aug 25 2012,Huesca,1-1,1-1,Numancia
Sat Aug 25 2012,Las Palmas,1-1,1-1,Lugo
Sat Aug 25 2012,Ponferradina,2-0,0-0,Alcorcon
Sat Aug 25 2012,Real Madrid B,3-2,2-1,Barcelona B
Sat Aug 25 2012,Recreativo,1-0,0-0,Mirandes
Sat Aug 25 2012,Sabadell,0-0,0-0,Villarreal
Sat Aug 25 2012,Sp Gijon,2-3,1-1,Murcia
Sun Aug 26 2012,Cordoba,2-0,1-0,Santander
Sun Aug 26 2012,Hercules,1-2,0-2,Elche
Sat Sep 1 2012,Almeria,1-0,1-0,Real Madrid B
Sat Sep 1 2012,Elche,3-1,1-0,Las Palmas
Sat Sep 1 2012,Girona,1-0,1-0,Ponferradina
Sat Sep 1 2012,Lugo,1-1,1-0,Cordoba
Sat Sep 1 2012,Murcia,2-1,2-0,Huesca
Sat Sep 1 2012,Numancia,0-0,0-0,Recreativo
Sat Sep 1 2012,Villarreal,2-1,0-1,Guadalajara
Sat Sep 1 2012,Xerez,0-4,0-1,Mirandes
Sun Sep 2 2012,Alcorcon,1-0,1-0,Hercules
Sun Sep 2 2012,Barcelona B,2-0,1-0,Sabadell
Sun Sep 2 2012,Santander,0-0,0-0,Sp Gijon
Sat Sep 8 2012,Guadalajara,0-1,0-0,Barcelona B
Sat Sep 8 2012,Hercules,2-1,2-1,Girona
Sat Sep 8 2012,Las Palmas,1-3,1-2,Alcorcon
Sat Sep 8 2012,Mirandes,0-0,0-0,Numancia
Sat Sep 8 2012,Ponferradina,0-1,0-0,Villarreal
Sat Sep 8 2012,Real Madrid B,3-2,2-1,Xerez
Sat Sep 8 2012,Recreativo,3-2,2-0,Murcia
Sat Sep 8 2012,Sabadell,3-0,2-0,Almeria
Sun Sep 9 2012,Cordoba,0-1,0-1,Elche
Sun Sep 9 2012,Huesca,1-1,0-1,Santander
Sun Sep 9 2012,Sp Gijon,1-1,1-1,Lugo
