Date,Team 1,FT,HT,Team 2
Sat Aug 18 2012,Celta,0-1,0-0,Malaga
Sat Aug 18 2012,Mallorca,2-1,1-1,Espanol
Sat Aug 18 2012,Sevilla,2-1,2-0,Getafe
Sun Aug 19 2012,Ath Bilbao,3-5,0-3,Betis
Sun Aug 19 2012,Barcelona,5-1,4-1,Sociedad
Sun Aug 19 2012,Levante,1-1,1-1,Ath Madrid
Sun Aug 19 2012,Real Madrid,1-1,1-1,Valencia
Mon Aug 20 2012,La Coruna,2-0,0-0,Osasuna
Mon Aug 20 2012,Vallecano,1-0,0-0,Granada
Mon Aug 20 2012,Zaragoza,0-1,0-1,Valladolid
Sat Aug 25 2012,Betis,1-2,1-1,Vallecano
Sat Aug 25 2012,Espanol,1-2,1-0,Zaragoza
Sat Aug 25 2012,Malaga,1-1,0-0,Mallorca
Sat Aug 25 2012,Sociedad,2-1,0-0,Celta
Sun Aug 26 2012,Getafe,2-1,0-1,Real Madrid
Sun Aug 26 2012,Granada,1-1,1-1,Sevilla
Sun Aug 26 2012,Osasuna,1-2,1-0,Barcelona
Sun Aug 26 2012,Valencia,3-3,3-1,La Coruna
Mon Aug 27 2012,Ath Madrid,4-0,2-0,Ath Bilbao
Mon Aug 27 2012,Valladolid,2-0,1-0,Levante
Sat Sep 1 2012,Celta,2-0,0-0,Osasuna
Sat Sep 1 2012,La Coruna,1-1,1-1,Getafe
Sat Sep 1 2012,Mallorca,1-0,0-0,Sociedad
Sat Sep 1 2012,Zaragoza,0-1,0-0,Malaga
Sun Sep 2 2012,Ath Bilbao,2-0,0-0,Valladolid
Sun Sep 2 2012,Barcelona,1-0,1-0,Valencia
Sun Sep 2 2012,Levante,3-2,0-2,Espanol
Sun Sep 2 2012,Real Madrid,3-0,1-0,Granada
Sun Sep 2 2012,Vallecano,0-0,0-0,Sevilla
Sat Sep 15 2012,Getafe,1-4,0-1,Barcelona
Sat Sep 15 2012,Malaga,3-1,1-0,Levante
Sat Sep 15 2012,Sevilla,1-0,1-0,Real Madrid
Sat Sep 15 2012,Valencia,2-1,1-1,Celta
Sun Sep 16 2012,Ath Madrid,4-3,1-0,Vallecano
Sun Sep 16 2012,Espanol,3-3,2-0,Ath Bilbao
Sun Sep 16 2012,Granada,1-1,0-1,La Coruna
Sun Sep 16 2012,Osasuna,1-1,0-0,Mallorca
Sun Sep 16 2012,Sociedad,2-0,0-0,Zaragoza
Mon Sep 17 2012,Valladolid,0-1,0-0,Betis
Sat Sep 22 2012,Barcelona,2-0,0-0,Granada
Sat Sep 22 2012,Betis,1-0,1-0,Espanol
Sat Sep 22 2012,Celta,2-1,0-0,Getafe
Sat Sep 22 2012,Zaragoza,3-1,2-1,Osasuna
Sun Sep 23 2012,Ath Bilbao,0-0,0-0,Malaga
Sun Sep 23 2012,Ath Madrid,2-1,2-0,Valladolid
Sun Sep 23 2012,Levante,2-1,0-1,Sociedad
Sun Sep 23 2012,Mallorca,2-0,1-0,Valencia
Mon Sep 24 2012,La Coruna,0-2,0-0,Sevilla
