Date,Team 1,FT,HT,Team 2
Fri Aug 3 2012,Erzgebirge Aue,0-0,0-0,St Pauli
Fri Aug 3 2012,Hertha,2-2,0-1,Paderborn
Fri Aug 3 2012,Ingolstadt,2-2,2-0,Cottbus
Sat Aug 4 2012,Bochum,2-1,0-1,Dresden
Sat Aug 4 2012,Munich 1860,1-0,1-0,Regensburg
Sun Aug 5 2012,Braunschweig,1-0,0-0,FC Koln
Sun Aug 5 2012,Duisburg,1-4,1-2,Aalen
Sun Aug 5 2012,Sandhausen,1-1,1-1,Frankfurt FSV
Mon Aug 6 2012,Kaiserslautern,3-3,0-0,Union Berlin
Fri Aug 10 2012,Aalen,1-2,1-2,Kaiserslautern
Fri Aug 10 2012,Cottbus,3-0,2-0,Erzgebirge Aue
Fri Aug 10 2012,FC Koln,1-1,0-0,Sandhausen
Sat Aug 11 2012,Paderborn,4-0,2-0,Bochum
Sat Aug 11 2012,St Pauli,1-1,0-0,Ingolstadt
Sun Aug 12 2012,Frankfurt FSV,3-1,0-1,Hertha
Sun Aug 12 2012,Regensburg,2-0,1-0,Duisburg
Sun Aug 12 2012,Union Berlin,0-1,0-1,Braunschweig
Mon Aug 13 2012,Dresden,2-2,1-1,Munich 1860
Fri Aug 24 2012,Braunschweig,2-1,0-1,Paderborn
Fri Aug 24 2012,Hertha,2-1,2-0,Regensburg
Fri Aug 24 2012,Sandhausen,2-0,1-0,Union Berlin
Sat Aug 25 2012,Cottbus,2-0,1-0,St Pauli
Sat Aug 25 2012,Duisburg,1-3,0-2,Dresden
Sun Aug 26 2012,Bochum,0-1,0-0,Aalen
Sun Aug 26 2012,Ingolstadt,0-2,0-1,Frankfurt FSV
Sun Aug 26 2012,Kaiserslautern,0-0,0-0,Munich 1860
Mon Aug 27 2012,Erzgebirge Aue,2-0,1-0,FC Koln
Fri Aug 31 2012,Dresden,1-3,0-1,Kaiserslautern
Fri Aug 31 2012,FC Koln,0-1,0-1,Cottbus
Fri Aug 31 2012,Munich 1860,3-0,1-0,Duisburg
Sat Sep 1 2012,Aalen,0-3,0-1,Braunschweig
Sat Sep 1 2012,St Pauli,2-1,0-0,Sandhausen
Sun Sep 2 2012,Frankfurt FSV,1-0,0-0,Erzgebirge Aue
Sun Sep 2 2012,Paderborn,1-3,0-2,Ingolstadt
Sun Sep 2 2012,Regensburg,0-1,0-0,Bochum
Mon Sep 3 2012,Union Berlin,1-2,0-1,Hertha
Fri Sep 14 2012,Bochum,0-0,0-0,Munich 1860
Fri Sep 14 2012,Cottbus,2-2,0-1,Frankfurt FSV
Fri Sep 14 2012,Ingolstadt,2-1,1-1,Union Berlin
Sat Sep 15 2012,Braunschweig,1-0,0-0,Regensburg
Sat Sep 15 2012,Sandhausen,1-1,1-0,Dresden
Sun Sep 16 2012,Erzgebirge Aue,0-1,0-0,Paderborn
Sun Sep 16 2012,Hertha,2-0,0-0,Aalen
Sun Sep 16 2012,Kaiserslautern,2-1,1-0,Duisburg
Mon Sep 17 2012,FC Koln,0-0,0-0,St Pauli
Fri Sep 21 2012,Aalen,2-0,1-0,Erzgebirge Aue
Fri Sep 21 2012,Frankfurt FSV,2-1,1-0,St Pauli
Fri Sep 21 2012,Union Berlin,2-1,1-1,FC Koln
Sat Sep 22 2012,Kaiserslautern,1-1,0-0,Hertha
Sat Sep 22 2012,Paderborn,3-0,0-0,Sandhausen
Sat Sep 22 2012,Regensburg,0-1,0-1,Cottbus
Sun Sep 23 2012,Dresden,0-1,0-0,Ingolstadt
Sun Sep 23 2012,Duisburg,0-0,0-0,Bochum
Sun Sep 23 2012,Munich 1860,1-1,0-1,Braunschweig
Tue Sep 25 2012,Cottbus,2-1,0-0,Paderborn
Tue Sep 25 2012,FC Koln,2-1,0-0,Frankfurt FSV
Tue Sep 25 2012,Sandhausen,1-2,1-1,Regensburg
Tue Sep 25 2012,St Pauli,0-1,0-1,Aalen
Wed Sep 26 2012,Braunschweig,3-0,0-0,Duisburg
Wed Sep 26 2012,Erzgebirge Aue,1-1,0-1,Union Berlin
Wed Sep 26 2012,Hertha,1-0,1-0,Dresden
Wed Sep 26 2012,Ingolstadt,0-2,0-1,Munich 1860
Thu Sep 27 2012,Bochum,1-2,0-1,Kaiserslautern
Fri Sep 28 2012,Aalen,3-0,1-0,Frankfurt FSV
Fri Sep 28 2012,Paderborn,1-2,0-1,FC Koln
Fri Sep 28 2012,Regensburg,3-0,2-0,St Pauli
Sat Sep 29 2012,Munich 1860,4-0,3-0,Sandhausen
Sat Sep 29 2012,Union Berlin,3-1,1-0,Cottbus
Sun Sep 30 2012,Bochum,1-1,0-1,Ingolstadt
Sun Sep 30 2012,Dresden,3-1,2-0,Erzgebirge Aue
Sun Sep 30 2012,Kaiserslautern,1-1,1-0,Braunschweig
Mon Oct 1 2012,Duisburg,2-2,0-1,Hertha
Fri Oct 5 2012,Frankfurt FSV,1-1,0-0,Paderborn
Fri Oct 5 2012,Hertha,3-0,0-0,Munich 1860
Fri Oct 5 2012,St Pauli,2-2,0-1,Union Berlin
Sat Oct 6 2012,Braunschweig,3-0,1-0,Bochum
Sat Oct 6 2012,Cottbus,0-1,0-1,Duisburg
Sun Oct 7 2012,Erzgebirge Aue,3-1,1-0,Regensburg
Sun Oct 7 2012,Ingolstadt,1-1,0-0,Kaiserslautern
Sun Oct 7 2012,Sandhausen,1-0,1-0,Aalen
Mon Oct 8 2012,FC Koln,1-1,0-1,Dresden
Fri Oct 19 2012,Bochum,0-2,0-0,Hertha
Fri Oct 19 2012,Duisburg,0-2,0-0,Ingolstadt
Fri Oct 19 2012,Kaiserslautern,3-1,2-1,Sandhausen
Sat Oct 20 2012,Dresden,0-2,0-1,Braunschweig
Sat Oct 20 2012,Regensburg,2-3,1-0,FC Koln
Sun Oct 21 2012,Aalen,1-1,0-0,Cottbus
Sun Oct 21 2012,Paderborn,1-1,0-0,St Pauli
Sun Oct 21 2012,Union Berlin,1-0,1-0,Frankfurt FSV
Mon Oct 22 2012,Munich 1860,1-1,0-0,Erzgebirge Aue
Fri Oct 26 2012,Cottbus,1-0,1-0,Munich 1860
Fri Oct 26 2012,FC Koln,3-3,2-1,Kaiserslautern
Fri Oct 26 2012,Ingolstadt,2-0,0-0,Aalen
Sat Oct 27 2012,Braunschweig,1-1,1-0,Hertha
