Date,Team 1,FT,HT,Team 2
Sat Jul 28 2012,Bergen,5-2,3-2,Oud-Heverlee Leuven
Sat Jul 28 2012,Club Brugge,3-1,3-1,Waasland-Beveren
Sat Jul 28 2012,Germinal,2-4,1-1,Lokeren
Sat Jul 28 2012,Kortrijk,1-1,1-0,Anderlecht
Sat Jul 28 2012,Mechelen,4-2,2-1,Charleroi
Sun Jul 29 2012,Genk,3-3,2-2,Cercle Brugge
Sun Jul 29 2012,Gent,2-0,1-0,Lierse
Sun Jul 29 2012,Standard,0-1,0-1,Waregem
Fri Aug 3 2012,Lierse,0-0,0-0,Standard
Sat Aug 4 2012,Anderlecht,1-0,1-0,Germinal
Sat Aug 4 2012,Cercle Brugge,1-2,1-0,Kortrijk
Sat Aug 4 2012,Charleroi,0-1,0-1,Club Brugge
Sat Aug 4 2012,Lokeren,2-2,1-1,Bergen
Sat Aug 4 2012,Waasland-Beveren,0-0,0-0,Mechelen
Sun Aug 5 2012,Oud-Heverlee Leuven,2-2,0-1,Genk
Sun Aug 5 2012,Waregem,3-1,2-0,Gent
Fri Aug 10 2012,Standard,3-1,1-1,Waasland-Beveren
Sat Aug 11 2012,Bergen,1-1,0-0,Lierse
Sat Aug 11 2012,Germinal,1-1,0-0,Waregem
Sat Aug 11 2012,Kortrijk,0-1,0-0,Charleroi
Sat Aug 11 2012,Mechelen,3-3,2-2,Club Brugge
Sun Aug 12 2012,Cercle Brugge,0-3,0-2,Anderlecht
Sun Aug 12 2012,Genk,1-0,0-0,Lokeren
Sun Aug 12 2012,Gent,1-1,1-1,Oud-Heverlee Leuven
Sat Aug 18 2012,Anderlecht,2-1,1-0,Bergen
Sat Aug 18 2012,Club Brugge,3-1,1-0,Germinal
Sat Aug 18 2012,Lierse,1-1,0-0,Genk
Sat Aug 18 2012,Lokeren,2-1,0-0,Mechelen
Sat Aug 18 2012,Oud-Heverlee Leuven,3-2,1-1,Cercle Brugge
Sat Aug 18 2012,Waasland-Beveren,0-2,0-0,Gent
Sat Aug 18 2012,Waregem,2-0,0-0,Kortrijk
Sun Aug 19 2012,Charleroi,2-6,1-3,Standard
Sat Aug 25 2012,Bergen,1-3,0-0,Club Brugge
Sat Aug 25 2012,Cercle Brugge,0-3,0-0,Lierse
Sat Aug 25 2012,Genk,2-0,0-0,Waregem
Sat Aug 25 2012,Germinal,2-0,1-0,Charleroi
Sat Aug 25 2012,Kortrijk,2-1,2-0,Waasland-Beveren
