Date,Team 1,FT,HT,Team 2
Sat Oct 17 2020,Airdrie Utd,2-0,1-0,Peterhead
Sat Oct 17 2020,Clyde,1-0,0-0,Partick
Sat Oct 17 2020,Cove Rangers,3-1,1-0,East Fife
Sat Oct 17 2020,Forfar,0-0,0-0,Dumbarton
Sat Oct 17 2020,Montrose,1-3,0-1,Falkirk
Sat Oct 24 2020,East Fife,2-2,2-1,Montrose
Sat Oct 24 2020,Falkirk,1-1,1-0,Forfar
Sat Oct 24 2020,Partick,2-1,1-1,Airdrie Utd
Sat Oct 24 2020,Peterhead,0-2,0-1,Cove Rangers
Sat Oct 31 2020,Airdrie Utd,0-2,0-1,Dumbarton
Sat Oct 31 2020,Clyde,0-2,0-0,Peterhead
Sat Oct 31 2020,Cove Rangers,1-0,0-0,Partick
Sat Oct 31 2020,Falkirk,2-0,1-0,East Fife
Sat Oct 31 2020,Forfar,2-3,0-1,Montrose
Tue Nov 3 2020,Dumbarton,1-0,1-0,Clyde
Sat Nov 7 2020,Airdrie Utd,5-0,3-0,Clyde
Sat Nov 7 2020,Cove Rangers,3-0,2-0,Forfar
Sat Nov 7 2020,East Fife,2-1,1-0,Dumbarton
Sat Nov 7 2020,Montrose,3-2,1-1,Peterhead
Sat Nov 7 2020,Partick,2-2,0-1,Falkirk
Sat Nov 21 2020,Clyde,3-2,1-1,Montrose
Sat Nov 21 2020,Falkirk,1-0,0-0,Cove Rangers
Sat Nov 21 2020,Forfar,1-3,1-3,Airdrie Utd
Sat Nov 21 2020,Partick,2-0,1-0,East Fife
Sat Nov 21 2020,Peterhead,1-0,1-0,Dumbarton
Tue Nov 24 2020,Dumbarton,0-3,0-2,Falkirk
Sat Nov 28 2020,Airdrie Utd,1-1,0-1,Cove Rangers
Sat Nov 28 2020,Montrose,0-1,0-1,Partick
Sat Nov 28 2020,Peterhead,0-1,0-1,Forfar
Sat Dec 5 2020,Cove Rangers,1-2,1-0,Montrose
Sat Dec 5 2020,East Fife,2-0,1-0,Airdrie Utd
Sat Dec 5 2020,Falkirk,2-1,2-0,Peterhead
Sat Dec 5 2020,Partick,0-0,0-0,Dumbarton
Sat Dec 12 2020,Airdrie Utd,0-1,0-0,Montrose
Sat Dec 12 2020,Clyde,0-3,0-1,Falkirk
Sat Dec 12 2020,Dumbarton,1-0,0-0,Cove Rangers
Sat Dec 12 2020,Forfar,0-2,0-0,Partick
Sat Dec 12 2020,Peterhead,2-1,1-1,East Fife
Sat Dec 19 2020,Cove Rangers,2-3,2-1,Clyde
Sat Dec 19 2020,East Fife,2-0,1-0,Forfar
Sat Dec 19 2020,Montrose,4-0,3-0,Dumbarton
Sat Dec 19 2020,Partick,0-1,0-1,Peterhead
Sun Dec 20 2020,Falkirk,0-1,0-0,Airdrie Utd
Tue Dec 22 2020,Peterhead,1-1,1-0,Montrose
Sat Dec 26 2020,Falkirk,0-0,0-0,Partick
Sat Dec 26 2020,Clyde,2-4,1-3,Airdrie Utd
