Date,Team 1,FT,HT,Team 2
Sat Sep 12 2020,Heerenveen,2-0,1-0,Willem II
Sat Sep 12 2020,Zwolle,0-2,0-1,Feyenoord
Sat Sep 12 2020,Twente,2-0,1-0,For Sittard
Sun Sep 13 2020,FC Emmen,3-5,1-0,VVV Venlo
Sun Sep 13 2020,Heracles,2-0,0-0,Den Haag
Sun Sep 13 2020,Sparta Rotterdam,0-1,0-1,Ajax
Sun Sep 13 2020,Groningen,1-3,0-1,PSV Eindhoven
Sun Sep 13 2020,Waalwijk,0-1,0-1,Vitesse
Fri Sep 18 2020,VVV Venlo,1-1,1-0,Utrecht
Sat Sep 19 2020,AZ Alkmaar,1-1,0-1,Zwolle
Sat Sep 19 2020,Vitesse,2-0,1-0,Sparta Rotterdam
Sat Sep 19 2020,PSV Eindhoven,2-1,1-0,FC Emmen
Sat Sep 19 2020,For Sittard,1-3,0-3,Heerenveen
Sun Sep 20 2020,Den Haag,0-1,0-1,Groningen
Sun Sep 20 2020,Feyenoord,1-1,1-1,Twente
Sun Sep 20 2020,Willem II,4-0,0-0,Heracles
Sun Sep 20 2020,Ajax,3-0,2-0,Waalwijk
Fri Sep 25 2020,Twente,3-1,2-0,Groningen
Sat Sep 26 2020,Zwolle,4-0,1-0,Sparta Rotterdam
Sat Sep 26 2020,For Sittard,3-3,1-1,AZ Alkmaar
Sat Sep 26 2020,Heerenveen,1-0,1-0,VVV Venlo
Sat Sep 26 2020,Ajax,2-1,1-0,Vitesse
Sun Sep 27 2020,Feyenoord,4-2,1-1,Den Haag
Sun Sep 27 2020,Utrecht,3-1,1-0,Waalwijk
Sun Sep 27 2020,FC Emmen,1-1,1-1,Willem II
Sun Sep 27 2020,Heracles,1-1,1-0,PSV Eindhoven
Fri Oct 2 2020,Utrecht,1-1,1-1,Heerenveen
Sat Oct 3 2020,Vitesse,3-0,2-0,Heracles
Sat Oct 3 2020,VVV Venlo,1-2,1-1,Den Haag
Sat Oct 3 2020,Twente,1-1,0-0,FC Emmen
Sun Oct 4 2020,Groningen,1-0,0-0,Ajax
