Date,Team 1,FT,HT,Team 2
Fri Sep 18 2020,Hamburg,2-1,1-0,Fortuna Dusseldorf
Fri Sep 18 2020,Regensburg,1-1,0-1,Nurnberg
Sat Sep 19 2020,Hannover,2-0,1-0,Karlsruhe
Sat Sep 19 2020,Sandhausen,3-2,2-1,Darmstadt
Sat Sep 19 2020,Wurzburger Kickers,0-3,0-0,Erzgebirge Aue
Sun Sep 20 2020,Greuther Furth,1-1,1-1,Osnabruck
Sun Sep 20 2020,Heidenheim,2-0,1-0,Braunschweig
Sun Sep 20 2020,Holstein Kiel,1-0,0-0,Paderborn
Mon Sep 21 2020,Bochum,2-2,1-0,St Pauli
Fri Sep 25 2020,Erzgebirge Aue,1-1,1-1,Greuther Furth
Fri Sep 25 2020,Osnabruck,2-1,1-0,Hannover
Sat Sep 26 2020,Braunschweig,0-0,0-0,Holstein Kiel
Sat Sep 26 2020,Darmstadt,0-0,0-0,Regensburg
Sat Sep 26 2020,Fortuna Dusseldorf,1-0,0-0,Wurzburger Kickers
Sun Sep 27 2020,Karlsruhe,0-1,0-1,Bochum
Sun Sep 27 2020,Nurnberg,1-0,0-0,Sandhausen
Sun Sep 27 2020,St Pauli,4-2,2-0,Heidenheim
Mon Sep 28 2020,Paderborn,3-4,3-2,Hamburg
Fri Oct 2 2020,Bochum,0-0,0-0,Osnabruck
Fri Oct 2 2020,Sandhausen,1-0,1-0,St Pauli
Sat Oct 3 2020,Hannover,4-1,0-0,Braunschweig
Sat Oct 3 2020,Heidenheim,0-0,0-0,Paderborn
Sat Oct 3 2020,Regensburg,1-0,1-0,Karlsruhe
Sun Oct 4 2020,Holstein Kiel,2-1,1-0,Fortuna Dusseldorf
Sun Oct 4 2020,Wurzburger Kickers,2-2,1-1,Greuther Furth
Mon Oct 5 2020,Nurnberg,2-3,1-0,Darmstadt
Sat Oct 17 2020,Braunschweig,2-1,1-1,Bochum
Sat Oct 17 2020,Greuther Furth,0-1,0-1,Hamburg
Sat Oct 17 2020,Karlsruhe,3-0,2-0,Sandhausen
Sun Oct 18 2020,Erzgebirge Aue,2-1,0-0,Heidenheim
Sun Oct 18 2020,Fortuna Dusseldorf,2-2,0-2,Regensburg
Sun Oct 18 2020,Paderborn,1-0,1-0,Hannover
Sun Oct 18 2020,Wurzburger Kickers,0-2,0-1,Holstein Kiel
Mon Oct 19 2020,St Pauli,2-2,1-1,Nurnberg
Wed Oct 21 2020,Hamburg,3-0,1-0,Erzgebirge Aue
Fri Oct 23 2020,Nurnberg,1-1,1-0,Karlsruhe
Fri Oct 23 2020,Regensburg,3-0,1-0,Braunschweig
Sat Oct 24 2020,Darmstadt,2-2,1-0,St Pauli
Sat Oct 24 2020,Hamburg,3-1,0-1,Wurzburger Kickers
Sat Oct 24 2020,Hannover,3-0,0-0,Fortuna Dusseldorf
Sat Oct 24 2020,Holstein Kiel,1-3,0-2,Greuther Furth
Sun Oct 25 2020,Bochum,2-0,0-0,Erzgebirge Aue
