Date,Team 1,FT,HT,Team 2
Sat Sep 19 2020,Lugano,2-1,?,Luzern
Sat Sep 19 2020,Young Boys,2-1,?,Zurich
Sun Sep 20 2020,Basel,2-2,?,Vaduz
Sun Sep 20 2020,Lausanne,2-1,?,Servette
Sun Sep 20 2020,St. Gallen,1-0,?,Sion
Sat Sep 26 2020,Sion,0-0,?,Young Boys
Sat Sep 26 2020,Zurich,2-2,?,Lugano
Sun Sep 27 2020,Luzern,2-2,?,Lausanne
Sun Sep 27 2020,Servette,1-0,?,Basel
Sun Sep 27 2020,Vaduz,0-1,?,St. Gallen
Sat Oct 3 2020,Lausanne,4-0,?,Zurich
Sat Oct 3 2020,Lugano,2-2,?,Sion
Sun Oct 4 2020,Basel,3-2,?,Luzern
Sun Oct 4 2020,St. Gallen,1-0,?,Servette
Sun Oct 4 2020,Young Boys,1-0,?,Vaduz
Sat Oct 17 2020,Servette,0-0,?,Young Boys
Sat Oct 17 2020,Vaduz,1-1,?,Lugano
Sun Oct 18 2020,Luzern,2-2,?,St. Gallen
Sun Oct 18 2020,Sion,0-0,?,Lausanne
Sat Oct 24 2020,Lugano,1-0,?,St. Gallen
Sat Oct 24 2020,Vaduz,1-4,?,Zurich
Sun Oct 25 2020,Young Boys,2-1,?,Luzern
Sun Nov 1 2020,St. Gallen,1-3,?,Basel
Wed Nov 4 2020,Zurich,1-0,?,Basel
Sat Nov 7 2020,Lausanne,0-1,?,Lugano
Sat Nov 7 2020,Zurich,2-0,?,Luzern
Sun Nov 8 2020,Young Boys,0-0,?,St. Gallen
Sat Nov 21 2020,Luzern,1-1,?,Vaduz
Sat Nov 21 2020,Young Boys,2-1,?,Basel
Sun Nov 22 2020,Servette,1-1,?,Lugano
Sun Nov 22 2020,Sion,2-2,?,Zurich
Sun Nov 22 2020,St. Gallen,2-2,?,Lausanne
Wed Nov 25 2020,Basel,2-1,?,Lausanne
Wed Nov 25 2020,Sion,2-0,?,Servette
Sat Nov 28 2020,Vaduz,4-1,?,Sion
Sat Nov 28 2020,Servette,1-3,?,Luzern
Sun Nov 29 2020,Lausanne,0-3,?,Young Boys
Sun Nov 29 2020,Lugano,1-0,?,Basel
Wed Dec 2 2020,Lausanne,3-0,?,Vaduz
Wed Dec 2 2020,Servette,2-1,?,Zurich
Wed Dec 2 2020,Luzern,2-0,?,Sion
Sat Dec 5 2020,Basel,1-0,?,Servette
Sun Dec 6 2020,Luzern,2-3,?,Young Boys
Sun Dec 6 2020,Zurich,4-0,?,Lausanne
Wed Dec 9 2020,Basel,4-2,?,Sion
Wed Dec 9 2020,Zurich,1-2,?,St. Gallen
Wed Dec 9 2020,Vaduz,0-2,?,Servette
Sat Dec 12 2020,Sion,1-2,?,Luzern
Sat Dec 12 2020,Vaduz,0-2,?,Basel
Sun Dec 13 2020,Lausanne,0-1,?,St. Gallen
Sun Dec 13 2020,Lugano,0-1,?,Zurich
Sun Dec 13 2020,Young Boys,1-2,?,Servette
Wed Dec 16 2020,Luzern,0-0,?,Zurich
Wed Dec 16 2020,Basel,0-2,?,Young Boys
Wed Dec 16 2020,St. Gallen,0-0,?,Lugano
Thu Dec 17 2020,Vaduz,0-2,?,Lausanne
Thu Dec 17 2020,Servette,1-1,?,Sion
Sat Dec 19 2020,Young Boys,2-2,?,Lugano
Sat Dec 19 2020,Basel,0-0,?,St. Gallen
Sun Dec 20 2020,Lausanne,2-1,?,Luzern
Sun Dec 20 2020,Sion,2-1,?,Vaduz
Sun Dec 20 2020,Zurich,0-1,?,Servette
Tue Dec 22 2020,St. Gallen,1-2,?,Young Boys
Wed Dec 23 2020,Luzern,1-2,?,Basel
Wed Dec 23 2020,Servette,1-1,?,Vaduz
Wed Dec 23 2020,Lugano,0-0,?,Lausanne
Wed Dec 23 2020,Zurich,0-0,?,Sion
Sun Jan 17 2021,Sion,1-1,?,Lugano
Wed Jan 20 2021,Lugano,0-2,?,Young Boys
Wed Jan 20 2021,St. Gallen,2-0,?,Vaduz
Sat Jan 23 2021,Lausanne,0-1,?,Sion
Sat Jan 23 2021,Basel,1-4,?,Zurich
Sun Jan 24 2021,St. Gallen,0-1,?,Lugano
Sun Jan 24 2021,Vaduz,0-0,?,Young Boys
Wed Jan 27 2021,Zurich,0-1,?,Vaduz
Thu Jan 28 2021,Sion,2-3,?,Basel
Sat Jan 30 2021,St. Gallen,2-3,?,Zurich
Sun Jan 31 2021,Basel,2-2,?,Lugano
Sun Jan 31 2021,Servette,1-1,?,Lausanne
